lag_days,plv,signal
58,0.09484212472705299,combo_Mercury_Saturn_Pluto
59,0.09213269230070482,combo_Mercury_Saturn_Pluto
60,0.08947535610968062,combo_Mercury_Saturn_Pluto
61,0.08689983057748837,combo_Mercury_Saturn_Pluto
62,0.08423616733669469,combo_Mercury_Saturn_Pluto
63,0.08122164406471272,combo_Mercury_Saturn_Pluto
64,0.07713225369311329,combo_Mercury_Saturn_Pluto
65,0.07206836832444857,combo_Mercury_Saturn_Pluto
66,0.06636967462994954,combo_Mercury_Saturn_Pluto
67,0.060159223507446666,combo_Mercury_Saturn_Pluto
68,0.053739885628122604,combo_Mercury_Saturn_Pluto
69,0.04751993235164715,combo_Mercury_Saturn_Pluto
70,0.04182281200646033,combo_Mercury_Saturn_Pluto
71,0.03659317056487748,combo_Mercury_Saturn_Pluto
72,0.03212038708229825,combo_Mercury_Saturn_Pluto
73,0.028864345493382747,combo_Mercury_Saturn_Pluto
74,0.025757045786540183,combo_Mercury_Saturn_Pluto
75,0.023209858909042144,combo_Mercury_Saturn_Pluto
76,0.021607295779136577,combo_Mercury_Saturn_Pluto
77,0.021235305580502323,combo_Mercury_Saturn_Pluto
78,0.022086361704834235,combo_Mercury_Saturn_Pluto
79,0.02389172504975374,combo_Mercury_Saturn_Pluto
80,0.02628329401749866,combo_Mercury_Saturn_Pluto
81,0.028977971383918055,combo_Mercury_Saturn_Pluto
82,0.03182269777336384,combo_Mercury_Saturn_Pluto
83,0.034766379024544034,combo_Mercury_Saturn_Pluto
84,0.03771904770221803,combo_Mercury_Saturn_Pluto
85,0.04044509879679319,combo_Mercury_Saturn_Pluto
86,0.04292665372653839,combo_Mercury_Saturn_Pluto
87,0.045192696257664214,combo_Mercury_Saturn_Pluto
88,0.04725502132260606,combo_Mercury_Saturn_Pluto
89,0.04910648526133181,combo_Mercury_Saturn_Pluto
90,0.05075913911453683,combo_Mercury_Saturn_Pluto
91,0.05253642839685333,combo_Mercury_Saturn_Pluto
92,0.05352575101922785,combo_Mercury_Saturn_Pluto
93,0.05359010753559577,combo_Mercury_Saturn_Pluto
94,0.05366364615067957,combo_Mercury_Saturn_Pluto
95,0.053930918889638225,combo_Mercury_Saturn_Pluto
96,0.0543475242097496,combo_Mercury_Saturn_Pluto
97,0.0549224041785634,combo_Mercury_Saturn_Pluto
98,0.05558037873768849,combo_Mercury_Saturn_Pluto
99,0.05620484789675033,combo_Mercury_Saturn_Pluto
100,0.057279814225677635,combo_Mercury_Saturn_Pluto
101,0.05900587101666805,combo_Mercury_Saturn_Pluto
102,0.06077753875383409,combo_Mercury_Saturn_Pluto
103,0.0626428927145703,combo_Mercury_Saturn_Pluto
104,0.06480247298407579,combo_Mercury_Saturn_Pluto
105,0.06748270919764371,combo_Mercury_Saturn_Pluto
106,0.07091468851832153,combo_Mercury_Saturn_Pluto
107,0.07523120166678715,combo_Mercury_Saturn_Pluto
108,0.08033710240723649,combo_Mercury_Saturn_Pluto
109,0.08606002921014233,combo_Mercury_Saturn_Pluto
110,0.09187094450302431,combo_Mercury_Saturn_Pluto
111,0.09746478870776457,combo_Mercury_Saturn_Pluto
112,0.10277785654214254,combo_Mercury_Saturn_Pluto
113,0.1076979645650317,combo_Mercury_Saturn_Pluto
114,0.11203223814581646,combo_Mercury_Saturn_Pluto
115,0.11559144781653709,combo_Mercury_Saturn_Pluto
116,0.11842409554027394,combo_Mercury_Saturn_Pluto
117,0.12064741183299749,combo_Mercury_Saturn_Pluto
118,0.12231398705032208,combo_Mercury_Saturn_Pluto
119,0.12337702981647426,combo_Mercury_Saturn_Pluto
120,0.12364805928769348,combo_Mercury_Saturn_Pluto
121,0.12407769347768811,combo_Mercury_Saturn_Pluto
122,0.12470364416108877,combo_Mercury_Saturn_Pluto
123,0.12533503902892978,combo_Mercury_Saturn_Pluto
124,0.12586596929818936,combo_Mercury_Saturn_Pluto
125,0.12606410939580687,combo_Mercury_Saturn_Pluto
126,0.1254278484743906,combo_Mercury_Saturn_Pluto
127,0.12370950607280046,combo_Mercury_Saturn_Pluto
128,0.12131527774420883,combo_Mercury_Saturn_Pluto
129,0.11888552559778899,combo_Mercury_Saturn_Pluto
130,0.11679765234578281,combo_Mercury_Saturn_Pluto
131,0.1157105762112994,combo_Mercury_Saturn_Pluto
132,0.11521080762225618,combo_Mercury_Saturn_Pluto
133,0.11490842597520005,combo_Mercury_Saturn_Pluto
134,0.11475240826348629,combo_Mercury_Saturn_Pluto
135,0.11481345507874322,combo_Mercury_Saturn_Pluto
136,0.11523719415237468,combo_Mercury_Saturn_Pluto
137,0.11610353396146722,combo_Mercury_Saturn_Pluto
138,0.11731287581719026,combo_Mercury_Saturn_Pluto
139,0.11875188364228213,combo_Mercury_Saturn_Pluto
140,0.12050623116619023,combo_Mercury_Saturn_Pluto
141,0.12290853942349374,combo_Mercury_Saturn_Pluto
142,0.12588632221114363,combo_Mercury_Saturn_Pluto
143,0.12903920009302053,combo_Mercury_Saturn_Pluto
144,0.13221389011988027,combo_Mercury_Saturn_Pluto
145,0.1354120536983532,combo_Mercury_Saturn_Pluto
146,0.13869709919582413,combo_Mercury_Saturn_Pluto
147,0.14209655956937087,combo_Mercury_Saturn_Pluto
148,0.1455925585545159,combo_Mercury_Saturn_Pluto
149,0.1490922284605262,combo_Mercury_Saturn_Pluto
150,0.15244285204170446,combo_Mercury_Saturn_Pluto
151,0.15537386779537202,combo_Mercury_Saturn_Pluto
152,0.15758481947617892,combo_Mercury_Saturn_Pluto
153,0.15895555394679184,combo_Mercury_Saturn_Pluto
154,0.15975828346357723,combo_Mercury_Saturn_Pluto
155,0.1604062051654621,combo_Mercury_Saturn_Pluto
156,0.16112502919779428,combo_Mercury_Saturn_Pluto
157,0.1620036633991478,combo_Mercury_Saturn_Pluto
158,0.16311959125793718,combo_Mercury_Saturn_Pluto
159,0.16432420562463756,combo_Mercury_Saturn_Pluto
160,0.16533192808996577,combo_Mercury_Saturn_Pluto
161,0.1664041055181276,combo_Mercury_Saturn_Pluto
162,0.16761968208234848,combo_Mercury_Saturn_Pluto
163,0.1689611367662436,combo_Mercury_Saturn_Pluto
164,0.17039475184032185,combo_Mercury_Saturn_Pluto
165,0.17194436927407147,combo_Mercury_Saturn_Pluto
166,0.17363682060223587,combo_Mercury_Saturn_Pluto
167,0.17550113820529278,combo_Mercury_Saturn_Pluto
168,0.1775721432501266,combo_Mercury_Saturn_Pluto
169,0.1798661658262483,combo_Mercury_Saturn_Pluto
170,0.18236937776332232,combo_Mercury_Saturn_Pluto
171,0.1851506730161604,combo_Mercury_Saturn_Pluto
172,0.18791725933693804,combo_Mercury_Saturn_Pluto
173,0.19053722900942824,combo_Mercury_Saturn_Pluto
174,0.1923983997569333,combo_Mercury_Saturn_Pluto
175,0.19415190083964937,combo_Mercury_Saturn_Pluto
176,0.19592107776566156,combo_Mercury_Saturn_Pluto
177,0.19690262051827806,combo_Mercury_Saturn_Pluto
178,0.1970976223352825,combo_Mercury_Saturn_Pluto
179,0.19716452111767627,combo_Mercury_Saturn_Pluto
180,0.1972844657026758,combo_Mercury_Saturn_Pluto
181,0.1975259619518833,combo_Mercury_Saturn_Pluto
182,0.1978955038831169,combo_Mercury_Saturn_Pluto
183,0.19833318374876058,combo_Mercury_Saturn_Pluto
184,0.19882205692047958,combo_Mercury_Saturn_Pluto
185,0.19938740642321362,combo_Mercury_Saturn_Pluto
186,0.2000276221692865,combo_Mercury_Saturn_Pluto
187,0.20072596135569262,combo_Mercury_Saturn_Pluto
188,0.20143175060399038,combo_Mercury_Saturn_Pluto
189,0.20205107548897322,combo_Mercury_Saturn_Pluto
190,0.20240599006757704,combo_Mercury_Saturn_Pluto
191,0.2023071703843265,combo_Mercury_Saturn_Pluto
192,0.201573980423702,combo_Mercury_Saturn_Pluto
193,0.20012671441852703,combo_Mercury_Saturn_Pluto
194,0.1979697170221509,combo_Mercury_Saturn_Pluto
195,0.19534959921111697,combo_Mercury_Saturn_Pluto
196,0.19244444344071152,combo_Mercury_Saturn_Pluto
197,0.18934226817689376,combo_Mercury_Saturn_Pluto
198,0.186090317133953,combo_Mercury_Saturn_Pluto
199,0.18281628524400595,combo_Mercury_Saturn_Pluto
200,0.17963757148667503,combo_Mercury_Saturn_Pluto
201,0.17643506123273242,combo_Mercury_Saturn_Pluto
202,0.17366721127059956,combo_Mercury_Saturn_Pluto
203,0.17238390705069528,combo_Mercury_Saturn_Pluto
204,0.1722395291057228,combo_Mercury_Saturn_Pluto
205,0.17265291897994642,combo_Mercury_Saturn_Pluto
206,0.17365505903979653,combo_Mercury_Saturn_Pluto
207,0.17522790355280343,combo_Mercury_Saturn_Pluto
208,0.1772569921161155,combo_Mercury_Saturn_Pluto
209,0.17969074851922268,combo_Mercury_Saturn_Pluto
210,0.18245190763466657,combo_Mercury_Saturn_Pluto
211,0.18545418307966177,combo_Mercury_Saturn_Pluto
212,0.18851317549269142,combo_Mercury_Saturn_Pluto
213,0.1911582950367804,combo_Mercury_Saturn_Pluto
214,0.19369812379724108,combo_Mercury_Saturn_Pluto
215,0.1962105496946085,combo_Mercury_Saturn_Pluto
216,0.19884869440186959,combo_Mercury_Saturn_Pluto
217,0.20035066337128027,combo_Mercury_Saturn_Pluto
218,0.20101379826199978,combo_Mercury_Saturn_Pluto
219,0.20119407963851946,combo_Mercury_Saturn_Pluto
220,0.20114964029474328,combo_Mercury_Saturn_Pluto
221,0.20105253571552492,combo_Mercury_Saturn_Pluto
222,0.20092889505865236,combo_Mercury_Saturn_Pluto
223,0.20067259774954838,combo_Mercury_Saturn_Pluto
224,0.2000911615320424,combo_Mercury_Saturn_Pluto
225,0.19914417892562947,combo_Mercury_Saturn_Pluto
226,0.19822846944660102,combo_Mercury_Saturn_Pluto
227,0.19708329945780137,combo_Mercury_Saturn_Pluto
228,0.19554421139290298,combo_Mercury_Saturn_Pluto
229,0.1936043101471372,combo_Mercury_Saturn_Pluto
230,0.1905678648326403,combo_Mercury_Saturn_Pluto
231,0.1889338685257459,combo_Mercury_Saturn_Pluto
232,0.18681664813859214,combo_Mercury_Saturn_Pluto
233,0.18423683648264608,combo_Mercury_Saturn_Pluto
234,0.18124605545610997,combo_Mercury_Saturn_Pluto
235,0.17784908282223247,combo_Mercury_Saturn_Pluto
236,0.17397957181667836,combo_Mercury_Saturn_Pluto
237,0.16982873907440318,combo_Mercury_Saturn_Pluto
238,0.1657449621384271,combo_Mercury_Saturn_Pluto
239,0.16193401495299925,combo_Mercury_Saturn_Pluto
240,0.1585020604979644,combo_Mercury_Saturn_Pluto
0,0.309859076013597,combo_Mercury_Saturn_Sun
1,0.3120636488979698,combo_Mercury_Saturn_Sun
2,0.31332352831997706,combo_Mercury_Saturn_Sun
3,0.3128822121980788,combo_Mercury_Saturn_Sun
4,0.3121588633946482,combo_Mercury_Saturn_Sun
5,0.31140238180701196,combo_Mercury_Saturn_Sun
6,0.31084626723567077,combo_Mercury_Saturn_Sun
7,0.3107904580570297,combo_Mercury_Saturn_Sun
8,0.3112322454820533,combo_Mercury_Saturn_Sun
9,0.3114911633169704,combo_Mercury_Saturn_Sun
10,0.31124517259231704,combo_Mercury_Saturn_Sun
11,0.31046553021279216,combo_Mercury_Saturn_Sun
12,0.3098834225551017,combo_Mercury_Saturn_Sun
13,0.30953108512989147,combo_Mercury_Saturn_Sun
14,0.3102314795961759,combo_Mercury_Saturn_Sun
15,0.31288824736188026,combo_Mercury_Saturn_Sun
16,0.3154537040602612,combo_Mercury_Saturn_Sun
17,0.3177428632432471,combo_Mercury_Saturn_Sun
18,0.31981871538723217,combo_Mercury_Saturn_Sun
19,0.32175663958468614,combo_Mercury_Saturn_Sun
20,0.3235822791185629,combo_Mercury_Saturn_Sun
21,0.32516027632657707,combo_Mercury_Saturn_Sun
22,0.3264898877932288,combo_Mercury_Saturn_Sun
23,0.3276373490206107,combo_Mercury_Saturn_Sun
24,0.32873004983676063,combo_Mercury_Saturn_Sun
25,0.3287635552074272,combo_Mercury_Saturn_Sun
26,0.3272957070498359,combo_Mercury_Saturn_Sun
27,0.3255492439815273,combo_Mercury_Saturn_Sun
28,0.3235622367123598,combo_Mercury_Saturn_Sun
29,0.3224915708051137,combo_Mercury_Saturn_Sun
30,0.3201673057178462,combo_Mercury_Saturn_Sun
31,0.3170847534308339,combo_Mercury_Saturn_Sun
32,0.3136886375396082,combo_Mercury_Saturn_Sun
33,0.31021550422405664,combo_Mercury_Saturn_Sun
34,0.30678075936224636,combo_Mercury_Saturn_Sun
35,0.30328208001370927,combo_Mercury_Saturn_Sun
36,0.2995115767554986,combo_Mercury_Saturn_Sun
37,0.2955142460896106,combo_Mercury_Saturn_Sun
38,0.29140826235021655,combo_Mercury_Saturn_Sun
39,0.2873430655548874,combo_Mercury_Saturn_Sun
40,0.2834677451975607,combo_Mercury_Saturn_Sun
41,0.2798225645349348,combo_Mercury_Saturn_Sun
42,0.2763352841009816,combo_Mercury_Saturn_Sun
43,0.27308720227133115,combo_Mercury_Saturn_Sun
44,0.26992461558864694,combo_Mercury_Saturn_Sun
45,0.2672409700717829,combo_Mercury_Saturn_Sun
46,0.26464183202094177,combo_Mercury_Saturn_Sun
47,0.26189741542312034,combo_Mercury_Saturn_Sun
48,0.26062887481464386,combo_Mercury_Saturn_Sun
49,0.25967196592768177,combo_Mercury_Saturn_Sun
50,0.25863898678583797,combo_Mercury_Saturn_Sun
51,0.25745440533474834,combo_Mercury_Saturn_Sun
52,0.25603297561232896,combo_Mercury_Saturn_Sun
53,0.25415956725614874,combo_Mercury_Saturn_Sun
54,0.2516334449863165,combo_Mercury_Saturn_Sun
55,0.2482902157025551,combo_Mercury_Saturn_Sun
56,0.24435248386688888,combo_Mercury_Saturn_Sun
57,0.2402197572761484,combo_Mercury_Saturn_Sun
58,0.23590928343344117,combo_Mercury_Saturn_Sun
59,0.23168740255365808,combo_Mercury_Saturn_Sun
60,0.22820367140632444,combo_Mercury_Saturn_Sun
61,0.22530472317863878,combo_Mercury_Saturn_Sun
62,0.2227911077882368,combo_Mercury_Saturn_Sun
63,0.22044076495588388,combo_Mercury_Saturn_Sun
64,0.21797826888067087,combo_Mercury_Saturn_Sun
65,0.2154998063140602,combo_Mercury_Saturn_Sun
66,0.21312672223159873,combo_Mercury_Saturn_Sun
67,0.2109038142126151,combo_Mercury_Saturn_Sun
68,0.20893067550200498,combo_Mercury_Saturn_Sun
69,0.20753968172622617,combo_Mercury_Saturn_Sun
70,0.20714687123048958,combo_Mercury_Saturn_Sun
71,0.20731622852422477,combo_Mercury_Saturn_Sun
72,0.20771431879746502,combo_Mercury_Saturn_Sun
73,0.20828077048721158,combo_Mercury_Saturn_Sun
74,0.20829854050219798,combo_Mercury_Saturn_Sun
75,0.20652229759044072,combo_Mercury_Saturn_Sun
76,0.20457469176854953,combo_Mercury_Saturn_Sun
77,0.20274055455259818,combo_Mercury_Saturn_Sun
78,0.20121811923806196,combo_Mercury_Saturn_Sun
79,0.20012013730005385,combo_Mercury_Saturn_Sun
80,0.19943343797888272,combo_Mercury_Saturn_Sun
81,0.19901974743904238,combo_Mercury_Saturn_Sun
82,0.1987317680141892,combo_Mercury_Saturn_Sun
83,0.198510127908135,combo_Mercury_Saturn_Sun
84,0.19837599293368247,combo_Mercury_Saturn_Sun
85,0.1983871497154481,combo_Mercury_Saturn_Sun
86,0.1985921561069266,combo_Mercury_Saturn_Sun
87,0.19899915812191046,combo_Mercury_Saturn_Sun
88,0.19961088303121854,combo_Mercury_Saturn_Sun
89,0.20038903356357965,combo_Mercury_Saturn_Sun
90,0.20080189357591718,combo_Mercury_Saturn_Sun
91,0.20066846009344216,combo_Mercury_Saturn_Sun
92,0.20055585370457327,combo_Mercury_Saturn_Sun
93,0.2004619846539936,combo_Mercury_Saturn_Sun
94,0.20011657018619194,combo_Mercury_Saturn_Sun
95,0.19932355987851966,combo_Mercury_Saturn_Sun
96,0.19857163249710652,combo_Mercury_Saturn_Sun
97,0.1979608726515674,combo_Mercury_Saturn_Sun
98,0.19739460820550989,combo_Mercury_Saturn_Sun
99,0.19670413913406307,combo_Mercury_Saturn_Sun
100,0.19543144049751537,combo_Mercury_Saturn_Sun
101,0.19446501981582479,combo_Mercury_Saturn_Sun
102,0.1940376322642274,combo_Mercury_Saturn_Sun
103,0.1938034277967565,combo_Mercury_Saturn_Sun
104,0.19339134388953041,combo_Mercury_Saturn_Sun
105,0.19294662870809592,combo_Mercury_Saturn_Sun
106,0.19229376879433446,combo_Mercury_Saturn_Sun
107,0.19127566726993797,combo_Mercury_Saturn_Sun
108,0.1900412717893568,combo_Mercury_Saturn_Sun
109,0.1888377827076716,combo_Mercury_Saturn_Sun
110,0.1877953666545475,combo_Mercury_Saturn_Sun
111,0.18692827107241652,combo_Mercury_Saturn_Sun
112,0.1861655913878893,combo_Mercury_Saturn_Sun
113,0.18537065752409138,combo_Mercury_Saturn_Sun
114,0.1837947070681353,combo_Mercury_Saturn_Sun
115,0.18207573584595724,combo_Mercury_Saturn_Sun
116,0.18079253157333114,combo_Mercury_Saturn_Sun
117,0.17944796754587083,combo_Mercury_Saturn_Sun
118,0.1782395794005669,combo_Mercury_Saturn_Sun
119,0.17718870409485732,combo_Mercury_Saturn_Sun
120,0.17616082179309517,combo_Mercury_Saturn_Sun
121,0.1754534292948322,combo_Mercury_Saturn_Sun
122,0.1749929274956214,combo_Mercury_Saturn_Sun
123,0.17451971793615856,combo_Mercury_Saturn_Sun
124,0.173992162598033,combo_Mercury_Saturn_Sun
125,0.173387291316618,combo_Mercury_Saturn_Sun
126,0.172698071812132,combo_Mercury_Saturn_Sun
127,0.1722371086492447,combo_Mercury_Saturn_Sun
128,0.17203845008462776,combo_Mercury_Saturn_Sun
129,0.17199419461759247,combo_Mercury_Saturn_Sun
130,0.17196664868028202,combo_Mercury_Saturn_Sun
131,0.17196950875993192,combo_Mercury_Saturn_Sun
132,0.17202050739388622,combo_Mercury_Saturn_Sun
133,0.17206540981256996,combo_Mercury_Saturn_Sun
134,0.1720545633212237,combo_Mercury_Saturn_Sun
135,0.17200672849605184,combo_Mercury_Saturn_Sun
136,0.17193869140252246,combo_Mercury_Saturn_Sun
137,0.17182868498125242,combo_Mercury_Saturn_Sun
138,0.17165836698410303,combo_Mercury_Saturn_Sun
139,0.17138715746693725,combo_Mercury_Saturn_Sun
140,0.17137472146160646,combo_Mercury_Saturn_Sun
141,0.17294094699843465,combo_Mercury_Saturn_Sun
142,0.17509587165988766,combo_Mercury_Saturn_Sun
143,0.17759779264501235,combo_Mercury_Saturn_Sun
144,0.1803340972204265,combo_Mercury_Saturn_Sun
145,0.18323041394033485,combo_Mercury_Saturn_Sun
146,0.18620409329142568,combo_Mercury_Saturn_Sun
147,0.1891466376367114,combo_Mercury_Saturn_Sun
148,0.1919755857617284,combo_Mercury_Saturn_Sun
149,0.1946614486073047,combo_Mercury_Saturn_Sun
150,0.19720031084132056,combo_Mercury_Saturn_Sun
151,0.19959665798970505,combo_Mercury_Saturn_Sun
152,0.20192360590462036,combo_Mercury_Saturn_Sun
153,0.20426366732759732,combo_Mercury_Saturn_Sun
154,0.20661527128569943,combo_Mercury_Saturn_Sun
155,0.2089312103573513,combo_Mercury_Saturn_Sun
156,0.21117076257146683,combo_Mercury_Saturn_Sun
157,0.213297894179349,combo_Mercury_Saturn_Sun
158,0.2152828049193217,combo_Mercury_Saturn_Sun
159,0.21676580410409252,combo_Mercury_Saturn_Sun
160,0.216330729850721,combo_Mercury_Saturn_Sun
161,0.2157108320797455,combo_Mercury_Saturn_Sun
162,0.21497239221293352,combo_Mercury_Saturn_Sun
163,0.21413233218056946,combo_Mercury_Saturn_Sun
164,0.21332255567449573,combo_Mercury_Saturn_Sun
165,0.2127531292033526,combo_Mercury_Saturn_Sun
166,0.21260215427302379,combo_Mercury_Saturn_Sun
167,0.21298078824410857,combo_Mercury_Saturn_Sun
168,0.21396783430117372,combo_Mercury_Saturn_Sun
169,0.21551210645358587,combo_Mercury_Saturn_Sun
170,0.21752234433755205,combo_Mercury_Saturn_Sun
171,0.21983324869864262,combo_Mercury_Saturn_Sun
172,0.22360305825879254,combo_Mercury_Saturn_Sun
173,0.22682007919835215,combo_Mercury_Saturn_Sun
174,0.2293690755829263,combo_Mercury_Saturn_Sun
175,0.2320873694305449,combo_Mercury_Saturn_Sun
176,0.23485829144020887,combo_Mercury_Saturn_Sun
177,0.23759818028429608,combo_Mercury_Saturn_Sun
178,0.24026103120014242,combo_Mercury_Saturn_Sun
179,0.24283621152955945,combo_Mercury_Saturn_Sun
180,0.24533063794117763,combo_Mercury_Saturn_Sun
181,0.24775701832380626,combo_Mercury_Saturn_Sun
182,0.2501049248452739,combo_Mercury_Saturn_Sun
183,0.252354956615791,combo_Mercury_Saturn_Sun
184,0.25449608938359997,combo_Mercury_Saturn_Sun
185,0.2565204574946785,combo_Mercury_Saturn_Sun
186,0.25844841584258904,combo_Mercury_Saturn_Sun
187,0.2602993873784928,combo_Mercury_Saturn_Sun
188,0.26206725661443137,combo_Mercury_Saturn_Sun
189,0.263731860788175,combo_Mercury_Saturn_Sun
190,0.26526844680803824,combo_Mercury_Saturn_Sun
191,0.2666689166107171,combo_Mercury_Saturn_Sun
192,0.26794310085687134,combo_Mercury_Saturn_Sun
193,0.2691292626336082,combo_Mercury_Saturn_Sun
194,0.27027865893893926,combo_Mercury_Saturn_Sun
195,0.2714368026117669,combo_Mercury_Saturn_Sun
196,0.272611607684217,combo_Mercury_Saturn_Sun
197,0.2737734674888333,combo_Mercury_Saturn_Sun
198,0.2748674786242574,combo_Mercury_Saturn_Sun
199,0.27584475196132613,combo_Mercury_Saturn_Sun
200,0.2766735860852799,combo_Mercury_Saturn_Sun
201,0.2774343086842057,combo_Mercury_Saturn_Sun
202,0.2780578300984053,combo_Mercury_Saturn_Sun
203,0.2785345644415228,combo_Mercury_Saturn_Sun
204,0.2791511345885199,combo_Mercury_Saturn_Sun
205,0.2795463872945996,combo_Mercury_Saturn_Sun
206,0.2803920349164504,combo_Mercury_Saturn_Sun
207,0.28239391325882374,combo_Mercury_Saturn_Sun
208,0.28486696936393074,combo_Mercury_Saturn_Sun
209,0.2872292350455295,combo_Mercury_Saturn_Sun
210,0.28952225695173006,combo_Mercury_Saturn_Sun
211,0.29167382621157656,combo_Mercury_Saturn_Sun
212,0.29357534345946407,combo_Mercury_Saturn_Sun
213,0.2958067919827318,combo_Mercury_Saturn_Sun
214,0.29772337603795296,combo_Mercury_Saturn_Sun
215,0.2994686016518622,combo_Mercury_Saturn_Sun
216,0.3011411166032141,combo_Mercury_Saturn_Sun
217,0.3026395952922519,combo_Mercury_Saturn_Sun
218,0.30384658761768457,combo_Mercury_Saturn_Sun
219,0.30475168084472926,combo_Mercury_Saturn_Sun
220,0.30536429664832343,combo_Mercury_Saturn_Sun
221,0.3056816604416825,combo_Mercury_Saturn_Sun
222,0.3056513280954425,combo_Mercury_Saturn_Sun
223,0.3051625094548546,combo_Mercury_Saturn_Sun
224,0.3041408390623736,combo_Mercury_Saturn_Sun
225,0.3027106113698049,combo_Mercury_Saturn_Sun
226,0.30105391307298074,combo_Mercury_Saturn_Sun
227,0.2997960405115877,combo_Mercury_Saturn_Sun
228,0.298532671952358,combo_Mercury_Saturn_Sun
229,0.29723767238935056,combo_Mercury_Saturn_Sun
230,0.29642876088768216,combo_Mercury_Saturn_Sun
231,0.29633013205615694,combo_Mercury_Saturn_Sun
232,0.2961039642463475,combo_Mercury_Saturn_Sun
233,0.2956561429583841,combo_Mercury_Saturn_Sun
234,0.2950076632447096,combo_Mercury_Saturn_Sun
235,0.29421387324050075,combo_Mercury_Saturn_Sun
236,0.2930352682228597,combo_Mercury_Saturn_Sun
237,0.28990502870547397,combo_Mercury_Saturn_Sun
238,0.2869505050972677,combo_Mercury_Saturn_Sun
239,0.2840066965063388,combo_Mercury_Saturn_Sun
240,0.28074191423700906,combo_Mercury_Saturn_Sun
0,0.08305451761218545,combo_Mercury_Saturn_Moon
1,0.08338228592501411,combo_Mercury_Saturn_Moon
2,0.0834501338463687,combo_Mercury_Saturn_Moon
3,0.08321117426201573,combo_Mercury_Saturn_Moon
4,0.08206087874363727,combo_Mercury_Saturn_Moon
5,0.07931113750057307,combo_Mercury_Saturn_Moon
6,0.07379310866955349,combo_Mercury_Saturn_Moon
7,0.06773680115239168,combo_Mercury_Saturn_Moon
8,0.06142253673638627,combo_Mercury_Saturn_Moon
9,0.05542517302249868,combo_Mercury_Saturn_Moon
10,0.05036426717496153,combo_Mercury_Saturn_Moon
11,0.046357103379728704,combo_Mercury_Saturn_Moon
12,0.04674255787030974,combo_Mercury_Saturn_Moon
13,0.04775777180311506,combo_Mercury_Saturn_Moon
14,0.04984772008925521,combo_Mercury_Saturn_Moon
15,0.05413658055737177,combo_Mercury_Saturn_Moon
16,0.05952077603894191,combo_Mercury_Saturn_Moon
17,0.06561336702009175,combo_Mercury_Saturn_Moon
18,0.07218863808490579,combo_Mercury_Saturn_Moon
19,0.07913456543429066,combo_Mercury_Saturn_Moon
20,0.08494235339046374,combo_Mercury_Saturn_Moon
21,0.08924781675534257,combo_Mercury_Saturn_Moon
22,0.09253970058750302,combo_Mercury_Saturn_Moon
23,0.09513623541195301,combo_Mercury_Saturn_Moon
24,0.09699245818881748,combo_Mercury_Saturn_Moon
25,0.09943148431783014,combo_Mercury_Saturn_Moon
26,0.10222053517372529,combo_Mercury_Saturn_Moon
27,0.10467825561479097,combo_Mercury_Saturn_Moon
28,0.10637879743824158,combo_Mercury_Saturn_Moon
29,0.10742937967039363,combo_Mercury_Saturn_Moon
30,0.10886992100333504,combo_Mercury_Saturn_Moon
31,0.11130045749352108,combo_Mercury_Saturn_Moon
32,0.11423855111033134,combo_Mercury_Saturn_Moon
33,0.11745149083876588,combo_Mercury_Saturn_Moon
34,0.1207576095909306,combo_Mercury_Saturn_Moon
35,0.12366119966592985,combo_Mercury_Saturn_Moon
36,0.12696622074045597,combo_Mercury_Saturn_Moon
37,0.12711532960729482,combo_Mercury_Saturn_Moon
38,0.12501661167036932,combo_Mercury_Saturn_Moon
39,0.12160209736019165,combo_Mercury_Saturn_Moon
40,0.11693230247043349,combo_Mercury_Saturn_Moon
41,0.11103824515644056,combo_Mercury_Saturn_Moon
42,0.10407052669081789,combo_Mercury_Saturn_Moon
43,0.09613777200897684,combo_Mercury_Saturn_Moon
44,0.08862242019029729,combo_Mercury_Saturn_Moon
45,0.08128590545807084,combo_Mercury_Saturn_Moon
46,0.07503033966403796,combo_Mercury_Saturn_Moon
47,0.07089283410074688,combo_Mercury_Saturn_Moon
48,0.06769137063202679,combo_Mercury_Saturn_Moon
49,0.0656044693862012,combo_Mercury_Saturn_Moon
50,0.06472170901765212,combo_Mercury_Saturn_Moon
51,0.06518477972576307,combo_Mercury_Saturn_Moon
52,0.0670053265799788,combo_Mercury_Saturn_Moon
53,0.06960649778182394,combo_Mercury_Saturn_Moon
54,0.0732821128288984,combo_Mercury_Saturn_Moon
55,0.07880545198276206,combo_Mercury_Saturn_Moon
56,0.08539204120920309,combo_Mercury_Saturn_Moon
57,0.09236525075313881,combo_Mercury_Saturn_Moon
58,0.09852874486174455,combo_Mercury_Saturn_Moon
59,0.10353880612388315,combo_Mercury_Saturn_Moon
60,0.10832988228022924,combo_Mercury_Saturn_Moon
61,0.11168059010091295,combo_Mercury_Saturn_Moon
62,0.1141818717979541,combo_Mercury_Saturn_Moon
63,0.11523772891777988,combo_Mercury_Saturn_Moon
64,0.11603086134074099,combo_Mercury_Saturn_Moon
65,0.11705793466100528,combo_Mercury_Saturn_Moon
66,0.11928073252110506,combo_Mercury_Saturn_Moon
67,0.12213654395335863,combo_Mercury_Saturn_Moon
68,0.12506311082068558,combo_Mercury_Saturn_Moon
