date,theta_residual_minus_sun_rad,optimal_composite_phase_rad,phase_misalignment_rad,R,high_R
1988-11-05,-1.3079863471570867,2.4467971621614755,2.528401797861024,-0.6113704014762725,False
1988-11-06,-1.3428864229126694,2.4667609698204007,2.473537914446516,-0.6023345478862013,False
1988-11-07,-1.377763947269333,2.486851646391523,2.41856971351873,-0.5930375854707296,False
1988-11-08,-1.412464949773268,2.5067340884241425,2.363986268982176,-0.5834362367975783,False
1988-11-09,-1.4471006850658568,2.5267423458269462,2.309342276286783,-0.5735477627610744,False
1988-11-10,-1.4815204209225206,2.5465371821943235,2.255127704062742,-0.5634628155646269,False
1988-11-11,-1.5158546264606638,2.5664570442024983,2.200873636516424,-0.5533358850688983,False
1988-11-12,-1.5499575283319942,2.5861605463529784,2.1470672324946136,-0.5433459603078562,False
1988-11-13,-1.5839775150448352,2.6059912822387483,2.0932165098960027,-0.5336445020488816,False
1988-11-14,-1.61777081260969,2.6256067865653607,2.0398077080045356,-0.5243383095246519,False
1988-11-15,-1.6514991939238404,2.6453555517265848,1.9863305615291615,-0.5154934281306962,False
1988-11-16,-1.6850170105000122,2.664894329735853,1.9332739669437213,-0.507128276749571,False
1988-11-17,-1.718495898669428,2.6845757814604205,1.880113627049738,-0.4992233916604056,False
1988-11-18,-1.7517869345654464,2.7040560123583033,1.8273423602558365,-0.4917418978694628,False
1988-11-19,-1.7850707151135814,2.7236911293129884,1.7744234627530169,-0.484634655561801,False
1988-11-20,-1.8181944320656278,2.7431368617931167,1.7218540133208418,-0.4778445796377297,False
1988-11-21,-1.8513459054305095,2.7627521633662804,1.6690872383827964,-0.4713368384462797,False
1988-11-22,-1.8843677443423408,2.7821927787043803,1.6166247841328651,-0.4651015755609172,False
1988-11-23,-1.9174541542496453,2.801819931425081,1.5639112215048598,-0.4591552692009108,False
1988-11-24,-1.95044207238166,2.821289734040473,1.5114535007574528,-0.4535565648155586,False
1988-11-25,-1.9835291158163901,2.840964926275957,1.4586912650872392,-0.448395316051917,False
1988-11-26,-2.0165435943032763,2.8605020850088234,1.4061396278674865,-0.4437363494283315,False
1988-11-27,-2.0496835249733776,2.880264339660405,1.3532374425458036,-0.4396072460908397,False
1988-11-28,-2.0827670307944794,2.8999084513337454,1.3005098250513614,-0.435997410414824,False
1988-11-29,-2.115990922385599,2.919796452188283,1.247397932605704,-0.4328558663707342,False
1988-11-30,-2.1491617880397214,2.9395847959934516,1.1944387231464137,-0.4301009262863771,False
1988-12-01,-2.182473219167969,2.9596328744604445,1.1410792135511727,-0.4276573641724906,False
1988-12-02,-2.2157189802434565,2.9795964994372666,1.0878698274988636,-0.4254801840831405,False
1988-12-03,-2.249088769751998,2.9998311871836396,1.034265350243949,-0.4235527780645274,False
1988-12-04,-2.2823646873169494,3.0199922315983603,0.9808283882642765,-0.4218815784863911,False
1988-12-05,-2.3157344395258734,3.0404305915955696,0.9270202760581432,-0.4204678007840758,False
1988-12-06,-2.348971818776349,3.060801832892931,0.8734116555103064,-0.4192868266791058,False
1988-12-07,-2.3822665655380115,3.0814524083502306,0.8194663332913441,-0.4182890466722778,False
1988-12-08,-2.4153889326681104,3.1020397171460026,0.7657566573654737,-0.417403135238005,False
1988-12-09,-2.448534705974245,3.1229064164254243,0.7117441847799171,-0.4165572499337022,False
1988-12-10,-2.4814744975874024,-3.1394715706367315,0.6579970730493292,-0.4156955911109063,False
1988-12-11,-2.51441298436323,-3.118384016046103,0.6039710316828728,-0.4148013858181044,False
1988-12-12,-2.5471233910527356,-3.0973494736913794,0.5502260826386438,-0.4138922871622947,False
1988-12-13,-2.5798198765896228,-3.0760312490373884,0.4962113724477657,-0.4130116221238943,False
1988-12-14,-2.6122782870711667,-3.0547560488404293,0.44247776176926257,-0.4122317729520256,False
1988-12-15,-2.644720757504249,-3.0331906323198625,0.38846987481561346,-0.411660674521146,False
1988-12-16,-2.676924182529599,-3.0116545603740557,0.3347303778444566,-0.4114001640893332,False
1988-12-17,-2.7091166562992526,-2.9898188632477756,0.280702206948523,-0.4114944546697726,False
1988-12-18,-2.7410754382294953,-2.9679953779903574,0.2269199397608621,-0.4119317661598225,False
1988-12-19,-2.7730336275040255,-2.945860225259048,0.17282659775502252,-0.4126503462035898,False
1988-12-20,-2.804768894229185,-2.923716782752617,0.11894788852343208,-0.4135488471890827,False
1988-12-21,-2.83651998438488,-2.9012470182700607,0.06472703388518086,-0.414516008569562,False
1988-12-22,-2.868067900611695,-2.878744974594399,0.010677073982704233,-0.415483639896413,False
1988-12-23,-2.8996596582565175,-2.855899297985932,-0.04376036027058561,-0.4164227523571417,False
1988-12-24,-2.9310819486447617,-2.8329939154078865,-0.0980880332368752,-0.4173099193817164,False
1988-12-25,-2.962590019055059,-2.809725425280929,-0.15286459377412998,-0.4181212187086676,False
1988-12-26,-2.9939749032488794,-2.7863673703766367,-0.20760753287224265,-0.4188444594511932,False
1988-12-27,-3.025495543018655,-2.762626409308877,-0.26286913370977816,-0.4194801191338723,False
1988-12-28,-3.0569412905145157,-2.7387661051397685,-0.3181751853747472,-0.4200451177355046,False
1988-12-29,-3.0885669323522897,-2.7145059380203165,-0.37406099433197326,-0.4205732010552297,False
1988-12-30,-3.120153420780885,-2.6900999863021617,-0.43005343447872324,-0.4211186085876719,False
1988-12-31,3.1312393659683426,-2.665283160552481,-0.48666278065876156,-0.4217300694059134,False
1989-01-01,3.099470259398789,-2.6402998401986997,-0.5434152075820968,-0.4224429486733422,False
1989-01-02,3.0674892704798644,-2.614902302382872,-0.6007937343168503,-0.4232813303623161,False
1989-01-03,3.0355346872905997,-2.58932420584299,-0.6583264140459963,-0.4242557002533721,False
1989-01-04,3.003379343848862,-2.563337136445871,-0.7164688268848529,-0.4253603396264573,False
1989-01-05,2.9712672253454553,-2.537165149702059,-0.7747529321320723,-0.4265736356129619,False
1989-01-06,2.938976170270193,-2.5106065136205697,-0.8336026232888241,-0.4278556915290594,False
1989-01-07,2.9067527820437356,-2.483868936537694,-0.8925635885981578,-0.4291568843984518,False
1989-01-08,2.8743782619750977,-2.456756469992784,-0.9520505752117039,-0.4304192460739277,False
1989-01-09,2.8420995809473393,-2.4294482204021035,-1.0116375058301443,-0.4315842108897202,False
1989-01-10,2.8096988618260603,-2.401767118856529,-1.0717193264969964,-0.4326220727620689,False
1989-01-11,2.7774209804064274,-2.373872578583393,-1.1318917481897657,-0.4335397617209206,False
1989-01-12,2.7450478480348632,-2.3456109726098373,-1.1925264865348861,-0.4343688223515214,False
1989-01-13,2.7128211788318213,-2.317119938879915,-1.2532441894678499,-0.4351640524405478,False
1989-01-14,2.6805220598501744,-2.2882703677682255,-1.3143928795611863,-0.4359862072857774,False
1989-01-15,2.64838767567059,-2.259175232248281,-1.375622399260715,-0.4368684571333838,False
1989-01-16,2.616196751308312,-2.229731032999226,-1.4372575228720486,-0.4378035514882383,False
1989-01-17,2.5841794703680456,-2.200023250687964,-1.4989825861235762,-0.4387557565726054,False
1989-01-18,2.55211025719559,-2.1699752304530855,-1.5610998195309111,-0.4396893621228638,False
1989-01-19,2.520209721633729,-2.1396421934799115,-1.6233333920659456,-0.4405675996910874,False
1989-01-20,2.4882455262235315,-2.1089756333245875,-1.6859641476314673,-0.4413564042868534,False
1989-01-21,2.4564262753494726,-2.0779979064369574,-1.7487611253931563,-0.4420289337687922,False
1989-01-22,2.4245127446539296,-2.046690200972462,-1.811982361553195,-0.4425740905141488,False
1989-01-23,2.3927025922012017,-2.0150400950274783,-1.8754426199509062,-0.4429967720437003,False
1989-01-24,2.3607530575331204,-1.9830609068202347,-1.939371342826231,-0.4432979235093437,False
1989-01-25,2.3288558511626194,-1.9507051432751492,-2.0036243127418176,-0.4434713398337743,False
1989-01-26,2.2967721878575427,-1.9180221696175739,-2.0683909497044697,-0.4435096705977658,False
1989-01-27,2.2646947782981215,-1.8849310211763717,-2.133559507705093,-0.4434016695157513,False
1989-01-28,2.2323947665725576,-1.8515218261514734,-2.199268714455555,-0.4431301946155578,False
1989-01-29,2.2000691034373503,-1.8176825917518042,-2.2654336119904315,-0.4426709109765268,False
1989-01-30,2.167500898853043,-1.783548143916567,-2.332136264409976,-0.4419917470796143,False
1989-01-31,2.1348908240293607,-1.7489775713291569,-2.399316911821069,-0.4410588444401955,False
1989-02-01,2.1020326748223237,-1.7141520940836792,-2.4670005382735836,-0.4398339856459032,False
1989-02-02,2.069128604477875,-1.678902145777401,-2.5351545569243106,-0.4382736605746858,False
1989-02-03,2.0359817319803124,-1.643451390160799,-2.6037521850384753,-0.4363396766351968,False
1989-02-04,2.002794329530283,-1.6075940051407196,-2.672796972508584,-0.4340283918607275,False
1989-02-05,1.9693790799844741,-1.5715765025913986,-2.742229724603714,-0.4313676323899908,False
1989-02-06,1.9359391156838077,-1.5351492207210724,-2.8120969707747063,-0.4284130422089925,False
1989-02-07,1.9022972929677646,-1.49861118660491,-2.882276827606912,-0.4252543692258864,False
1989-02-08,1.868655728550153,-1.461716266344261,-2.952813312285172,-0.422011598204892,False
1989-02-09,1.834844835844633,-1.4248070345363104,-3.023533436798643,-0.4187912919827625,False
1989-02-10,1.80106253807186,-1.3876211481129779,-3.0945016209947482,-0.4156519892560006,False
1989-02-11,1.7671438319191317,-1.3505292603764711,3.117673092295603,-0.4126019110778712,False
1989-02-12,1.7332798598503585,-1.3132586433703504,3.0465385032207086,-0.4096076768461713,False
1989-02-13,1.6993092980576918,-1.2761986432269798,2.975507941284672,-0.4065862791798155,False
1989-02-14,1.6654159283805603,-1.239072192097278,2.904488120477838,-0.4034316000060553,False
1989-02-15,1.6314413623380588,-1.202275062333785,2.8337164246718434,-0.4000399260049359,False
1989-02-16,1.5975602999874674,-1.16553148050588,2.7630917804933475,-0.3963310784466204,False
1989-02-17,1.563615764822126,-1.1292291285815779,2.692844893403704,-0.3922518592657666,False
1989-02-18,1.529771889664092,-1.0930983928318825,2.622870282495974,-0.3877832239372441,False
1989-02-19,1.49587169320883,-1.0575028639154538,2.5533745571242843,-0.3829604712944109,False
1989-02-20,1.4620668827143524,-1.022182883864203,2.4842497665785555,-0.3778643707553982,False
1989-02-21,1.4281988717136906,-0.9874620110623158,2.415660882776006,-0.3725536728278924,False
1989-02-22,1.3944049769013294,-0.9530938460375729,2.3474988229389027,-0.3670432132513813,False
1989-02-23,1.3605240930625433,-0.9193488458176184,2.279872938880162,-0.3613190865746796,False
1989-02-24,1.3266805890743374,-0.8859982448555912,2.212678833929928,-0.3553524925379882,False
1989-02-25,1.2927157646714829,-0.8532524000285999,2.145968164700083,-0.3491052913262548,False
1989-02-26,1.258747286168755,-0.820906833493936,2.079654119662691,-0.3425417676993799,False
1989-02-27,1.2246251569863515,-0.7891127783110763,2.013737935297428,-0.3356450170044502,False
1989-02-28,1.190464986381742,-0.7576989327178767,1.9481639190996187,-0.3284254223805408,False
1989-03-01,1.156128484656148,-0.7267663593936384,1.8828948440497868,-0.3209189376985537,False
1989-03-02,1.1217297065674288,-0.6961863176200516,1.8179160241874808,-0.3131765730532753,False
1989-03-03,1.0871423191856753,-0.6660234331544812,1.7531657523401565,-0.3052499523047983,False
1989-03-04,1.0524794173212344,-0.6361965922881008,1.6886760096093347,-0.2971834574346003,False
1989-03-05,1.0176284261868105,-0.6067457598287884,1.624374186015599,-0.2890029440846944,False
1989-03-06,0.9827030679735014,-0.5776323661813434,1.5603354341548448,-0.280709910091888,False
1989-03-07,0.9476060023547106,-0.5488762238835161,1.4964822262382267,-0.2722787691526522,False
1989-03-08,0.9124513017036087,-0.5204653398512926,1.4329166415549013,-0.2636623989071147,False
1989-03-09,0.8771548332440418,-0.4923982563492113,1.3695530895932535,-0.2547937763596745,False
1989-03-10,0.8418267891122238,-0.4646689477373873,1.3064957368496106,-0.2455914970677837,False
1989-03-11,0.806392614331938,-0.4372545213783767,1.2436471357103152,-0.2359823763444453,False
1989-03-12,0.7709572397142921,-0.41013716537329037,1.181094405087583,-0.225915527173081,False
1989-03-13,0.735457207260489,-0.3832780624972023,1.1187352697576909,-0.2153590002015656,False
1989-03-14,0.6999950885205282,-0.3566358073097389,1.056630895830267,-0.2042936848441819,False
1989-03-15,0.6645210569721529,-0.3301667832677144,0.9946878402398678,-0.1927174022268891,False
1989-03-16,0.6291352786792332,-0.30379892683194987,0.9329342055111827,-0.1806402425284863,False
1989-03-17,0.5937996133780405,-0.2774979009293066,0.8712975143073471,-0.1680659659385203,False
1989-03-18,0.5586089695985992,-0.2511561761399719,0.8097651457385711,-0.1549974107179541,False
1989-03-19,0.5235335963406369,-0.22476351621184065,0.7482971125524776,-0.1414315647640609,False
1989-03-20,0.4886585992399439,-0.1981727005167988,0.6868312997567427,-0.1273558177610834,False
1989-03-21,0.45395624013964486,-0.17141420242944871,0.6253704425690936,-0.1127617374076799,False
1989-03-22,0.4194940945434018,-0.1442983493108736,0.5637924438542754,-0.097645616002335,False
1989-03-23,0.385238378848614,-0.11692924361285106,0.5021676224614651,-0.0820057463372179,False
1989-03-24,0.3512318012572253,-0.08908546215275948,0.4403172634099848,-0.0658500933797576,False
1989-03-25,0.317429911267614,-0.061085570428697444,0.37851548169631144,-0.049198050512679,False
1989-03-26,0.2838510363562854,-0.031741156769671264,0.31559219312595665,-0.03208843033918,False
1989-03-27,0.2504456356893723,-0.0002630479301046762,0.25070868361947696,-0.014581731436957,False
1989-03-28,0.21721652285632675,0.033624761572740525,0.18359176128358623,0.0032533016415797,False
1989-03-29,0.1841184828438145,0.0695611770712734,0.11455730577254108,0.021349915317561,False
1989-03-30,0.15114682998905327,0.10759873508737838,0.04354809490167488,0.0396637363755917,False
1989-03-31,0.11826590643642554,0.14727848830007328,-0.029012581863647746,0.0581896224973051,False
1989-04-01,0.08546585276731378,0.18867466798621635,-0.10320881521890257,0.0769519440058452,False
1989-04-02,0.05272133894040998,0.23131122795087755,-0.17858988901046757,0.0959952889310887,False
1989-04-03,0.020017635542251,0.27530828961173626,-0.25529065406948526,0.115382084779589,False
1989-04-04,-0.012660247952418047,0.3201881527425763,-0.33284840069499433,0.1351827332827627,False
1989-04-05,-0.04533254228347161,0.36611372654632035,-0.41144626882979196,0.155455993513095,False
1989-04-06,-0.07800481799331482,0.41258612465849875,-0.4905909426518136,0.1762409657283598,False
1989-04-07,-0.11070346179043966,0.4597949387955085,-0.5704984005859481,0.1975546457851523,False
1989-04-08,-0.14342376877015894,0.5070379317467353,-0.6504617005168942,0.2193920051964508,False
1989-04-09,-0.17619508058429556,0.5550974626785781,-0.7312925432628736,0.2417290524674394,False
1989-04-10,-0.2089965547199828,0.604094449015022,-0.8130910037350048,0.2645434994628273,False
1989-04-11,-0.24185368425431353,0.6539294980125621,-0.8957831822668756,0.2878278699803928,False
1989-04-12,-0.27472431398046293,0.7042419759758927,-0.9789662899563556,0.3115885370978262,False
1989-04-13,-0.3076282139730715,0.754919252582142,-1.0625474665552135,0.3358423611467075,False
1989-04-14,-0.3405035435088548,0.8056088570246955,-1.1461124005335503,0.3606128696684545,False
1989-04-15,-0.3733687349023027,0.8562244684875542,-1.229593203389857,0.3859094757522163,False
1989-04-16,-0.40614753085869193,0.9064681313801337,-1.3126156622388256,0.4117253109608458,False
1989-04-17,-0.4388622084309102,0.9562626090238906,-1.3951248174548008,0.4380367036760609,False
1989-04-18,-0.4714276273445881,1.0053550705357264,-1.4767826978803145,0.4648004458900953,False
1989-04-19,-0.5038762879392102,1.0536551827530483,-1.5575314706922585,0.4919533279681054,False
1989-04-20,-0.5361220655877954,1.1009348673554182,-1.6370569329432136,0.5194219266081255,False
1989-04-21,-0.5682157572484856,1.1470807708467756,-1.7152965280952612,0.547125828192277,False
1989-04-22,-0.6000766942854234,1.1918778167299484,-1.7919545110153718,0.5749868232842112,False
1989-04-23,-0.6317768011310232,1.2352327117818174,-1.8670095129128406,0.6029454167134367,False
1989-04-24,-0.663239914792829,1.2770122483494841,-1.940252163142313,0.6309409599898735,False
1989-04-25,-0.6945543129836942,1.317671129640118,-2.012225442623812,0.6589137620955257,False
1989-04-26,-0.7256422949721628,1.3584258711215904,-2.0840681660937532,0.6868047233235952,False
1989-04-27,-0.7566029616208398,1.3992817247021376,-2.1558846863229775,0.7145560545668158,False
1989-04-28,-0.7873543700391004,1.4401634603615046,-2.227517830400605,0.7421163820087284,False
1989-04-29,-0.8180057948539226,1.4809035115646711,-2.2989093064185937,0.7694438331119758,False
1989-04-30,-0.8484725213549158,1.5215648841918599,-2.3700374055467757,0.7965020755680745,False
1989-05-01,-0.8788753308059469,1.561996209417849,-2.440871540223796,0.8232597019501843,False
1989-05-02,-0.9091263562171754,1.6022860100638159,-2.5114123662809913,0.8496967139591385,False
1989-05-03,-0.9393550039962015,1.6422684411308772,-2.5816234451270788,0.8758068593457209,False
1989-05-04,-0.9694673881504539,1.6820427551658632,-2.651510143316317,0.901609017838931,False
1989-05-05,-0.9995989535366778,1.7214247117927908,-2.7210236653294686,0.9271435503670516,False
1989-05-06,-1.029647744744798,1.7605224887368758,-2.790170233481674,0.9524596368235784,False
1989-05-07,-1.05975302980635,1.7991494606846405,-2.8589024904909905,0.9775869827151674,False
1989-05-08,-1.0898028631969225,1.8374403837206303,-2.927243246917553,1.0025154720639584,False
1989-05-09,-1.1199382947123828,1.875376389997764,-2.995314684710147,1.0271835579105295,False
1989-05-10,-1.1500361594275361,1.9135111788964858,-3.063547338324022,1.051486854141935,False
1989-05-11,-1.1802382098427042,1.9514988937289806,-3.1317371035716848,1.0752995451409553,False
1989-05-12,-1.210409660899388,1.9895960173798501,3.083179628900348,1.098479183744248,False
1989-05-13,-1.240693465371864,2.0275324893501034,3.014959352457619,1.120889063192112,False
1989-05-14,-1.270944416638037,2.0655779533529373,2.946662937188612,1.1424090779178335,False
1989-05-15,-1.3013069889821391,2.103462581574939,2.8784157366225083,1.1629271438176667,False
1989-05-16,-1.3316251605496028,2.1414715027576916,2.810088643872292,1.1823392086650293,False
1989-05-17,-1.3620444678543366,2.179325410069339,2.7418154292559107,1.2005711639286516,False
1989-05-18,-1.3923989852491605,2.217326467870027,2.6734598540603987,1.217582417165859,False
1989-05-19,-1.422837912839654,2.2551832893878947,2.6051641049520375,1.2333408159872792,False
1989-05-20,-1.4531898012923197,2.2932143305411454,2.536781175346121,1.2477828585374855,False
1989-05-21,-1.4836114499607973,2.3311144030777804,2.4684594541410085,1.2607924247863391,False
1989-05-22,-1.5139289135170433,2.3692158865003208,2.400040507162222,1.2721875826576732,False
1989-05-23,-1.544308635802346,2.4071988452197637,2.3316778261574767,1.281767911894198,False
1989-05-24,-1.5745763099767665,2.445407345160344,2.2632016520424756,1.2893787475587497,False
1989-05-25,-1.6049089533563574,2.4835076115542094,2.1947687422690194,1.2949445326084923,False
1989-05-26,-1.6351323029509466,2.5218541030409227,2.126198901187717,1.298505270957678,True
1989-05-27,-1.6654334097314614,2.560101674794744,2.057650222653381,1.3001738954294768,True
1989-05-28,-1.6956377172306532,2.5986140787593337,1.9889335111895994,1.3000969964318354,True
1989-05-29,-1.7259411708726713,2.6370378087447364,1.9202063275621786,1.298425164310536,False
1989-05-30,-1.7561677156946747,2.675744239348692,1.8512733521362197,1.2952683995469716,False
1989-05-31,-1.786519112988504,2.714374571387258,1.7822916228038244,1.2906808749601175,False
1989-06-01,-1.816814481372659,2.7533053995307917,1.7130654262761356,1.2846766773179537,False
1989-06-02,-1.8472585813243914,2.7921757923427,1.6437509335124947,1.277247069185819,False
1989-06-03,-1.87766512088068,2.831364573917119,1.5741556123817873,1.2683814398643734,False
1989-06-04,-1.9082411862898567,2.8705121521914165,1.504431968698313,1.2580953511765354,False
1989-06-05,-1.9387946068156472,2.9099962311649916,1.4343944691989474,1.246425878951658,False
1989-06-06,-1.969533725999593,2.949462604957221,1.3641889762227724,1.233436124469968,False
1989-06-07,-2.000260042721786,2.9892843588415285,1.2936409056162717,1.219221044638845,False
1989-06-08,-2.0311821624526196,3.029117473917184,1.2228856708097826,1.2038977604333692,False
1989-06-09,-2.0620948848997553,3.0693268027392193,1.1517636195406116,1.1875836573838985,False
1989-06-10,-2.093205830340258,3.1095840003266453,1.0803954765126829,1.1703894845254477,False
1989-06-11,-2.1243016089951947,-3.132943578916794,1.0086419699215998,1.1524209923226312,False
1989-06-12,-2.155586702107703,-3.0921921143668385,0.9366054122591354,1.1337659345777102,False
1989-06-13,-2.1868382928245875,-3.051011095126911,0.8641728023023241,1.1144843639579676,False
1989-06-14,-2.2182569525165654,-3.0096798647577434,0.791422912241178,1.0946327168382353,False
1989-06-15,-2.249611186212004,-2.9678851673288125,0.7182739811168086,1.0742791056034708,False
1989-06-16,-2.2810992350968267,-2.9258734791443852,0.6447742440475586,1.0535103853517531,False
1989-06-17,-2.3124836214491555,-2.883361386120467,0.5708777646713115,1.0324247368956465,False
1989-06-18,-2.3439632200910765,-2.8405582278467816,0.4965950077557051,1.0111087512243515,False
1989-06-19,-2.37529847579121,-2.7972195539298172,0.42192107813860735,0.9895911847084912,False
1989-06-20,-2.4066925555013174,-2.753514607923156,0.3468220524218384,0.9678448870511016,False
1989-06-21,-2.4379076521632985,-2.7092480669522594,0.27134041478896087,0.9458470161918604,False
1989-06-22,-2.4691546151395807,-2.6645466301325493,0.19539201499296865,0.9235959004591512,False
1989-06-23,-2.500200571135424,-2.61927370132344,0.11907313018801613,0.9011070098048394,False
1989-06-24,-2.5312656169288035,-2.5735108845236154,0.04224526759481195,0.8784026114571959,False
1989-06-25,-2.562122768607024,-2.527188309278118,-0.03493445932890582,0.8555226915705801,False
1989-06-26,-2.5930012388951713,-2.4803403521095717,-0.1126608867855996,0.8325179751204139,False
1989-06-27,-2.623679609555026,-2.4329698515709826,-0.19070975798404355,0.8094447565492976,False
1989-06-28,-2.6543947746494343,-2.385063185825789,-0.26933158882364516,0.7863690570961869,False
1989-06-29,-2.684929194254921,-2.336699192207814,-0.34823000204710697,0.7633562208342285,False
1989-06-30,-2.7155242517785068,-2.2878174392284,-0.4277068125501069,0.7404558316713731,False
1989-07-01,-2.7459636437215558,-2.2385722266773254,-0.5073914170442304,0.7177062363028729,False
1989-07-02,-2.776490944627934,-2.1888596282575112,-0.5876313163704228,0.6951382778065603,False
1989-07-03,-2.806890024604055,-2.1389038471716337,-0.6679861774324212,0.6727703602108371,False
1989-07-04,-2.837405183630919,-2.0885627277541152,-0.7488424558768036,0.6506033056208568,False
1989-07-05,-2.867820307855892,-2.038119018735328,-0.829701289120564,0.6286205424974802,False
1989-07-06,-2.898380400273936,-1.9873991165164033,-0.9109812837575326,0.6067924998745955,False
1989-07-07,-2.9288697591089914,-1.9367273323285468,-0.9921424267804446,0.5850852203634307,False
1989-07-08,-2.9595327240932914,-1.8859065027110438,-1.0736262213822476,0.5634858163015694,False
1989-07-09,-2.990151974682619,-1.8352815582794406,-1.1548704164031784,0.5420060046264599,False
1989-07-10,-3.0209672040324964,-1.7846407300735834,-1.236326473958913,0.5206768184965375,False
1989-07-11,-3.05175563352992,-1.7343277097109748,-1.3174279238189452,0.4995232727248007,False
1989-07-12,-3.0827486291930093,-1.6841261667977279,-1.3986224623952814,0.4785625607623538,False
1989-07-13,-3.1137163706762774,-1.6343590011979803,-1.479357369478297,0.4577997152522685,False
1989-07-14,3.1383047214190887,-1.5848158532099001,-1.5600647325505976,0.4372235889504358,False
1989-07-15,3.1071816115074897,-1.5357838157196382,-1.6402198799524585,0.416809798423824,False
1989-07-16,3.075888024171687,-1.4870683443407617,-1.7202289386671374,0.3965335624781926,False
1989-07-17,3.044667874782414,-1.4389112587634172,-1.7996061736337552,0.3763680363621775,False
1989-07-18,3.013317055198616,-1.3911417976768579,-1.878726454304112,0.356277163902309,False
1989-07-19,2.982080986737204,-1.3439524722195266,-1.957151848222856,0.3362511892272359,False
1989-07-20,2.9507576435837217,-1.2972013984517994,-2.0352262651440647,0.3163102987684136,False
1989-07-21,2.919588312784116,-1.2510320591793438,-2.1125649352161266,0.2964977382554672,False
1989-07-22,2.8883687975537633,-1.2053330287500237,-2.189483480875799,0.2768731438951881,False
1989-07-23,2.857333181530782,-1.1602019344922478,-2.2656501911565563,0.2575097843731367,False
1989-07-24,2.826273861345454,-1.1155560664719184,-2.3413553793622137,0.2384700278588992,False
1989-07-25,2.795417196809307,-1.0714523158755749,-2.416315794494704,0.2197927587783822,False
1989-07-26,2.764552679425009,-1.0278326599242948,-2.4907999678302826,0.2015013710470309,False
1989-07-27,2.733899340414056,-0.9847198703293571,-2.564566096436173,0.1836070525635591,False
1989-07-28,2.703244583716132,-0.9420755922821207,-2.637865131181334,0.1660989701817762,False
1989-07-29,2.6728007188362923,-0.8998962698166011,-2.710488318526693,0.1489480929190578,False
1989-07-30,2.642354177730284,-0.858158274649508,-2.7826728547997943,0.1321146805609245,False
1989-07-31,2.612110501188024,-0.8168402885963273,-2.854234517395235,0.1155459280027432,False
1989-08-01,2.581854179138312,-0.7759291883833819,-2.925401939657892,0.0992045447056974,False
1989-08-02,2.551781272556039,-0.7353946031060783,-2.996009431517469,0.0830775975865639,False
1989-08-03,2.5216713245102778,-0.6952304167590455,-3.066283565910263,0.0671699977714846,False
1989-08-04,2.491708089049478,-0.6554049424608581,-3.1360722756692496,0.0514933669503282,False
1989-08-05,2.4616663624714388,-0.6159155290340284,3.077581891505467,0.0360517898139856,False
1989-08-06,2.431720248946937,-0.5767345407904605,3.0084547897373977,0.0208473078918937,False
1989-08-07,2.4016451673966923,-0.5378584557077026,2.939503623104395,0.0058792825431486,False
1989-08-08,2.3716117523603994,-0.49926627559403736,2.8708780279544364,-0.0088461089571812,False
1989-08-09,2.34140347087836,-0.46094899608325735,2.802352466961617,-0.0233286894719934,False
1989-08-10,2.31119394346128,-0.4228931590332392,2.7340871024945193,-0.0375758689617379,False
1989-08-11,2.2807806076570873,-0.38508061118001313,2.665861218837101,-0.0516006347766688,False
1989-08-12,2.2503438112946057,-0.3475058709241341,2.5978496822187402,-0.0654196591287774,False
1989-08-13,2.2196974744382425,-0.31013942344699963,2.529836897885242,-0.0790328569887269,False
1989-08-14,2.189028509531714,-0.2729842434264875,2.462012752958202,-0.0924216924224723,False
1989-08-15,2.1581650144676816,-0.2359984811884801,2.394163495656162,-0.1055458503558731,False
1989-08-16,2.127295675599777,-0.19919436588741934,2.3264900414871965,-0.1183457981768483,False
1989-08-17,2.096258042793896,-0.1625175651504338,2.2587756079443295,-0.1307498589220834,False
1989-08-18,2.06523821996098,-0.1259911467239756,2.191229366684956,-0.1427028817704553,False
1989-08-19,2.0340807683324478,-0.08954841378656431,2.1236291821190125,-0.1541758184366313,False
1989-08-20,2.0029677102935937,-0.05322674013034989,2.056194450423943,-0.1651593763956097,False
1989-08-21,1.971749948801798,-0.01694669831962825,1.9886966471214258,-0.1756578352581546,False
1989-08-22,1.9406041885922622,0.019230873095051226,1.9213733154972115,-0.1856893606941686,False
1989-08-23,1.909386168762035,0.05539983847325525,1.8539863302887802,-0.1952805049088457,False
1989-08-24,1.8782652936502462,0.09144289662438299,1.7868223970258637,-0.2044676932714868,False
1989-08-25,1.8471009042622342,0.127472278285802,1.7196286259764317,-0.2132965888305527,False
1989-08-26,1.8160544039642206,0.16306962230286093,1.6529847816613596,-0.2218272387227629,False
1989-08-27,1.7849890056829905,0.1993357255662387,1.5856532801167518,-0.2301360407664997,False
1989-08-28,1.7540583787930828,0.23695982689921768,1.5170985518938647,-0.2382726953159865,False
1989-08-29,1.7231288525390447,0.2760023978518693,1.4471264546871758,-0.2462410955984008,False
1989-08-30,1.6923428378239844,0.31642064601374065,1.3759221918102433,-0.2540067206431993,False
1989-08-31,1.6615639767256578,0.35795602685282324,1.3036079498728341,-0.2615061429844513,False
1989-09-01,1.6309164117849395,0.4003951059341353,1.2305213058508038,-0.2686634799925801,False
1989-09-02,1.6002549467930347,0.4434829821881272,1.156771964604907,-0.2754213882606799,False
