gx,gy,gz,energy
0.25766809511315847,-0.35464970759599823,-0.898794046299167,0.12155652342801175
0.26988822697236414,-0.34544117774070365,-0.898794046299167,0.12032099055047664
0.281779541600098,-0.3358117810214665,-0.898794046299167,0.11896738056626326
0.29332755126120313,-0.32577324937489416,-0.898794046299167,0.11750228812715036
0.3045181864847423,-0.31533781320548043,-0.898794046299167,0.11593285101623062
0.31533781320548027,-0.3045181864847425,-0.898794046299167,0.11426671537334929
0.32577324937489405,-0.2933275512612033,-0.898794046299167,0.11251199844387898
0.33581178102146636,-0.28177954160009816,-0.898794046299167,0.1106772490323167
0.3454411777407038,-0.269888226972364,-0.898794046299167,0.10877140585336711
0.3546497075959982,-0.2576680951131587,-0.898794046299167,0.10680375398342344
0.3634261514121866,-0.245134034370785,-0.898794046299167,0.10478387962460825
0.3717598164443861,-0.23230131556753414,-0.898794046299167,0.10272162340176075
0.379640549405458,-0.21918557339453884,-0.898794046299167,0.1006270324199014
0.38705874883622315,-0.20580278736331126,-0.898794046299167,0.09851031131574617
0.3940053768033608,-0.19216926233717097,-0.898794046299167,0.09638177254174247
0.40047196991073936,-0.17830160866627812,-0.898794046299167,0.0942517861248373
0.4064506496107596,-0.16421672195048312,-0.898794046299167,0.09213072914474839
0.4119341318031522,-0.14993176245463793,-0.898794046299167,0.09002893517787469
0.4169157357095312,-0.13546413420145967,-0.898794046299167,0.08795664395315136
0.42138939201289416,-0.12083146376740678,-0.898794046299167,0.08592395146511915
0.4253496502521492,-0.10605157880741384,-0.898794046299167,0.08394076078725433
0.42879168546266283,-0.09114248633463747,-0.898794046299167,0.08201673382518979
0.431711304054736,-0.07612235078168571,-0.898794046299167,0.0801612442448821
0.43410494892284696,-0.06100947187005611,-0.898794046299167,0.07838333180505348
0.4359697037794367,-0.045822262314741166,-0.898794046299167,0.07669165831639559
0.43730329670795587,-0.030579225391174514,-0.898794046299167,0.07509446544209877
0.4381041029308454,-0.015298932391836908,-0.898794046299167,0.07359953454529729
0.40673664307580043,0.0,-0.9135454576426008,0.06216772476576764
0.40648887010249496,0.01419490413381021,-0.9135454576426008,0.06107518940760136
0.40574585305578,0.028372513963490737,-0.9135454576426008,0.06008809247263393
0.4045084971874739,0.04251555625535749,-0.9135454576426008,0.059211242997909884
0.4027783100251023,0.056606799890946476,-0.9135454576426008,0.0584489129059295
0.40055739953520747,0.07062907686047742,-0.9135454576426008,0.057804816192271714
0.3978484715551165,0.08456530317942916,-0.9135454576426008,0.057282090831381124
0.3946548264962945,0.09839849970274311,-0.9135454576426008,0.05688328348867178
0.3909803553233026,0.11211181281129619,-0.9135454576426008,0.05661033711342944
0.38682953481325605,0.1256885349454396,-0.9135454576426008,0.05646458147295778
0.3822074221015615,0.13911212496058661,-0.9135454576426008,0.05644672667408586
0.3771196485205763,0.1523662282800493,-0.9135454576426008,0.05655685970359905
0.3715724127386973,0.165434696820571,-0.9135454576426008,0.056794444004448094
0.36557247320823877,0.1783016086662783,-0.9135454576426008,0.057158322089801136
0.3591271399312985,0.1909512874670831,-0.9135454576426008,0.05764672118220323
0.3522442655536472,0.2033683215379002,-0.9135454576426008,0.058257261850369904
0.34493223579748833,0.21553758263541184,-0.9135454576426008,0.05898696960153718
0.337199959244748,0.2274442443895017,-0.9135454576426008,0.059832289372891374
0.3290568564833398,0.23907380036690296,-0.9135454576426008,0.060789102851477636
0.32051284862962975,0.250412081745053,-0.9135454576426008,0.06185274853820687
0.3115783452410841,0.26144527457462086,-0.9135454576426008,0.06301804445821063
0.30226423163382693,0.27215993660967686,-0.9135454576426008,0.06427931340690181
0.2925818556205595,0.2825430136849983,-0.9135454576426008,0.06563041060874464
0.2825430136849983,0.2925818556205595,-0.9135454576426008,0.06706475365398361
0.27215993660967686,0.30226423163382693,-0.9135454576426008,0.068575354567482
0.26144527457462086,0.3115783452410841,-0.9135454576426008,0.07015485385343423
0.250412081745053,0.3205128486296298,-0.9135454576426008,0.07179555635008993
0.23907380036690296,0.3290568564833398,-0.9135454576426008,0.07348946871980817
0.22744424438950167,0.337199959244748,-0.9135454576426008,0.07522833839179523
0.21553758263541184,0.34493223579748833,-0.9135454576426008,0.07700369376779971
0.20336832153790027,0.35224426555364713,-0.9135454576426008,0.0788068854948878
0.19095128746708312,0.3591271399312985,-0.9135454576426008,0.08062912860422138
0.1783016086662783,0.3655724732082387,-0.9135454576426008,0.08246154531054296
0.165434696820571,0.3715724127386973,-0.9135454576426008,0.08429520826385326
0.15236622828004928,0.3771196485205763,-0.9135454576426008,0.08612118404256293
0.13911212496058667,0.3822074221015615,-0.9135454576426008,0.08793057667622446
0.12568853494543963,0.38682953481325605,-0.9135454576426008,0.08971457098580621
0.11211181281129619,0.3909803553233026,-0.9135454576426008,0.09146447553035841
0.09839849970274309,0.3946548264962945,-0.9135454576426008,0.09317176495083973
0.0845653031794292,0.39784847155511643,-0.9135454576426008,0.09482812150480972
0.07062907686047745,0.40055739953520747,-0.9135454576426008,0.0964254755896339
0.05660679989094648,0.4027783100251023,-0.9135454576426008,0.0979560450567764
0.04251555625535748,0.4045084971874739,-0.9135454576426008,0.0994123731256456
0.02837251396349071,0.40574585305578,-0.9135454576426008,0.10078736471227963
0.014194904133810256,0.40648887010249496,-0.9135454576426008,0.10207432099588203
2.4905436401935923e-17,0.40673664307580043,-0.9135454576426008,0.10326697205480344
-0.014194904133810205,0.40648887010249496,-0.9135454576426008,0.10435950741296973
-0.028372513963490748,0.40574585305578,-0.9135454576426008,0.10534660434793715
-0.04251555625535752,0.4045084971874739,-0.9135454576426008,0.10622345382266117
-0.05660679989094644,0.4027783100251023,-0.9135454576426008,0.10698578391464154
-0.07062907686047741,0.40055739953520747,-0.9135454576426008,0.10762988062829934
-0.08456530317942916,0.3978484715551165,-0.9135454576426008,0.10815260598918999
-0.09839849970274313,0.3946548264962945,-0.9135454576426008,0.1085514133318993
-0.11211181281129615,0.3909803553233026,-0.9135454576426008,0.10882435970714163
-0.12568853494543958,0.3868295348132561,-0.9135454576426008,0.10897011534761333
-0.13911212496058661,0.3822074221015615,-0.9135454576426008,0.1089879701464852
-0.1523662282800493,0.3771196485205763,-0.9135454576426008,0.10887783711697203
-0.16543469682057102,0.3715724127386973,-0.9135454576426008,0.108640252816123
-0.17830160866627834,0.3655724732082387,-0.9135454576426008,0.10827637473076995
-0.19095128746708315,0.3591271399312985,-0.9135454576426008,0.10778797563836785
-0.20336832153790016,0.3522442655536472,-0.9135454576426008,0.10717743497020116
-0.21553758263541178,0.34493223579748833,-0.9135454576426008,0.10644772721903385
-0.22744424438950162,0.337199959244748,-0.9135454576426008,0.10560240744767968
-0.2390738003669029,0.3290568564833398,-0.9135454576426008,0.10464559396909343
-0.250412081745053,0.3205128486296298,-0.9135454576426008,0.10358194828236421
-0.26144527457462086,0.3115783452410841,-0.9135454576426008,0.10241665236236044
-0.27215993660967686,0.30226423163382693,-0.9135454576426008,0.1011553834136693
-0.28254301368499835,0.2925818556205595,-0.9135454576426008,0.09980428621182644
-0.29258185562055955,0.2825430136849983,-0.9135454576426008,0.09836994316658745
-0.3022642316338268,0.2721599366096769,-0.9135454576426008,0.09685934225308909
-0.311578345241084,0.2614452745746209,-0.9135454576426008,0.09527984296713685
-0.32051284862962975,0.25041208174505303,-0.9135454576426008,0.09363914047048116
-0.3290568564833398,0.239073800366903,-0.9135454576426008,0.09194522810076292
-0.337199959244748,0.2274442443895017,-0.9135454576426008,0.09020635842877586
-0.34493223579748833,0.2155375826354119,-0.9135454576426008,0.08843100305277139
-0.3522442655536472,0.2033683215379002,-0.9135454576426008,0.08662781132568327
-0.3591271399312985,0.19095128746708306,-0.9135454576426008,0.0848055682163497
-0.36557247320823877,0.17830160866627826,-0.9135454576426008,0.0829731515100281
-0.3715724127386973,0.16543469682057108,-0.9135454576426008,0.08113948855671782
-0.3771196485205762,0.1523662282800494,-0.9135454576426008,0.07931351277800816
-0.3822074221015615,0.1391121249605867,-0.9135454576426008,0.07750412014434663
-0.38682953481325605,0.12568853494543966,-0.9135454576426008,0.07572012583476485
-0.3909803553233026,0.11211181281129622,-0.9135454576426008,0.07397022129021268
-0.3946548264962945,0.09839849970274311,-0.9135454576426008,0.07226293186973134
-0.3978484715551165,0.08456530317942915,-0.9135454576426008,0.07060657531576134
-0.40055739953520747,0.0706290768604774,-0.9135454576426008,0.06900922123093715
-0.4027783100251023,0.05660679989094643,-0.9135454576426008,0.06747865176379465
-0.4045084971874739,0.04251555625535759,-0.9135454576426008,0.06602232369492546
-0.40574585305578,0.028372513963490827,-0.9135454576426008,0.06464733210829146
-0.40648887010249496,0.014194904133810282,-0.9135454576426008,0.06336037582468908
-0.40673664307580043,4.9810872803871845e-17,-0.9135454576426008,0.06216772476576764
-0.40648887010249496,-0.014194904133810183,-0.9135454576426008,0.06107518940760136
-0.40574585305578,-0.028372513963490727,-0.9135454576426008,0.06008809247263393
-0.4045084971874739,-0.042515556255357495,-0.9135454576426008,0.059211242997909884
-0.4027783100251023,-0.05660679989094651,-0.9135454576426008,0.0584489129059295
-0.40055739953520747,-0.07062907686047748,-0.9135454576426008,0.057804816192271714
-0.39784847155511643,-0.08456530317942923,-0.9135454576426008,0.05728209083138111
-0.3946548264962945,-0.09839849970274302,-0.9135454576426008,0.05688328348867179
-0.3909803553233026,-0.11211181281129612,-0.9135454576426008,0.05661033711342943
-0.3868295348132561,-0.12568853494543955,-0.9135454576426008,0.05646458147295778
-0.3822074221015615,-0.1391121249605866,-0.9135454576426008,0.05644672667408586
-0.3771196485205763,-0.1523662282800493,-0.9135454576426008,0.05655685970359905
-0.3715724127386973,-0.165434696820571,-0.9135454576426008,0.056794444004448094
-0.3655724732082387,-0.1783016086662783,-0.9135454576426008,0.057158322089801136
-0.3591271399312985,-0.19095128746708312,-0.9135454576426008,0.05764672118220323
-0.35224426555364713,-0.20336832153790027,-0.9135454576426008,0.058257261850369904
-0.34493223579748833,-0.21553758263541178,-0.9135454576426008,0.05898696960153718
-0.33719995924474805,-0.22744424438950162,-0.9135454576426008,0.05983228937289136
-0.3290568564833398,-0.2390738003669029,-0.9135454576426008,0.06078910285147761
-0.3205128486296298,-0.250412081745053,-0.9135454576426008,0.06185274853820687
-0.3115783452410841,-0.26144527457462086,-0.9135454576426008,0.06301804445821063
-0.30226423163382693,-0.27215993660967686,-0.9135454576426008,0.06427931340690181
-0.2925818556205595,-0.28254301368499835,-0.9135454576426008,0.06563041060874464
-0.2825430136849983,-0.2925818556205595,-0.9135454576426008,0.06706475365398361
-0.2721599366096768,-0.30226423163382693,-0.9135454576426008,0.068575354567482
-0.2614452745746209,-0.311578345241084,-0.9135454576426008,0.07015485385343423
-0.2504120817450529,-0.32051284862962987,-0.9135454576426008,0.07179555635008994
-0.239073800366903,-0.3290568564833398,-0.9135454576426008,0.07348946871980817
-0.22744424438950156,-0.33719995924474805,-0.9135454576426008,0.07522833839179523
-0.2155375826354119,-0.34493223579748833,-0.9135454576426008,0.07700369376779971
-0.2033683215379004,-0.3522442655536471,-0.9135454576426008,0.07880688549488779
-0.1909512874670831,-0.3591271399312985,-0.9135454576426008,0.08062912860422138
-0.17830160866627842,-0.36557247320823866,-0.9135454576426008,0.08246154531054295
-0.16543469682057094,-0.37157241273869734,-0.9135454576426008,0.08429520826385328
-0.15236622828004942,-0.3771196485205762,-0.9135454576426008,0.08612118404256289
-0.13911212496058656,-0.3822074221015615,-0.9135454576426008,0.08793057667622445
-0.1256885349454397,-0.38682953481325605,-0.9135454576426008,0.08971457098580621
-0.11211181281129608,-0.39098035532330266,-0.9135454576426008,0.09146447553035843
-0.09839849970274313,-0.3946548264962945,-0.9135454576426008,0.09317176495083972
-0.08456530317942934,-0.39784847155511643,-0.9135454576426008,0.09482812150480974
-0.07062907686047742,-0.40055739953520747,-0.9135454576426008,0.09642547558963388
-0.056606799890946635,-0.4027783100251023,-0.9135454576426008,0.09795604505677641
-0.04251555625535744,-0.40450849718747395,-0.9135454576426008,0.09941237312564563
-0.02837251396349085,-0.40574585305578,-0.9135454576426008,0.10078736471227961
-0.014194904133810126,-0.40648887010249496,-0.9135454576426008,0.10207432099588203
-7.471630920580776e-17,-0.40673664307580043,-0.9135454576426008,0.10326697205480344
0.014194904133810337,-0.40648887010249496,-0.9135454576426008,0.10435950741296973
0.028372513963490702,-0.40574585305578,-0.9135454576426008,0.10534660434793715
0.04251555625535729,-0.40450849718747395,-0.9135454576426008,0.10622345382266117
0.05660679989094648,-0.4027783100251023,-0.9135454576426008,0.10698578391464159
0.07062907686047727,-0.4005573995352075,-0.9135454576426008,0.10762988062829937
0.0845653031794292,-0.39784847155511643,-0.9135454576426008,0.10815260598918994
0.09839849970274299,-0.3946548264962946,-0.9135454576426008,0.1085514133318993
0.11211181281129629,-0.39098035532330255,-0.9135454576426008,0.1088243597071416
0.12568853494543955,-0.3868295348132561,-0.9135454576426008,0.10897011534761333
0.13911212496058672,-0.3822074221015615,-0.9135454576426008,0.10898797014648523
0.15236622828004928,-0.3771196485205763,-0.9135454576426008,0.10887783711697203
0.1654346968205708,-0.3715724127386974,-0.9135454576426008,0.108640252816123
0.17830160866627828,-0.36557247320823877,-0.9135454576426008,0.10827637473076995
0.19095128746708295,-0.3591271399312986,-0.9135454576426008,0.10778797563836784
0.20336832153790027,-0.35224426555364713,-0.9135454576426008,0.10717743497020116
0.21553758263541176,-0.3449322357974884,-0.9135454576426008,0.10644772721903388
0.22744424438950175,-0.337199959244748,-0.9135454576426008,0.10560240744767972
0.23907380036690287,-0.3290568564833399,-0.9135454576426008,0.10464559396909344
0.2504120817450531,-0.3205128486296297,-0.9135454576426008,0.1035819482823642
0.26144527457462086,-0.31157834524108413,-0.9135454576426008,0.10241665236236046
0.27215993660967663,-0.30226423163382704,-0.9135454576426008,0.10115538341366928
0.2825430136849983,-0.2925818556205595,-0.9135454576426008,0.09980428621182642
0.2925818556205594,-0.28254301368499846,-0.9135454576426008,0.09836994316658748
0.30226423163382693,-0.2721599366096768,-0.9135454576426008,0.09685934225308909
0.31157834524108396,-0.26144527457462097,-0.9135454576426008,0.09527984296713685
0.32051284862962987,-0.250412081745053,-0.9135454576426008,0.09363914047048116
0.3290568564833398,-0.23907380036690304,-0.9135454576426008,0.09194522810076293
0.33719995924474805,-0.22744424438950156,-0.9135454576426008,0.09020635842877582
0.3449322357974883,-0.2155375826354119,-0.9135454576426008,0.08843100305277138
0.3522442655536471,-0.2033683215379004,-0.9135454576426008,0.0866278113256833
0.3591271399312985,-0.1909512874670831,-0.9135454576426008,0.0848055682163497
0.36557247320823866,-0.17830160866627845,-0.9135454576426008,0.08297315151002811
0.3715724127386973,-0.16543469682057096,-0.9135454576426008,0.08113948855671778
0.3771196485205762,-0.15236622828004942,-0.9135454576426008,0.07931351277800819
0.3822074221015615,-0.1391121249605866,-0.9135454576426008,0.07750412014434661
0.38682953481325605,-0.12568853494543972,-0.9135454576426008,0.07572012583476488
0.3909803553233026,-0.1121118128112961,-0.9135454576426008,0.07397022129021266
0.3946548264962945,-0.09839849970274317,-0.9135454576426008,0.07226293186973136
0.39784847155511643,-0.08456530317942937,-0.9135454576426008,0.07060657531576137
0.40055739953520747,-0.07062907686047744,-0.9135454576426008,0.06900922123093717
0.4027783100251023,-0.056606799890946656,-0.9135454576426008,0.06747865176379471
0.4045084971874739,-0.04251555625535746,-0.9135454576426008,0.06602232369492543
0.40574585305578,-0.028372513963490872,-0.9135454576426008,0.06464733210829146
0.40648887010249496,-0.014194904133810152,-0.9135454576426008,0.06336037582468906
0.37460659341591224,0.0,-0.9271838545667873,0.05273381697001594
0.3743783932007347,0.013073581571653751,-0.9271838545667873,0.05180707307150775
0.3736940705820126,0.026131234997993306,-0.9271838545667873,0.050969767390845314
0.37255445930144515,0.03915705153969598,-0.9271838545667873,0.05022597919713915
0.3709609477998341,0.05213516124577894,-0.9271838545667873,0.04957933215170368
0.3689154775254823,0.06504975228868987,-0.9271838545667873,0.04903297665394351
0.3664205405688388,0.07788509022858323,-0.9271838545667873,0.04858957449292429
0.3634791766262695,0.0906255371833115,-0.9271838545667873,0.04825128587940383
0.3600949692966561,0.10325557088077573,-0.9271838545667873,0.0480197589215026
0.3562720417153325,0.11575980357042316,-0.9271838545667873,0.04789612159528645
0.3520150515306798,0.12812300077085081,-0.9271838545667873,0.047880976249380765
0.34732918522949885,0.1403300998306745,-0.9271838545667873,0.04797439667038835
0.34222015181807525,0.1523662282800493,-0.9271838545667873,0.04817592772340867
0.33669417586663464,0.16421672195048312,-0.9271838545667873,0.048484587569409224
0.33075798992566247,0.1758671428408671,-0.9271838545667873,0.04889887244864669
0.32441882632332847,0.1873032967079561,-0.9271838545667873,0.0494167640068332
0.3176844083540087,0.19851125035986755,-0.9271838545667873,0.050035739128355516
0.31056294086864134,0.20947734863152953,-0.9271838545667873,0.05075278222864078
0.3030631002783793,0.22018823102139587,-0.9271838545667873,0.051564399945781304
0.29519402398371986,0.23063084796915956,-0.9271838545667873,0.05246663815984269
0.2869652992419899,0.2407924767546315,-0.9271838545667873,0.05345510125693871
0.2783869514867493,0.2506607369984156,-0.9271838545667873,0.05452497354422033
0.2694694321133446,0.26022360574549375,-0.9271838545667873,0.05567104271144703
0.26022360574549375,0.26946943211334456,-0.9271838545667873,0.05688772522483855
0.2506607369984156,0.2783869514867493,-0.9271838545667873,0.0581690935294902
0.24079247675463153,0.2869652992419899,-0.9271838545667873,0.059508904927824346
0.23063084796915956,0.2951940239837199,-0.9271838545667873,0.060900631993385745
0.22018823102139587,0.3030631002783793,-0.9271838545667873,0.062337494371806836
0.2094773486315295,0.31056294086864134,-0.9271838545667873,0.06381249181401287
0.19851125035986755,0.3176844083540087,-0.9271838545667873,0.06531843828073164
0.18730329670795615,0.3244188263233284,-0.9271838545667873,0.06684799695215454
0.17586714284086713,0.3307579899256624,-0.9271838545667873,0.06839371597218505
0.16421672195048312,0.33669417586663464,-0.9271838545667873,0.06994806475313275
0.1523662282800493,0.34222015181807525,-0.9271838545667873,0.07150347066397943
0.1403300998306745,0.34732918522949885,-0.9271838545667873,0.07305235592347631
0.12812300077085084,0.35201505153067975,-0.9271838545667873,0.0745871745183325
0.11575980357042318,0.3562720417153325,-0.9271838545667873,0.07610044896663333
0.10325557088077573,0.3600949692966561,-0.9271838545667873,0.07758480674738048
0.09062553718331148,0.3634791766262695,-0.9271838545667873,0.07903301621867324
0.07788509022858327,0.36642054056883877,-0.9271838545667873,0.08043802184954102
0.0650497522886899,0.3689154775254823,-0.9271838545667873,0.08179297859378087
0.05213516124577895,0.3709609477998341,-0.9271838545667873,0.08309128523833467
0.039157051539695974,0.37255445930144515,-0.9271838545667873,0.08432661656373544
0.026131234997993278,0.3736940705820126,-0.9271838545667873,0.08549295415994093
0.013073581571653793,0.3743783932007347,-0.9271838545667873,0.08658461574742227
2.2938038278314545e-17,0.37460659341591224,-0.9271838545667873,0.08759628286065864
-0.013073581571653746,0.3743783932007347,-0.9271838545667873,0.08852302675916683
-0.026131234997993316,0.3736940705820126,-0.9271838545667873,0.08936033243982926
-0.039157051539696015,0.37255445930144515,-0.9271838545667873,0.09010412063353541
-0.05213516124577891,0.3709609477998341,-0.9271838545667873,0.09075076767897092
-0.06504975228868985,0.3689154775254823,-0.9271838545667873,0.09129712317673105
-0.07788509022858323,0.3664205405688388,-0.9271838545667873,0.09174052533775033
-0.09062553718331152,0.3634791766262695,-0.9271838545667873,0.09207881395127077
-0.1032555708807757,0.3600949692966561,-0.9271838545667873,0.09231034090917198
-0.11575980357042313,0.35627204171533255,-0.9271838545667873,0.09243397823538814
-0.12812300077085081,0.3520150515306798,-0.9271838545667873,0.09244912358129383
-0.14033009983067452,0.34732918522949885,-0.9271838545667873,0.09235570316028623
-0.15236622828004934,0.34222015181807525,-0.9271838545667873,0.09215417210726591
-0.16421672195048315,0.33669417586663464,-0.9271838545667873,0.09184551226126535
-0.17586714284086716,0.3307579899256624,-0.9271838545667873,0.09143122738202787
-0.18730329670795606,0.32441882632332847,-0.9271838545667873,0.0909133358238414
-0.1985112503598675,0.31768440835400874,-0.9271838545667873,0.09029436070231905
-0.20947734863152945,0.31056294086864134,-0.9271838545667873,0.08957731760203379
-0.22018823102139584,0.3030631002783793,-0.9271838545667873,0.08876569988489327
-0.23063084796915956,0.2951940239837199,-0.9271838545667873,0.0878634616708319
-0.24079247675463153,0.2869652992419899,-0.9271838545667873,0.08687499857373583
-0.2506607369984156,0.2783869514867493,-0.9271838545667873,0.08580512628645426
-0.26022360574549375,0.26946943211334456,-0.9271838545667873,0.08465905711922757
-0.2694694321133446,0.2602236057454937,-0.9271838545667873,0.08344237460583602
-0.2783869514867492,0.25066073699841573,-0.9271838545667873,0.0821610063011844
-0.2869652992419899,0.24079247675463158,-0.9271838545667873,0.08082119490285024
-0.29519402398371986,0.2306308479691596,-0.9271838545667873,0.07942946783728885
-0.30306310027837924,0.22018823102139592,-0.9271838545667873,0.07799260545886774
-0.31056294086864134,0.20947734863152953,-0.9271838545667873,0.07651760801666171
-0.3176844083540087,0.19851125035986758,-0.9271838545667873,0.07501166154994293
-0.32441882632332847,0.1873032967079561,-0.9271838545667873,0.07348210287852004
-0.33075798992566247,0.17586714284086707,-0.9271838545667873,0.07193638385848951
-0.33669417586663464,0.16421672195048306,-0.9271838545667873,0.07038203507754182
-0.3422201518180752,0.1523662282800494,-0.9271838545667873,0.06882662916669516
-0.3473291852294988,0.14033009983067457,-0.9271838545667873,0.06727774390719828
-0.35201505153067975,0.12812300077085087,-0.9271838545667873,0.06574292531234208
-0.3562720417153325,0.1157598035704232,-0.9271838545667873,0.06422965086404124
-0.3600949692966561,0.10325557088077576,-0.9271838545667873,0.0627452930832941
-0.3634791766262695,0.0906255371833115,-0.9271838545667873,0.061297083612001334
-0.3664205405688388,0.07788509022858321,-0.9271838545667873,0.05989207798113356
-0.3689154775254823,0.06504975228868984,-0.9271838545667873,0.05853712123689367
-0.3709609477998341,0.0521351612457789,-0.9271838545667873,0.057238814592339905
-0.37255445930144515,0.03915705153969608,-0.9271838545667873,0.05600348326693913
-0.3736940705820126,0.02613123499799339,-0.9271838545667873,0.05483714567073365
-0.3743783932007347,0.013073581571653815,-0.9271838545667873,0.05374548408325233
-0.37460659341591224,4.587607655662909e-17,-0.9271838545667873,0.05273381697001594
-0.3743783932007347,-0.013073581571653725,-0.9271838545667873,0.05180707307150775
-0.3736940705820126,-0.026131234997993295,-0.9271838545667873,0.050969767390845314
-0.37255445930144515,-0.039157051539695995,-0.9271838545667873,0.05022597919713915
-0.370960947799834,-0.05213516124577897,-0.9271838545667873,0.04957933215170367
-0.3689154775254823,-0.06504975228868991,-0.9271838545667873,0.04903297665394351
-0.36642054056883877,-0.0778850902285833,-0.9271838545667873,0.048589574492924274
-0.3634791766262695,-0.09062553718331141,-0.9271838545667873,0.04825128587940383
-0.3600949692966561,-0.10325557088077568,-0.9271838545667873,0.0480197589215026
-0.35627204171533255,-0.11575980357042312,-0.9271838545667873,0.047896121595286466
-0.3520150515306798,-0.1281230007708508,-0.9271838545667873,0.047880976249380765
-0.34732918522949885,-0.1403300998306745,-0.9271838545667873,0.04797439667038835
-0.34222015181807525,-0.1523662282800493,-0.9271838545667873,0.04817592772340867
-0.33669417586663464,-0.16421672195048312,-0.9271838545667873,0.048484587569409224
-0.3307579899256624,-0.17586714284086713,-0.9271838545667873,0.048898872448646685
-0.3244188263233284,-0.18730329670795615,-0.9271838545667873,0.0494167640068332
-0.31768440835400874,-0.1985112503598675,-0.9271838545667873,0.050035739128355516
-0.3105629408686414,-0.20947734863152945,-0.9271838545667873,0.05075278222864077
-0.3030631002783793,-0.22018823102139584,-0.9271838545667873,0.05156439994578129
-0.2951940239837199,-0.23063084796915953,-0.9271838545667873,0.05246663815984269
-0.2869652992419899,-0.2407924767546315,-0.9271838545667873,0.05345510125693871
-0.2783869514867493,-0.2506607369984156,-0.9271838545667873,0.05452497354422033
-0.26946943211334456,-0.26022360574549375,-0.9271838545667873,0.055671042711447016
-0.26022360574549375,-0.2694694321133446,-0.9271838545667873,0.056887725224838565
-0.25066073699841557,-0.2783869514867493,-0.9271838545667873,0.0581690935294902
-0.24079247675463158,-0.2869652992419899,-0.9271838545667873,0.05950890492782436
-0.23063084796915947,-0.29519402398371997,-0.9271838545667873,0.060900631993385745
-0.22018823102139592,-0.30306310027837924,-0.9271838545667873,0.062337494371806815
-0.20947734863152942,-0.3105629408686414,-0.9271838545667873,0.06381249181401288
-0.19851125035986758,-0.3176844083540087,-0.9271838545667873,0.06531843828073165
-0.18730329670795628,-0.3244188263233283,-0.9271838545667873,0.06684799695215451
-0.1758671428408671,-0.33075798992566247,-0.9271838545667873,0.06839371597218506
-0.16421672195048323,-0.3366941758666346,-0.9271838545667873,0.06994806475313273
-0.15236622828004925,-0.3422201518180753,-0.9271838545667873,0.07150347066397944
-0.1403300998306746,-0.3473291852294988,-0.9271838545667873,0.0730523559234763
-0.12812300077085076,-0.3520150515306798,-0.9271838545667873,0.07458717451833254
-0.11575980357042322,-0.3562720417153325,-0.9271838545667873,0.07610044896663334
-0.10325557088077564,-0.36009496929665613,-0.9271838545667873,0.07758480674738051
-0.09062553718331152,-0.3634791766262695,-0.9271838545667873,0.07903301621867324
-0.07788509022858339,-0.36642054056883877,-0.9271838545667873,0.08043802184954102
-0.06504975228868987,-0.3689154775254823,-0.9271838545667873,0.08179297859378087
-0.052135161245779084,-0.370960947799834,-0.9271838545667873,0.08309128523833464
-0.03915705153969594,-0.3725544593014452,-0.9271838545667873,0.08432661656373547
-0.02613123499799341,-0.3736940705820126,-0.9271838545667873,0.0854929541599409
-0.013073581571653673,-0.3743783932007347,-0.9271838545667873,0.08658461574742227
-6.881411483494363e-17,-0.37460659341591224,-0.9271838545667873,0.08759628286065864
0.013073581571653867,-0.3743783932007347,-0.9271838545667873,0.08852302675916685
0.026131234997993275,-0.37369407058201265,-0.9271838545667873,0.08936033243982928
0.0391570515396958,-0.3725544593014452,-0.9271838545667873,0.09010412063353541
0.05213516124577895,-0.3709609477998341,-0.9271838545667873,0.09075076767897092
0.06504975228868973,-0.36891547752548237,-0.9271838545667873,0.09129712317673107
0.07788509022858327,-0.36642054056883877,-0.9271838545667873,0.0917405253377503
0.0906255371833114,-0.36347917662626955,-0.9271838545667873,0.09207881395127078
0.10325557088077582,-0.360094969296656,-0.9271838545667873,0.09231034090917198
0.11575980357042309,-0.35627204171533255,-0.9271838545667873,0.09243397823538814
0.12812300077085093,-0.35201505153067975,-0.9271838545667873,0.09244912358129383
0.1403300998306745,-0.34732918522949885,-0.9271838545667873,0.09235570316028623
0.15236622828004914,-0.34222015181807536,-0.9271838545667873,0.09215417210726592
0.1642167219504831,-0.33669417586663464,-0.9271838545667873,0.09184551226126533
0.17586714284086696,-0.3307579899256625,-0.9271838545667873,0.09143122738202789
0.18730329670795615,-0.3244188263233284,-0.9271838545667873,0.0909133358238414
0.19851125035986747,-0.3176844083540088,-0.9271838545667873,0.09029436070231908
0.2094773486315296,-0.31056294086864134,-0.9271838545667873,0.08957731760203382
0.22018823102139579,-0.30306310027837935,-0.9271838545667873,0.08876569988489327
0.23063084796915964,-0.2951940239837198,-0.9271838545667873,0.08786346167083187
0.2407924767546315,-0.28696529924198994,-0.9271838545667873,0.08687499857373585
0.25066073699841546,-0.2783869514867494,-0.9271838545667873,0.08580512628645427
0.26022360574549375,-0.2694694321133446,-0.9271838545667873,0.08465905711922757
0.26946943211334445,-0.26022360574549386,-0.9271838545667873,0.08344237460583603
0.2783869514867493,-0.25066073699841557,-0.9271838545667873,0.08216100630118438
0.2869652992419898,-0.2407924767546316,-0.9271838545667873,0.08082119490285024
0.29519402398371997,-0.23063084796915953,-0.9271838545667873,0.07942946783728885
