date,theta_unwrapped,theta_smooth,omega_raw,omega_smooth,omega_filtered
2015-01-20,-51.37074059731716,-51.370415616975805,126.52040240893257,126.49984791875431,126.49984791875431
2015-01-21,-51.024807596319434,-51.02453963106217,126.15599646820374,126.13495517099363,126.13495517099363
2015-01-22,-50.67994800885359,-50.67973824437649,125.73602428477716,125.71460574946286,125.71460574946286
2015-01-23,-50.3363146502009,-50.33616396645117,125.26004136869233,125.23835884955224,125.23835884955224
2015-01-24,-49.994061403138865,-49.99397036566595,124.72771326407383,124.70588262378624,124.70588262378624
2015-01-25,-49.65334291432667,-49.65331176864833,124.13881696430508,124.11695555695223,124.11695555695223
2015-01-26,-49.31431428766035,-49.314342956730094,123.49324170586624,123.47146723668448,123.47146723668448
2015-01-27,-48.9771307763071,-48.97721886112393,122.79098913533926,122.76941851476295,122.76941851476295
2015-01-28,-48.64194747514588,-48.642094258496655,122.03217284755556,122.01092105732641,122.01092105732641
2015-01-29,-48.30891901533508,-48.30912346861313,121.21701729634879,121.19619628496184,121.19619628496184
2015-01-30,-47.97819926270888,-47.97846005570448,120.345856094169,120.32557371832627,120.32557371832627
2015-01-31,-47.64994102166343,-47.65025653517881,119.41912971296006,119.39948874079528,119.39948874079528
2015-02-01,-47.324295746142575,-47.324664087240386,118.43738260944701,118.4184797999078,118.4184797999078
2015-02-02,-47.00141325925738,-47.00183227891671,117.40125980772791,117.3831850786537,117.3831850786537
2015-02-03,-46.681441482992184,-46.681908795912435,116.31150296829037,116.29433866415638,116.29433866415638
2015-02-04,-46.364526179349085,-46.36503918561557,115.16894598204999,115.15276624996477,115.15276624996477
2015-02-05,-46.05081070417214,-46.05136661247684,113.9745101356566,113.95938041617592,113.95938041617592
2015-02-06,-45.740435774773474,-45.74103162686874,112.72919888865363,112.71517552556725,112.71517552556725
2015-02-07,-45.433539252352226,-45.434171948408235,111.43409231363876,111.42122228461085,111.42122228461085
2015-02-08,-45.130255940064394,-45.130922264597864,110.09034124969912,110.07866201745219,110.07866201745219
2015-02-09,-44.83071739746015,-44.83141404550657,108.69916121764527,108.6887006991492,108.6887006991492
2015-02-10,-44.535051771863955,-44.53577537507501,107.26182615415019,107.25260280328803,107.25260280328803
2015-02-11,-44.24338364712885,-44.24413079949211,105.77966201278923,105.77168501011874,105.77168501011874
2015-02-12,-43.955833910055574,-43.95660119295271,104.25404028303728,104.24730982489473,104.24730982489473
2015-02-13,-43.672519634627825,-43.673303640971326,102.68637148142807,102.68087915899014,102.68087915899014
2015-02-14,-43.39355398407942,-43.39435134129517,101.07809865809031,101.07382791615055,101.07382791615055
2015-02-15,-43.119046130682285,-43.11985352233415,99.43069096696581,99.42761763142698,99.42761763142698
2015-02-16,-42.84910119302091,-42.8499153789049,97.74563734310595,97.7437302054168,97.7437302054168
2015-02-17,-42.58382019040535,-42.584638024974055,96.02444032365929,96.02366177060776,96.02366177060776
2015-02-18,-42.323300013973,-42.32411846298116,94.26861005370756,94.26891673070259,94.26891673070259
2015-02-19,-42.06763341393007,-42.06844956922707,92.47965850601304,92.48100200235876,92.48100200235876
2015-02-20,-41.816909002304364,-41.81772009472747,90.65909394363189,90.66142148877407,90.66142148877407
2015-02-21,-41.571211270501735,-41.57201468085614,88.8084156540308,88.81167081427884,88.81167081427884
2015-02-22,-41.33062062089983,-41.33141388903684,86.92910897159436,86.93323233794126,86.93323233794126
2015-02-23,-41.095213411656765,-41.09599424368758,85.02264060844573,85.02757046663737,85.02757046663737
2015-02-24,-40.865062013871615,-40.86582828757636,83.09045430712831,83.09612728244338,83.09612728244338
2015-02-25,-40.64023488020103,-40.64098464871198,81.13396682285838,81.1403184929477,81.1403184929477
2015-02-26,-40.420796624013555,-40.42152811786839,79.15456424566946,79.16152971596057,79.16152971596057
2015-02-27,-40.206808108150405,-40.20751973582471,77.15359866271956,77.16111309996813,77.16111309996813
2015-02-28,-39.998326542356075,-39.999016889395044,75.1323851610332,75.14038428168351,75.14038428168351
2015-03-01,-39.795405588446066,-39.79607341532283,73.09219917113114,73.10061968210175,73.10061968210175
2015-03-02,-39.598095472287895,-39.59873971112169,71.03427414377074,71.04305413430029,71.04305413430029
2015-03-03,-39.40644310169042,-39.407062851959225,68.95979955279745,68.96887883683303,68.96887883683303
2015-03-04,-39.22049218931584,-39.221086712699744,66.86991921765639,66.87923962708828,66.87923962708828
2015-03-05,-39.04028337975949,-39.04085209424769,64.7657299317716,64.77523556149026,64.77523556149026
2015-03-06,-38.8658543799702,-38.866396853362495,62.6482803865465,62.65791779283154,62.65791779283154
2015-03-07,-38.6972400922216,-38.697756035149034,60.5185703776433,60.52828873221006,60.52828873221006
2015-03-08,-38.534472748881214,-38.53496200746411,58.37755027807816,58.38730148009472,58.38730148009472
2015-03-09,-38.37758204826236,-38.37804459651756,56.226120766153144,56.23585951507994,56.23585951507994
2015-03-10,-38.22659529088693,-38.22703122298699,54.06513279080809,54.074816623236075,54.074816623236075
2015-03-11,-38.08153751552702,-38.081947038005744,51.89538775918027,51.904977052915456,51.904977052915456
2015-03-12,-37.94243163443705,-37.9428150584263,49.71763793323862,49.72709588187445,49.72709588187445
2015-03-13,-37.80929856722736,-37.809656300801855,47.532587017871265,47.54187957919294,47.54187957919294
2015-03-14,-37.68215737287454,-37.68248991357114,45.34089092652175,45.349986748272386,45.349986748272386
2015-03-15,-37.561025379402224,-37.56133330697124,43.143158710448006,43.15202903656609,43.15202903656609
2015-03-16,-37.44591831080508,-37.44620228024298,40.939953636078826,40.94857219649293,40.94857219649293
2015-03-17,-37.33685041082693,-37.33711114573113,38.73179439912474,38.74013728613863,38.74013728613863
2015-03-18,-37.23383456323951,-37.23407284951785,36.51915646098223,36.527201995251744,36.527201995251744
2015-03-19,-37.13688240830278,-37.13709908826231,34.302473495789854,34.31020208432528,34.31020208432528
2015-03-20,-37.04600445511754,-37.04620042195147,32.08213893807897,32.089532926829634,32.089532926829634
2015-03-21,-36.96121018961382,-36.961386382297505,29.85850761914844,29.865551142384902,29.865551142384902
2015-03-22,-36.882508177942256,-36.882665576544916,27.631897483319335,27.638576311785073,27.638576311785073
2015-03-23,-36.80990616506436,-36.8100457864765,25.402591375268457,25.408892765171913,25.408892765171913
2015-03-24,-36.74341116835834,-36.743534062430385,23.170838889889637,23.176751434256403,23.176751434256403
2015-03-25,-36.68302956607803,-36.68313681216167,20.936858278756517,20.942371762552284,20.942371762552284
2015-03-26,-36.6287671805211,-36.62885988440124,18.70083840562802,18.705943666151143,18.705943666151143
2015-03-27,-36.58062935578029,-36.580708646980845,16.462940745701417,16.467629539315567,16.467629539315567
2015-03-28,-36.5386210299629,-36.53868805940846,14.223301424435704,14.227566300632134,14.227566300632134
2015-03-29,-36.502746801779196,-36.50280273979045,11.98203329090029,11.985867474746556,11.985867474746556
2015-03-30,-36.47301099140903,-36.47305702600807,9.739228022531279,9.742625306056652,9.742625306056652
2015-03-31,-36.44941769556414,-36.44945503106464,7.494958258523184,7.497912901921154,7.497912901921154
2015-04-01,-36.43197083667379,-36.43200069252732,5.249279759193996,5.251786402417565,5.251786402417565
2015-04-02,-36.42067420612299,-36.42069781599324,3.0022335896364893,3.0042871748773905,3.0042871748773905
2015-04-03,-36.41553150148069,-36.41555011251428,0.7538483263042508,0.7554440319609057,0.7554440319609057
2015-04-04,-36.416546357655875,-36.41656122991815,-1.4958577144407172,-1.4947245280873176,-1.4947245280873176
2015-04-05,-36.423722371922544,-36.423734777965834,-3.7468742266974004,-3.746208059435048,-3.746208059435048
2015-04-06,-36.43706312275759,-36.43707434728674,-5.999196644404947,-5.9990018853850415,-5.9990018853850415
2015-04-07,-36.4565721824326,-36.45658352203362,-8.252823849833476,-8.25310479399468,-8.25310479399468
2015-04-08,-36.482253123304254,-36.482265886199784,-10.507755861683108,-10.508516712710843,-10.508516712710843
2015-04-09,-36.51410951774637,-36.51412502354056,-12.76399150193265,-12.765236361635289,-12.765236361635289
2015-04-10,-36.552144931665275,-36.552164511041035,-15.021526041999095,-15.0232588856461,-15.0232588856461
2015-04-11,-36.59636291154247,-36.596387905871346,-17.280348827647686,-17.282573465107816,-17.282573465107816
2015-04-12,-36.64676696494461,-36.64679872577121,-19.54044088271712,-19.5431609050338,-19.5431609050338
2015-04-13,-36.703360534445764,-36.70340042280512,-21.801772492300188,-21.80499120346849,-21.80499120346849
2015-04-14,-36.76614696490256,-36.766196350430974,-24.064300765230655,-24.068021099034013,-24.068021099034013
2015-04-15,-36.83512946402944,-36.83518972382646,-26.327967176652237,-26.33219159836517,-26.33219159836517
2015-04-16,-36.9103110562189,-36.91038357341994,-28.592695092695067,-28.597425485523672,-28.597425485523672
2015-04-17,-36.9916945295609,-36.991780691577375,-30.858387277684415,-30.863624813957358,-30.863624813957358
2015-04-18,-37.07928237601453,-37.079383572401184,-33.1249233868366,-33.13066838413306,-33.13066838413306
2015-04-19,-37.17307672469776,-37.17319434460497,-35.392157447262434,-35.398409209586134,-35.398409209586134
2015-04-20,-37.273079268265036,-37.27321469743649,-37.65991533005035,-37.66667197440256,-37.66667197440256
2015-04-21,-37.379291182357115,-37.37944579963245,-39.92799221904261,-39.935250488025304,-39.935250488025304
2015-04-22,-37.491713038116266,-37.49188821140261,-42.19615008039182,-42.20390514151495,-42.20390514151495
2015-04-23,-37.610344707780115,-37.610541789455844,-44.46411513905423,-44.47236037157836,-44.47236037157836
2015-04-24,-37.73518526338139,-37.735405585100445,-46.731575370274186,-46.74030214121649,-46.74030214121649
2015-04-25,-37.86623286860322,-37.86647773547234,-48.998178013660436,-49.00737544400181,-49.00737544400181
2015-04-26,-38.00348466386676,-38.003755347969616,-51.2635271185045,-51.273181841734186,-51.273181841734186
2015-04-27,-38.14693664474827,-38.147234378000576,-53.52718113295032,-53.537277048102624,-53.537277048102624
2015-04-28,-38.29658353386227,-38.29690950018362,-55.788650546764075,-55.799168568412824,-55.799168568412824
2015-04-29,-38.45241864637318,-38.45277397317318,-58.04739560214966,-58.058313410448136,-58.058313410448136
2015-04-30,-38.6144337493432,-38.614819498324636,-60.302824087249064,-60.31411588123228,-60.31411588123228
2015-05-01,-38.782618915160185,-38.783036072454266,-62.55428922653755,-62.56592548471963,-62.56592548471963
2015-05-02,-38.95696236933783,-38.95741183499651,-64.80108768823266,-64.81303494059648,-64.81303494059648
2015-05-03,-39.137450333029015,-39.137932909911676,-67.04245772501781,-67.05467834114006,-67.05467834114006
2015-05-04,-39.32406686064511,-39.324583242750734,-69.27757746812676,-69.29002946643777,-69.29002946643777
2015-05-05,-39.51679367303234,-39.51734443334175,-71.50556339810828,-71.51820028191833,-71.51820028191833
2015-05-06,-39.71560998671263,-39.71619556462283,-73.72546901193164,-73.73823963795076,-73.73823963795076
2015-05-07,-39.92049233976422,-39.92111302821063,-75.93628371175146,-75.9491321971309,-75.9491321971309
2015-05-08,-40.131414414977236,-40.13207034735906,-78.13693193931431,-78.14979761362702,-78.14979761362702
2015-05-09,-40.34834686099234,-40.34903799803184,-80.32627257962031,-80.33908998806874,-80.33908998806874
2015-05-10,-40.57125711219611,-40.57198322888155,-82.50309866247972,-82.5157976268265,-82.5157976268265
2015-05-11,-40.80010920822059,-40.80086988099915,-84.66613738528213,-84.67864312870734,-84.67864312870734
2015-05-12,-41.034863613963395,-41.0356582083678,-86.81405048287525,-86.82628382462462,-86.82628382462462
2015-05-13,-41.27547704111778,-41.276304700025015,-88.94543497295854,-88.95731259840522,-88.95731259840522
2015-05-14,-41.52190227226826,-41.52276190500502,-91.05882429826306,-91.0702591091922,-91.0702591091922
2015-05-15,-41.774087988678275,-41.77497826119772,-93.15268989184096,-93.16359144085436,-93.16359144085436
2015-05-16,-42.03197860295644,-42.0328979293223,-95.22544318729433,-95.23571819945391,-95.23571819945391
2015-05-17,-42.29551409784876,-42.29646063326846,-97.27543809253984,-97.28499107572316,-97.28499107572316
2015-05-18,-42.56462987245684,-42.56560150810776,-99.30097394863151,-99.30970789301773,-99.30970789301773
2015-05-19,-42.83925659722577,-42.8402509571185,-101.30029898545763,-101.30811615068069,-101.30811615068069
2015-05-20,-43.119320079084744,-43.12033451919958,-103.27161428596628,-103.27841707255266,-103.27841707255266
2015-05-21,-43.40474113814807,-43.405772748070014,-105.21307826965585,-105.21877016963663,-105.21877016963663
2015-05-22,-43.695435497399636,-43.69648110466016,-107.12281169514699,-107.12729831447177,-107.12729831447177
2015-05-23,-43.991313686786576,-43.99236986409703,-108.99890318001235,-109.00209332318445,-109.00209332318445
2015-05-24,-44.29228096313531,-44.293344038667826,-110.83941523447993,-110.84122203957213,-110.84122203957213
2015-05-25,-44.59823724727632,-44.59930331811227,-112.64239079087838,-112.64273290127403,-112.64273290127403
2015-05-26,-44.90907707971762,-44.91014202854456,-114.40586021305899,-114.40466296967952,-114.40466296967952
2015-05-27,-45.224689596150625,-45.22574911123911,-116.1278487596519,-116.12504539577458,-116.12504539577458
2015-05-28,-45.54495852398654,-45.54600812242948,-117.8063844660337,-117.80191728518366,-117.80191728518366
2015-05-29,-45.86976220102945,-45.870797255168725,-119.43950641105766,-119.43332792692672,-119.43332792692672
2015-05-30,-46.198973617271534,-46.19998938417919,-121.02527331843521,-121.01734733486046,-121.01734733486046
2015-05-31,-46.532460480664724,-46.53345213448327,-122.56177244037099,-122.55207504887039,-122.55207504887039
2015-06-01,-46.87008530756767,-46.87104797445341,-124.04712866889895,-124.03564914124581,-124.03564914124581
2015-06-02,-47.21170553839973,-47.21263433375063,-125.47951380493578,-125.46625535868952,-125.46625535868952
2015-06-03,-47.55717367884704,-47.558063746437796,-126.85715591799271,-126.84213633403851,-126.84213633403851
2015-06-04,-47.906337466767226,-47.90718401935863,-128.17834872145613,-128.16160079433575,-128.16160079433575
2015-06-05,-48.259040064727465,-48.25983842566732,-129.44146088125672,-129.4230326853558,-129.4230326853558
2015-06-06,-48.61512027788956,-48.615865923179655,-130.6449451816443,-130.6249001389824,-130.6249001389824
2015-06-07,-48.97441279672895,-48.97510139699713,-131.78734745909424,-131.76576419812955,-131.76576419812955
2015-06-08,-49.33674846383917,-49.337375925633225,-132.86731521952424,-132.8442872180658,-132.8442872180658
2015-06-09,-49.70195456384452,-49.70251706964886,-133.88360585902592,-133.85924086844898,-133.85924086844898
2015-06-10,-50.06985513520935,-50.07034918158615,-134.83509439888076,-134.8095136516622,-134.8095136516622
2015-06-11,-50.44027130251028,-50.44069373577682,-135.72078065850837,-135.6941178653433,-135.6941178653433
2015-06-12,-50.813021627522225,-50.81336967640053,-136.53979578998405,-136.51219593766473,-136.51219593766473
2015-06-13,-51.18792247726696,-51.1881937819787,-137.2914081000763,-137.26302606571335,-137.26302606571335
2015-06-14,-51.56478840698851,-51.564981044316575,-137.9750281016677,-137.94602710324398,-137.94602710324398
2015-06-15,-51.943432555853136,-51.94354505975215,-138.59021273330654,-138.5607626403944,-138.5607626403944
2015-06-16,-52.32366705302964,-52.32369843043757,-139.13666869938788,-139.10694423113455,-139.10694423113455
2015-06-17,-52.705303431687994,-52.7052531732694,-139.61425489759495,-139.5844337380131,-139.5844337380131
2015-06-18,-53.088153048362855,-53.088021134000314,-140.02298390113538,-139.9932447636602,-139.9932447636602
2015-06-19,-53.47202750506835,-53.471814404007866,-140.3630224786848,-140.33354315332144,-140.33354315332144
2015-06-20,-53.85673907151761,-53.85644573716677,-140.63469115125736,-140.6056465680158,-140.6056465680158
2015-06-21,-54.24210110480118,-54.24172896427053,-140.83846278522833,-140.81002312709097,-140.81002312709097
2015-06-22,-54.627928463907374,-54.62747940247571,-140.9749602414504,-140.94728913897234,-140.94728913897234
2015-06-23,-55.01403791652787,-55.013514257297814,-141.04495310763195,-141.0182059452909,-141.0182059452909
2015-06-24,-55.400248535680596,-55.399653014769996,-141.04935354791814,-141.02367590950416,-141.02367590950416
2015-06-25,-55.7863820837989,-55.78571782148376,-140.98921132303076,-140.96473759995024,-140.96473759995024
2015-06-26,-56.17226338207712,-56.17153385036253,-140.8657080314697,-140.84256021419424,-140.84256021419424
2015-06-27,-56.5577206630264,-56.55692965017175,-140.68015063570056,-140.6584373040132,-140.6584373040132
2015-06-28,-56.94258590438048,-56.9417374769414,-140.43396434845454,-140.41377987190026,-140.41377987190026
2015-06-29,-57.32669514268913,-57.32579360566445,-140.12868494868417,-140.11010890385114,-140.11010890385114
2015-06-30,-57.7098887651533,-57.70893862083628,-139.76595061103944,-139.7490474174665,-139.7490474174665
2015-07-01,-58.09201177847927,-58.09101768461093,-139.34749333121545,-139.33231210364102,-139.33231210364102
2015-07-02,-58.47291405375656,-58.47188078156781,-138.8751300281565,-138.86170463837334,-138.86170463837334
2015-07-03,-58.85245054660033,-58.851382939304024,-138.35075341431184,-138.33910275183916,-138.33910275183916
2015-07-04,-59.23048149202868,-59.22938442428909,-137.7763227123869,-137.76645113012637,-137.76645113012637
2015-07-05,-59.60687257377263,-59.6057509126378,-137.1538543006427,-137.14575222869644,-137.14575222869644
2015-07-06,-59.98149506793885,-59.98035363567115,-136.485412370801,-136.47905707917744,-136.47905707917744
2015-07-07,-60.35422596115528,-60.353069500340105,-135.77309966729626,-135.76845615660204,-135.76845615660204
2015-07-08,-60.724948043529544,-60.72378118478302,-135.0190483814804,-135.01607037968643,-135.01607037968643
2015-07-09,-61.09354997693411,-61.09237720946983,-134.22541126571923,-134.22404230839493,-134.22404230839493
2015-07-10,-61.45992633930326,-61.458751984554965,-133.39435302248057,-133.39452759398046,-133.39452759398046
2015-07-11,-61.82397764577702,-61.822805834214165,-132.52804202674997,-132.5296867404395,-132.5296867404395
2015-07-12,-62.18561034766398,-62.18444499887703,-131.62864242287833,-131.63167721922218,-131.63167721922218
2015-07-13,-62.54473681030999,-62.543581616386255,-130.69830663457105,-130.70264597756795,-130.70264597756795
2015-07-14,-62.90127527105632,-62.900133683216644,-129.7391683250935,-129.74472237904047,-129.74472237904047
2015-07-15,-63.255149778552116,-63.25402499697032,-128.75333582871463,-128.76001159910265,-128.76001159910265
2015-07-16,-63.60629011474515,-63.60518508143189,-127.74288607228664,-127.75058849690322,-127.75058849690322
2015-07-17,-63.954631700918945,-63.953549095515754,-126.70985900461528,-126.71849198305426,-126.71849198305426
2015-07-18,-64.30011548917129,-64.29905772747166,-125.65625253501275,-125.6657198869325,-125.6657198869325
2015-07-19,-64.64268784074082,-64.64165707573143,-124.58401798590785,-124.59422433055988,-124.59422433055988
2015-07-20,-64.98230039258554,-64.98129851778339,-123.49505605613922,-123.50590760786508,-123.50590760786508
2015-07-21,-65.31890991360105,-65.31793856845053,-122.39121328358851,-122.40261855999779,-122.40261855999779
2015-07-22,-65.65247815183837,-65.65153872892618,-121.27427900098155,-121.28614944222318,-121.28614944222318
2015-07-23,-65.98297167404512,-65.98206532788839,-120.14598276482866,-120.1582332641101,-120.1582332641101
2015-07-24,-66.31036169880504,-66.30948935597107,-119.00799223890681,-119.02054158606006,-119.02054158606006
2015-07-25,-66.63462392449749,-66.63378629482074,-117.86191151631283,-117.87468275701212,-117.87468275701212
2015-07-26,-66.95573835324049,-66.95493594190931,-116.70927985144954,-116.72220056616788,-116.72220056616788
2015-07-27,-67.2736891119111,-67.27292223221227,-115.55157078054071,-115.56457328820215,-115.56457328820215
2015-07-28,-67.58846427127281,-67.5877330577933,-114.3901916056002,-114.40321309708997,-114.40321309708997
2015-07-29,-67.90005566416606,-67.89936008626869,-113.22648321222005,-113.2394658197536,-113.2394658197536
2015-07-30,-68.20845870364616,-68.20779857905114,-112.06172019955739,-112.07461100812725,-112.07461100812725
2015-07-31,-68.51367220187812,-68.51304721020152,-110.89711129171883,-110.90986229908958,-110.90986229908958
2015-08-01,-68.81569819052737,-68.8151078866435,-109.73380000428006,-109.7463680356941,-109.7463680356941
2015-08-02,-69.11454174331135,-69.11398557042413,-108.57286554386883,-108.58521212777305,-108.58521212777305
2015-08-03,-69.41021080130811,-69.40968810363317,-107.41532391067813,-107.42741512153952,-107.42741512153952
2015-08-04,-69.70271600154895,-69.70222603652408,-106.26212918228885,-106.27393545627456,-106.27393545627456
2015-08-05,-69.9920705093568,-69.99161245931491,-105.11417495559363,-105.12567088459764,-105.12567088459764
2015-08-06,-70.27828985483059,-70.27786283808226,-103.97229592190706,-103.98346003069128,-103.98346003069128
2015-08-07,-70.56139177381604,-70.56099485510221,-102.83726955865495,-102.84808406997399,-102.84808406997399
2015-08-08,-70.84139605364649,-70.84102825393481,-101.70981791420309,-101.72026850611292,-101.72026850611292
2015-08-09,-71.11832438388679,-71.11798468949553,-100.59060946788122,-100.60068502664944,-100.60068502664944
2015-08-10,-71.39220021226578,-71.3918875833071,-99.48026105121062,-99.48995342333546,-99.48995342333546
2015-08-11,-71.66304860593364,-71.66276198407968,-98.37933981124843,-98.38864355755504,-98.38864355755504
2015-08-12,-71.93089611814513,-71.93063443372475,-97.28836520212826,-97.297277356025,-97.297277356025
2015-08-13,-72.19577066042834,-72.1955328388695,-96.20781099471787,-96.21633082699918,-96.21633082699918
2015-08-14,-72.45770138026525,-72.4574863479039,-95.13810728872886,-95.1462360804835,-95.1462360804835
2015-08-15,-72.71671854428156,-72.71652523356053,-94.07964251920203,-94.08738334408554,-94.08738334408554
2015-08-16,-72.97285342691436,-72.972680781,-93.03276544780601,-93.04012296484143,-93.04012296484143
2015-08-17,-73.2261382045021,-73.22598518134869,-91.99778712825355,-92.0047673859226,-92.0047673859226
2015-08-18,-73.47660585472119,-73.47647143061472,-90.97498284290305,-90.9815930949535,-90.9815930949535
2015-08-19,-73.72429006127413,-73.72417323388827,-89.96459400065214,-89.97084253404864,-89.97084253404864
2015-08-20,-73.96922512371843,-73.96912491471612,-88.96682999093537,-88.97272596597577,-88.97272596597577
2015-08-21,-74.21144587231262,-74.21136132952657,-87.98186999257268,-87.98742329518063,-87.98742329518063
2015-08-22,-74.45098758774331,-74.45091778696883,-87.00986472979093,-87.01508583572831,-87.01508583572831
2015-08-23,-74.6878859255899,-74.68782997202183,-86.0509381745469,-86.05583802538422,-86.05583802538422
2015-08-24,-74.92217684537304,-74.9221338747195,-85.10518919292917,-85.10977908333916,-85.10977908333916
2015-08-25,-75.15389654403153,-75.15386572333361,-84.17269313168435,-84.17698460749853,-84.17698460749853
2015-08-26,-75.38308139366411,-75.38306192185145,-83.2535033471122,-83.25750811378202,-83.25750811378202
2015-08-27,-75.60976788337275,-75.609758991582,-82.34765267263538,-82.35138251350872,-82.35138251350872
2015-08-28,-75.83399256504048,-75.83399351672335,-81.45515482475457,-81.45862152852351,-81.45862152852351
2015-08-29,-76.05579200287843,-76.05580209372296,-80.57600575019751,-80.57922104704267,-80.57922104704267
2015-08-30,-76.2752027265746,-76.27522128426348,-79.71018491118775,-79.71316041697719,-79.71316041697719
2015-08-31,-76.49226118788135,-76.49228757170762,-78.85765651151632,-78.86040367933856,-78.86040367933856
2015-09-01,-76.70700372047791,-76.70703732083796,-78.01837066414555,-78.02090074284388,-78.02090074284388
2015-09-02,-76.91946650294841,-76.91950674073058,-77.19226449956659,-77.19458849853982,-77.19458849853982
2015-09-03,-77.12968552471905,-77.12973185060393,-76.37926321953819,-76.38139187927118,-76.38139187927118
2015-09-04,-77.33769655480117,-77.3377484484888,-75.57928109489512,-75.58122486268621,-75.58122486268621
2015-09-05,-77.543535113192,-77.54359208256923,-74.79222240866875,-74.79399141921385,-74.79399141921385
2015-09-06,-77.74723644478689,-77.74729802504835,-74.017982349269,-74.01958640940029,-74.01958640940029
2015-09-07,-77.94883549566613,-77.94890124839796,-73.25644785245277,-73.25789642970267,-73.25789642970267
2015-09-08,-78.14836689161744,-78.14843640385563,-72.50749839391938,-72.50880060851523,-72.50880060851523
2015-09-09,-78.34586491876753,-78.34593780203788,-71.77100673710265,-71.77217135697356,-71.77217135697356
2015-09-10,-78.5413635061942,-78.54143939554324,-71.04683963469506,-71.0478750731072,-71.0478750731072
2015-09-11,-78.73489621040159,-78.73497476342368,-70.3348584875821,-70.33577280312056,-70.33577280312056
2015-09-12,-78.92649620154067,-78.92657709740874,-69.63491996308949,-69.63572086166641,-69.63572086166641
2015-09-13,-79.11619625126711,-79.11627918977081,-68.94687657251598,-68.94757141108857,-68.94757141108857
2015-09-14,-79.30402872212927,-79.304113422726,-68.27057721278834,-68.27117300460122,-68.27117300460122
2015-09-15,-79.49002555838746,-79.49011175926933,-67.60586767150562,-67.60637109257368,-67.60637109257368
2015-09-16,-79.67421827816752,-79.67430573534777,-66.95259109715334,-66.95300849379782,-66.95300849379782
2015-09-17,-79.85663796685908,-79.85672645328042,-66.31058843862775,-66.31092583588543,-66.31092583588543
2015-09-18,-80.03731527167118,-80.03740457633812,-65.67969885265484,-65.67996196341119,-65.67996196341119
2015-09-19,-80.21628039726365,-80.21637032440096,-65.0597600826386,-65.05995431725569,-65.05995431725569
2015-09-20,-80.39356310237727,-80.39365347061502,-64.45060881034442,-64.4507392866908,-64.4507392866908
2015-09-21,-80.56919269738862,-80.56928333897547,-63.852080980044775,-63.85215253399656,-63.85215253399656
2015-09-22,-80.74319804271963,-80.74328880276546,-63.264012099956744,-63.26402929589494,-63.26402929589494
2015-09-23,-80.91560754803895,-80.91569828378563,-62.686237519521455,-62.68620466099128,-62.68620466099128
2015-09-24,-81.08644917218986,-81.08653975231219,-62.11859268394619,-62.118513824420006,-62.118513824420006
2015-09-25,-81.2557504237894,-81.25584072772484,-61.56091336979989,-61.5607923232983,-61.5607923232983
2015-09-26,-81.42353836244234,-81.42362827975015,-61.013035900248724,-61.012876251992566,-61.012876251992566
2015-09-27,-81.58983960051891,-81.58992903026817,-60.474797341566955,-60.47460245835646,-60.47460245835646
2015-09-28,-81.75468030544876,-81.75476915563426,-59.94603568387538,-59.945808724309245,-59.945808724309245
2015-09-29,-81.91808620248389,-81.9181743894703,-59.42659000459935,-59.42633392917014,-59.42633392917014
2015-09-30,-82.08008257789,-82.08017002588286,-58.9163006174731,-58.916018198278834,-58.916018198278834
2015-10-01,-82.24069428252513,-82.2407809230683,-58.415009207577896,-58.414703037868094,-58.414703037868094
2015-10-02,-82.39994573576848,-82.40003150726739,-57.92255895229209,-57.922231455631845,-57.922231455631845
2015-10-03,-82.55786092976548,-82.55794577703469,-57.43879463115445,-57.43844807037931,-57.43844807037931
2015-10-04,-82.71446343395444,-82.71454730778996,-56.963562723718496,-56.96319920948736,-56.96319920948736
2015-10-05,-82.86977639984734,-82.8698592566211,-56.49671149591268,-56.49633299497691,-56.49633299497691
2015-10-06,-83.02382256603326,-83.0239043673106,-56.03809107781126,-56.03769942100189,-56.03769942100189
2015-10-07,-83.17662426338077,-83.17670497555872,-55.587553531033336,-55.58715042087715,-55.58715042087715
2015-10-08,-83.32820342041254,-83.32828301437897,-55.14495290787272,-55.144539925879144,-55.144539925879144
2015-10-09,-83.47858156883143,-83.47866001964323,-54.710145302755336,-54.70972391637952,-54.70972391637952
2015-10-10,-83.62777984917496,-83.62785713575535,-54.282988895058224,-54.282560464382186,-54.282560464382186
2015-10-11,-83.77581901657976,-83.77589512143304,-53.863343986464315,-53.862909770570695,-53.862909770570695
2015-10-12,-83.92271944663706,-83.92279435558079,-53.451073031326814,-53.450634194326994,-53.450634194326994
2015-10-13,-84.06850114132341,-84.06857484323623,-53.046040660370636,-53.04559827715093,-53.04559827715093
2015-10-14,-84.21318373498944,-84.21325622157467,-52.648113700310205,-52.64766876201429,-52.64766876201429
2015-10-15,-84.35678650039414,-84.35685776595764,-52.25716118741002,-52.256714606635796,-52.256714606635796
2015-10-16,-84.49932835476983,-84.499398396012,-51.87305437671603,-51.872606992403234,-51.872606992403234
2015-10-17,-84.64082786590689,-84.64089668172741,-51.49566674733978,-51.49521932947573,-51.49521932947573
2015-10-18,-84.78130325824593,-84.7813708495614,-51.124874002889555,-51.124427256914714,-51.124427256914714
