s,x,y,theta,curvature
22488.712964063532,-1.0726874790352758,282.29099128043936,1.7097151280897709,0.04190344715213091
22673.81360751343,-1.1268635484488738,282.6572369422505,1.7257762308492197,0.04487100720160002
22859.504396341796,-1.1873436196236407,283.0238340387579,1.7430143580658055,0.04793247216557499
23045.656107757473,-1.2545428414094537,283.3903271458696,1.7614609489096917,0.051097490124327585
23232.152600795816,-1.3288763626561935,283.75626083949345,1.7811496728051681,0.05437310731618054
23418.892004952933,-1.4107593322137384,284.1211796955374,1.8021157085398414,0.05776338281572599
23605.78798063374,-1.5006068989319692,284.4846282899094,1.8243949093724896,0.06126889098124221
23792.771151634985,-1.598834195545114,284.8461512069106,1.8480201645548158,0.06461975945357579
23979.825193006036,-1.7057329798597058,285.2053572854501,1.871992956410417,0.06331168141608877
24166.96336335178,-1.8211744104257046,285.5620744157543,1.8954888928216547,0.062023967454931196
24354.192832541874,-1.9449400956936957,285.9161771264277,1.9185177309706671,0.0607632513285669
24541.51494507176,-2.076811644114267,286.26753994607503,1.9410907862236229,0.059535387138610056
24728.925484146384,-2.216570664138007,286.61603740330065,1.9632207464878562,0.05834550341332789
24916.414934724628,-2.3639987642154994,286.9615440267093,1.9849215006129366,0.05719806341589643
25103.96874404127,-2.5188775527973335,287.3039343449054,2.0062079817421092,0.05609692925451492
25291.567578384413,-2.6809886383340946,287.6430828864935,2.0270960260820727,0.05504542779894911
25479.187575147746,-2.8501136292763705,287.97886418007835,2.0476022472017665,0.05404641681477644
25666.800589397088,-3.0260341340747474,288.3111527542643,2.0677439256891352,0.05310235009972153
25854.374434389283,-3.2085317611798145,288.63982313765604,2.0875389137814286,0.05221534073867035
26041.87311565914,-3.397388119042155,288.96474985885817,2.107005554431325,0.05138722188221208
26229.257058447427,-3.5923848161123573,289.28580744647513,2.1261626141696803,0.05061960469805288
26416.48332838168,-3.7933034608410092,289.6028704291115,2.145029229067816,0.04991393334777951
26603.505845442898,-3.999925661678697,289.9158133353718,2.1636248630803854,0.04927153700703526
26790.275591357382,-4.212033027076006,290.22451069386074,2.181969278057133,0.04869367907981686
26976.74081064535,-4.429407165483526,290.5288370331828,2.200082514742213,0.04818160386221389
27162.847205638922,-4.65182968535184,290.8286668819426,2.2179848841280245,0.0477365809923713
27348.538125852978,-4.879082195131534,291.12387476874466,2.2356969685923427,0.047359948086380894
27533.754752155517,-5.110946303273204,291.4143352221934,2.253239632319361,0.04705315200841001
27718.436276240867,-5.3472036182274305,291.6999227708937,2.2706340405841527,0.046817789261400226
27902.520075961304,-5.5876357484448,291.98051194344976,2.2879016875637945,0.04665564601534578
28085.94188712188,-5.8320243023759,292.25597726846644,2.305064432425123,0.046568738316208946
28268.63597239107,-6.080150888471319,292.5261932745481,2.322144543527474,0.04655935304216662
28450.53528802763,-6.331797115181643,292.7910344902994,2.3391647506676945,0.04663009019683217
28631.57164917362,-6.586744590957455,293.0503754443249,2.3561483053833263,0.04678390715258619
28811.67589451572,-6.8447749242493465,293.3040906652292,2.3731190494173915,0.04702416548189934
28990.77805117392,-7.105669723507904,293.5520546816167,2.390101491533819,0.04735468104069399
29168.807500739218,-7.369210597183713,293.7941420220921,2.4071208929553958,0.047779777994872395
29345.693147452173,-7.63517915372736,294.0302272152599,2.4242033617749086,0.048304347507848
29521.36358959309,-7.903357001589433,294.2601847897248,2.441375956763369,0.04893391183094801
29695.747295244495,-8.17352574922052,294.48388927409127,2.4586668010645276,0.04967469455628533
29868.77278368866,-8.445467005071205,294.70121519696374,2.4761052063192714,0.050533697797749605
30040.36881381932,-8.718962377592074,294.91203708694695,2.493721807802572,0.0515187870524087
30210.464581079745,-8.99379347523372,295.11622947264544,2.5115487111736794,0.052638784450977465
30378.989924590274,-9.269741906446724,295.3136668826637,2.5296196514292273,0.05390357101699953
30545.875546300547,-9.546589279681676,295.50422384560636,2.5479701645982704,0.05532419839928389
30711.05324419636,-9.824117203389157,295.6877748900779,2.5666377726139644,0.05691301029273694
30874.45616181109,-10.102107286019766,295.86419454468296,2.5856621816199925,0.05868377338097233
31036.019056539088,-10.380341136024077,296.033357338026,2.6050854936966754,0.0606518170690132
31195.67858952474,-10.658600361852683,296.19513779871176,2.6249524315903945,0.06283418045840852
31353.373640207938,-10.936666571956172,296.3494104553447,2.6453105754597686,0.06524976386131207
31509.045648944055,-11.21432137478513,296.4960498365294,2.6662106098609706,0.06791948053907217
31662.638991483567,-11.491346378790139,296.6349304708703,2.687706578116771,0.07086640213674988
31814.101389489075,-11.767523192421784,296.76592688697207,2.7098561397670453,0.07411588828154096
31963.38436167946,-12.042633424130665,296.88891361343934,2.7327208248811616,0.07769568679133812
32110.44372061004,-12.316458682367362,297.0037651788766,2.7563662765021673,0.08163598562683333
