date,filtered_drift_mas_per_year,direction_deg,parallel_mas_per_year
1981-11-06,1.828554071860335,94.31212241671271,-1.7968324203525556
1981-11-07,1.8256613882989545,93.87012460089119,-1.791324613645396
1981-11-08,1.822869779995635,93.42722930592798,-1.785812112385337
1981-11-09,1.8201794669561249,92.9834851206095,-1.780295024357699
1981-11-10,1.8175906483174233,92.53894124745587,-1.7747734572073448
1981-11-11,1.8151035021114958,92.09364747216402,-1.7692475184298235
1981-11-12,1.8127181850447305,91.6476541320514,-1.7637173153625911
1981-11-13,1.8104348322936645,91.20101208354498,-1.7581829551763435
1981-11-14,1.8082535573174026,90.75377266876554,-1.7526445448664458
1981-11-15,1.806174451687162,90.30598768125837,-1.747102191244446
1981-11-16,1.8041975849333565,89.85770933092512,-1.7415560009297177
1981-11-17,1.8023230044105503,89.40899020821392,-1.7360060803411768
1981-11-18,1.8005507351806413,88.95988324762705,-1.7304525356891236
1981-11-19,1.7988807799145483,88.51044169060813,-1.7248954729671833
1981-11-20,1.7973131188126579,88.06071904787294,-1.7193349979443484
1981-11-21,1.795847709544271,87.61076906124852,-1.7137712161571441
1981-11-22,1.7944844872061976,87.16064566508936,-1.7082042329018847
1981-11-23,1.7932233643006739,86.71040294733784,-1.7026341532270632
1981-11-24,1.7920642307326755,86.26009511030038,-1.6970610819258358
1981-11-25,1.791006953826713,85.80977643120887,-1.691485123528629
1981-11-26,1.7900513783631045,85.35950122263993,-1.68590638229586
1981-11-27,1.7891973266337333,84.90932379286384,-1.6803249622107757
1981-11-28,1.7884445985172086,84.45929840619547,-1.6747409669724105
1981-11-29,1.7877929715733332,84.00947924341942,-1.669154499988657
1981-11-30,1.7872422011567402,83.55992036236186,-1.6635656643694607
1981-12-01,1.7867920205495158,83.11067565868055,-1.6579745629201394
1981-12-02,1.7864421411125855,82.6617988269436,-1.6523812981348192
1981-12-03,1.7861922524555993,82.21334332206735,-1.6467859721899951
1981-12-04,1.786042022625037,81.76536232118175,-1.641188686938225
1981-12-05,1.785991098310163,81.31790868599076,-1.6355895439019286
1981-12-06,1.7860391050665057,80.87103492569278,-1.6299886442673326
1981-12-07,1.786185647556428,80.42479316052591,-1.6243860888785377
1981-12-08,1.7864303098063536,79.97923508599858,-1.6187819782317059
1981-12-09,1.7867726554802026,79.5344119378658,-1.6131764124693888
1981-12-10,1.7872122281685006,79.09037445790739,-1.60756949137497
1981-12-11,1.7877485516926863,78.64717286056332,-1.6019613143672573
1981-12-12,1.7883811304240178,78.20485680047716,-1.5963519804951902
1981-12-13,1.7891094496165287,77.76347534099662,-1.590741588432684
1981-12-14,1.7899329757534326,77.32307692367722,-1.585130236473613
1981-12-15,1.7908511569063479,76.88370933883138,-1.5795180225269172
1981-12-16,1.7918634231067119,76.44541969716244,-1.5739050441118436
1981-12-17,1.792969186728737,76.00825440252008,-1.5682913983533342
1981-12-18,1.7941678428832277,75.57225912580958,-1.562677181977532
1981-12-19,1.7954587698215891,75.1374787800845,-1.5570624913074342
1981-12-20,1.7968413293493333,74.70395749684897,-1.5514474222586756
1981-12-21,1.7983148672483864,74.27173860359159,-1.5458320703354471
1981-12-22,1.7998787137075023,73.8408646025709,-1.540216530626561
1981-12-23,1.8015321837600546,73.41137715086735,-1.534600897801638
1981-12-24,1.8032745777285213,72.98331704171444,-1.528985266107445
1981-12-25,1.8051051816749413,72.55672418711778,-1.5233697293643582
1981-12-26,1.8070232678566385,72.13163760176805,-1.5177543809629728
1981-12-27,1.8090280951865263,71.70809538824967,-1.5121393138608568
1981-12-28,1.8111189096972562,71.28613472354495,-1.5065246205794187
1981-12-29,1.81329494500858,70.8657918468293,-1.5009103932009427
1981-12-30,1.8155554227971944,70.44710204855136,-1.4952967233657408
1981-12-31,1.8178995532684359,70.03009966078753,-1.4896837022694556
1982-01-01,1.820326535629145,69.61481804885908,-1.4840714206604932
1982-01-02,1.822835558561083,69.20128960419633,-1.4784599688376063
1982-01-03,1.8254258006942414,68.7895457384325,-1.472849436647595
1982-01-04,1.8280964310794747,68.37961687870695,-1.4672399134831715
1982-01-05,1.8308466096598326,67.97153246415614,-1.461631488280948
1982-01-06,1.8336754877400125,67.56532094356706,-1.4560242495195563
1982-01-07,1.836582208453422,67.16100977416784,-1.4504182852179273
1982-01-08,1.8395659072262536,66.75862542152693,-1.444813682933686
1982-01-09,1.8426257122381093,66.35819336053098,-1.4392105297616957
1982-01-10,1.8457607448786553,65.95973807741063,-1.4336089123327354
1982-01-11,1.8489701201998445,65.56328307278149,-1.4280089168123196
1982-01-12,1.852252947363255,65.168850865666,-1.4224106288996425
1982-01-13,1.8556083300821318,64.77646299846249,-1.4168141338266786
1982-01-14,1.8590353670576982,64.38614004282401,-1.4112195163573866
1982-01-15,1.8625331524094095,63.9979016064122,-1.4056268607870894
1982-01-16,1.866100776098735,63.61176634048761,-1.4000362509419526
1982-01-17,1.8697373243461846,63.22775194829951,-1.3944477701786229
1982-01-18,1.8734418800412347,62.84587519423681,-1.3888615013839767
1982-01-19,1.8772135231449,62.46615191370225,-1.3832775269750275
1982-01-20,1.8810513310846546,62.08859702367067,-1.3776959288989425
1982-01-21,1.8849543791414922,61.713224533893865,-1.3721167886332053
1982-01-22,1.888921740828887,61.34004755871285,-1.366540187185905
1982-01-23,1.892952488263472,60.96907832943984,-1.3609662050961575
1982-01-24,1.897045692527237,60.60032820727211,-1.3553949224346444
1982-01-25,1.9012004240211389,60.233807696700204,-1.3498264188043063
1982-01-26,1.9054157528099323,59.869526459373375,-1.3442607733411363
1982-01-27,1.9096907489581525,59.50749332838614,-1.3386980647151148
1982-01-28,1.9140244828571344,59.147716322950025,-1.3331383711312728
1982-01-29,1.9184160255429978,58.790202663415414,-1.3275817703308714
1982-01-30,1.922864449005541,58.43495878660914,-1.3220283395927113
1982-01-31,1.9273688264880031,58.08199036145445,-1.3164781557345624
1982-02-01,1.931928232777668,57.731302304840625,-1.3109312951147205
1982-02-02,1.936541744487312,57.38289879771047,-1.3053878336336824
1982-02-03,1.941208440327483,57.03678330133501,-1.2998478467359371
1982-02-04,1.945927401369653,56.6929585737455,-1.2943114094118808
1982-02-05,1.9506977113002748,56.35142668629409,-1.2887785961998497
1982-02-06,1.955518456665787,56.01218904031514,-1.283249481188272
1982-02-07,1.960388727108623,55.675246383860845,-1.277724138017927
1982-02-08,1.9653076155943099,55.34059882848505,-1.2722026398843211
1982-02-09,1.9702742186297417,55.008245866051325,-1.2666850595401895
1982-02-10,1.9752876364726986,54.67818638554114,-1.261171469298089
1982-02-11,1.9803469733327443,54.35041868984028,-1.255661941033119
1982-02-12,1.9854513375635874,54.02494051248189,-1.2501565461857391
1982-02-13,1.9905998418470519,53.70174903432593,-1.244655355764703
1982-02-14,1.9957916033687593,53.38084090015605,-1.2391584403500948
1982-02-15,2.0010257439856782,53.062212235175615,-1.23366587009647
1982-02-16,2.0063013903856666,52.74585866138581,-1.2281777147361035
1982-02-17,2.0116176742391625,52.43177531382975,-1.2226940435823335
1982-02-18,2.0169737323431685,52.11995685668786,-1.2172149255330145
1982-02-19,2.0223687067576894,51.81039749920996,-1.2117404290740599
1982-02-20,2.0278017449347847,51.50309101147156,-1.2062706222830928
1982-02-21,2.0332719998403834,51.198030739941714,-1.2008055728331815
1982-02-22,2.038778630069058,50.895209622851546,-1.1953453479966782
1982-02-23,2.0443207999518873,50.59462020535308,-1.189890014649144
1982-02-24,2.049897679657618,50.29625465445893,-1.1844396392733765
1982-02-25,2.0555084452872587,50.0001047737539,-1.1789942879635062
1982-02-26,2.0611522789623153,49.70616201787154,-1.1735540264292053
1982-02-27,2.0668283689068123,49.41441750672755,-1.168118919999966
1982-02-28,2.072535909523291,49.12486203950473,-1.1626890336294677
1982-03-01,2.0782741014629567,48.83748610838322,-1.1572644319000283
1982-03-02,2.0840421516901415,48.552279912011755,-1.1518451790271356
1982-03-03,2.089839273541267,48.26923336871543,-1.1464313388640595
1982-03-04,2.095664686778474,47.988336129436426,-1.141022974906541
1982-03-05,2.1015176176380783,47.70957759040484,-1.1356201502975507
1982-03-06,2.107397298874058,47.43294690553748,-1.1302229278321356
1982-03-07,2.113302969796697,47.15843299856224,-1.1248313699623222
1982-03-08,2.1192338763065828,46.88602457486748,-1.1194455388020992
1982-03-09,2.12518927092411,46.61571013307489,-1.1140654961324654
1982-03-10,2.1311684128146564,46.347477976336314,-1.1086913034065495
1982-03-11,2.1371705678095907,46.081316223353625,-1.1033230217547807
1982-03-12,2.143195008423267,45.817212819123185,-1.0979607119901371
1982-03-13,2.1492410138661695,45.55515554540519,-1.092604434613452
1982-03-14,2.1553078700543438,45.295132030919184,-1.0872542498187658
1982-03-15,2.161394869615288,45.03712976126764,-1.081910217498757
1982-03-16,2.167501311890424,44.78113608858919,-1.0765723972502035
1982-03-17,2.173626502934318,44.527138240943984,-1.071240848379519
1982-03-18,2.1797697555107676,44.27512333143349,-1.065915629908326
1982-03-19,2.185930389085913,44.025078367057475,-1.0605968005790825
1982-03-20,2.192107729818491,43.77699025731127,-1.0552844188607569
1982-03-21,2.1983011105473707,43.53084582252624,-1.0499785429545458
1982-03-22,2.2045098707765036,43.28663180195695,-1.044679230799633
1982-03-23,2.2107333566574003,43.04433486161881,-1.039386540078998
1982-03-24,2.2169709209692656,42.80394160187919,-1.0341005282252487
1982-03-25,2.2232219230969035,42.56543856480673,-1.0288212524265066
1982-03-26,2.229485729006512,42.32881224128209,-1.023548769632316
1982-03-27,2.2357617112194768,42.094049077874445,-1.0182831365595881
1982-03-28,2.242049248784275,41.86113548348809,-1.0130244096985808
1982-03-29,2.2483477272465855,41.6300578357831,-1.0077726453189004
1982-03-30,2.25465653861772,41.400802487374406,-1.0025278994755333
1982-03-31,2.2609750813414697,41.17335577181383,-0.9972902280149007
1982-04-01,2.2673027602594527,40.94770400935955,-0.9920596865809406
1982-04-02,2.2736389865750697,40.723833512536885,-0.9868363306211981
1982-04-03,2.2799831778161517,40.501730591495836,-0.9816202153929502
1982-04-04,2.2863347577963835,40.2813815591689,-0.9764113959693311
1982-04-05,2.2926931565755924,40.0627727362345,-0.9712099272454838
1982-04-06,2.2990578104189727,39.845890455889965,-0.9660158639447142
1982-04-07,2.3054281617553363,39.630721068438945,-0.9608292606246619
1982-04-08,2.3118036591344566,39.41725094569748,-0.9556501716834751
1982-04-09,2.3181837571835806,39.20546648522346,-0.9504786513659894
1982-04-10,2.324567916563176,38.99535411437377,-0.9453147537699191
1982-04-11,2.330955603921989,38.78690029419348,-0.9401585328520359
1982-04-12,2.3373462918514556,38.580091523141796,-0.9350100424343607
1982-04-13,2.343739458839561,38.37491434065864,-0.9298693362103415
1982-04-14,2.350134589224179,38.171355330576596,-0.9247364677510368
1982-04-15,2.356531173145956,37.96940112438223,-0.9196114905112834
