phi,theta1,theta2,state
154.72301536922768,178.82806936218356,35.17554687742904,1
155.33475336041374,177.38364938561085,36.29575661638722,1
155.9457217172287,175.91351835187163,37.4332503083819,1
156.555784206347,174.41882495959476,38.5871567481131,1
157.16480599111668,172.90074474443645,39.75658758996326,1
157.77265381706616,171.3604771403344,40.940639539104836,1
158.3791961919236,169.7992424873296,42.13839657218119,1
158.98430355956958,168.21827900129392,43.348932176316964,1
159.5878484673817,166.6188397209196,44.571311595266934,1
160.18970572647154,165.0021894472152,45.80459407165279,1
160.78975256435834,163.369601690516,47.04783507447462,1
161.38786876966893,161.72235563965853,48.3000885013974,1
161.9839368285024,160.06173316749687,49.5604088457153,1
162.57784205214554,158.38901588636725,50.827853318365555,1
163.16947269587556,156.70548226642916,52.10148391589968,1
163.75872006863608,155.01240482905837,53.38036942591958,1
164.34547863342274,153.3110474266291,54.66358736212828,1
164.92964609826345,151.60266261912813,55.95022582183674,1
165.5111234977275,149.8884891570906,57.23938525948779,1
166.08981526494478,148.16974957935628,58.530180170506526,1
166.66562929416148,146.44764793312396,59.821740680548885,1
167.2384769939036,144.7233676227438,61.1132140359901,1
167.80827333085978,142.99806939264028,62.40376599226818,1
168.37493686463569,141.27288944872078,63.69258209745584,1
168.9383897735674,139.54893772159176,64.97886886918934,1
169.49855787181625,137.82729627390836,66.26185486380251,1
170.0553706179981,136.1090178532043,67.54079163721826,1
170.60876111562786,134.3951245906207,68.814954597817,1
171.1586661056854,132.6866068450655,70.08364375212875,1
171.70502595163086,130.98442219149956,71.34618434478801,1
172.24778461721584,129.28949455126786,72.6019273947345,1
172.78688963745344,127.6027134616777,73.85025013014302,1
173.32229208312208,125.92493348136935,75.09055632501708,1
173.85394651918904,124.25697372743753,76.32227654078162,1
174.38181095754578,122.59961753973465,77.54486827656768,1
174.9058468044526,120.95361226733439,78.75781603218115,1
175.4260188030914,119.31966917173736,79.96063128800739,1
175.94229497162536,117.69846344107776,81.15285240630965,1
176.4546465371618,116.09063430932281,82.33404445854347,1
176.9630478660098,114.49678527425294,83.50379898342857,1
177.4674763906174,112.91748440786449,84.66173368059742,1
177.96791253356565,111.35326475274479,85.80749204467895,1
178.46433962898644,109.80462479792578,86.94074294467924,1
178.95674384176058,108.2720290277316,88.06118015349062,1
179.44511408484016,106.75590853717961,89.16852183230134,1
179.92944193502595,105.2566617075887,90.26250997458726,1
180.40972154751714,103.77465493616563,91.34290981425931,1
180.88594956953523,102.31022341350138,92.40950920240294,1
181.35812505330975,100.86367194308679,93.4621179568963,1
181.82624936869695,99.43527579716624,94.5005671890263,1
182.2903261156874,98.02528160347134,95.52470861104047,1
182.75036103704238,96.63390825762104,96.53441382838139,1
183.20636193128274,95.26134785622708,97.52957362015462,1
183.6583385662386,93.90776664601168,98.51009721117225,1
184.10630259335173,92.57330598451261,99.47591153871014,1
184.55026746290795,91.25808330823065,100.42696051690541,1
184.99024834036098,89.9621931043489,101.36320430151073,1
185.42626202389488,88.68570788243255,102.28461855751561,1
185.85832686335806,87.42867914279276,103.19119373193769,1
186.28646268068746,86.19113833846706,104.0829343338878,1
186.71069069192902,84.97309782803552,104.95985822381672,1
