date,vx,vy,zach_75W_parallel,zach_75W_perp,adhikari_100W_parallel,adhikari_100W_perp,observed_326_parallel,observed_326_perp,v_mag,direction_deg
1973-05-13,-48.51721216569486,37.380394165850575,-23.549509597898744,-56.538786173952126,-28.387576507129218,-54.27116402268602,-61.12544294746855,3.859270501166268,61.24715294873228,142.3873178261042
1973-05-14,-48.468036976528964,37.37483006707396,-23.55686256669304,-56.48984649399192,-28.39063612150057,-54.22176971952669,-61.08156346346243,3.8821560710314458,61.20480807012497,142.36334816484953
1973-05-15,-48.41865003014051,37.36909129603312,-23.564101621838322,-56.4406570637529,-28.393560488527676,-54.17213654469246,-61.037410749271956,3.9050152441628114,61.16219956012442,142.33935365321196
1973-05-16,-48.36905193136978,37.36317799144975,-23.571226740785278,-56.39121850336976,-28.39634963979534,-54.12226511792349,-60.992985383904646,3.927847797343471,61.119327993363136,142.31533416822276
1973-05-17,-48.319243287189074,37.35709029440204,-23.57823790270897,-56.3415314356464,-28.3990036088388,-54.072156061468775,-60.94828794945325,3.950653508117938,61.076193947483944,142.29128958628667
1973-05-18,-48.26922470668973,37.350828348350625,-23.585135088537303,-56.29159648605025,-28.40152243117162,-54.02181000007788,-60.90331903109956,3.973432154820916,61.0327980031463,142.2672197831563
1973-05-19,-48.218996801054836,37.344392299123015,-23.591918280943013,-56.24141428268178,-28.403906144275027,-53.971227560971315,-60.85807921708302,3.996183516579645,60.989140743995854,142.24312463392846
1973-05-20,-48.1685601835502,37.33778229489802,-23.59858746433096,-56.19098545626175,-28.40615478758417,-53.920409373828996,-60.812569098684556,4.018907373306035,60.94522275664843,142.21900401305118
1973-05-21,-48.11791546950744,37.33099848621613,-23.605142624852554,-56.14031064011762,-28.408268402501285,-53.86935607077535,-60.76678927021838,4.041603505714743,60.90104463068376,142.19485779430704
1973-05-22,-48.06706327630195,37.32404102596398,-23.61158375039643,-56.08939047015819,-28.41024703238419,-53.818068286354936,-60.720740329005025,4.0642716953225815,60.856606958619196,142.17068585081222
1973-05-23,-48.016004223347686,37.3169100693587,-23.617910830574708,-56.03822558486456,-28.412090722531822,-53.766546657524586,-60.67442287535823,4.086911724438508,60.81191033589676,142.14648805502588
1973-05-24,-47.96473893208032,37.30960577395318,-23.624123856732396,-55.98681662527518,-28.413799520192317,-53.71479182363775,-60.62783751257399,4.109523376177361,60.76695536087375,142.1222642787368
1973-05-25,-47.91326802594166,37.3021282996516,-23.630222821966456,-55.935164234974835,-28.415373474581017,-53.66280442643181,-60.580984846926256,4.132106434481486,60.721742634820615,142.09801439304323
