date,mean_direction,direction_std,mean_magnitude,zach_75W_parallel,adhikari_100W_parallel,greenland_45_parallel
1980-08-18,20.918834351051714,50.83719156908476,6.079955500310503,-3.4446038859570205,-3.2254339870731625,4.1652634303476885
1980-09-17,20.814006271951484,50.77483396144648,6.039057543029767,-3.4052568009731954,-3.1872989977252413,4.125093201726038
1980-10-17,20.949024044122098,50.866653277417754,6.000977682538495,-3.3736975322164993,-3.1578059493905175,4.086597416661557
1980-11-16,21.291882321168487,51.11387724299296,5.9656625536690076,-3.3497215364372153,-3.136669172523239,4.0500688107080975
1980-12-16,21.803918891547482,51.49330638251787,5.933235869618681,-3.3331165696808362,-3.1235960533112865,4.015789278944769
1981-01-15,22.452483857828156,51.970629299302,5.903917537721822,-3.3236602496585195,-3.1182845570541007,3.9840280418359666
1981-02-14,23.21375906047291,52.51212264877121,5.877984096152717,-3.3211159299013033,-3.120419158343379,3.9550378407973907
1981-03-16,24.07100008986447,53.08962604782044,5.855744206716029,-3.325227672427673,-3.129666005831441,3.9290495920927637
1981-04-15,25.012218251447166,53.6811521638017,5.837516905466618,-3.3357152366764398,-3.145668249422712,3.9062662159752017
1981-05-15,26.028442611943547,54.2698824446555,5.823611597056201,-3.3522699536881198,-3.168042377119878,3.886856499450596
1981-06-14,27.112567843830448,54.84290830733019,5.814311292123297,-3.3745521662006364,-3.196376194254312,3.870949842280739
1981-07-14,28.258599784072146,55.390172082244185,5.809859902540652,-3.402190612005731,-3.2302287582527653,3.85863257305424
1981-08-13,29.46115029144545,55.90368981041462,5.810453581572582,-3.434783779429847,-3.269132229577932,3.849946251095416
1981-09-12,30.715089636180778,56.37702344271147,5.816235714111623,-3.471902932202894,-3.3125952761849917,3.844888042402593
1981-10-12,32.01530230009979,56.8049511763787,5.827295080798659,-3.5130962367048744,-3.3601074241069377,3.8434129225866127
1981-11-11,33.35651360332713,57.18329528700957,5.84366673913945,-3.5578932994760075,-3.4111436500397745,3.845437191456113
1981-12-11,34.73316561786669,57.50888579220382,5.865335161244382,-3.605809416215164,-3.465168536219566,3.8508425999613745
1982-01-10,36.13932466048584,57.77966179443399,5.892239112810322,-3.6563489686705988,-3.521639470233349,3.8594803484509153
1982-02-09,37.568598458987594,57.99494624408673,5.924277621427189,-3.7090076439186155,-3.5800086291996522,3.871174308899672
1982-03-11,39.014021589299034,58.15599063023352,5.961316086871465,-3.7632734682060653,-3.6397238132263614,3.8857230472514694
1982-04-10,40.46780526377569,58.26701712721187,6.003190957398237,-3.818626974277545,-3.700228513413626,3.9029005344850787
1982-05-10,41.92064073889344,58.337305434557216,6.049709813970094,-3.8745410951887256,-3.760961853618309,3.922455781883169
1982-06-09,43.3594657589025,58.38571785416524,6.100638900825805,-3.930481545022881,-3.8213591821398354,3.9441119521306187
1982-07-09,44.75912267999195,58.45119083049266,6.15565265858081,-3.9859084546230426,-3.8808540620164393,3.9675657061078917
1982-08-08,46.04647830418941,58.61258487477001,6.21414610013232,-4.040279868915349,-3.9388822147676,3.9924875942714326
1982-09-07,46.9971669594305,58.94260886342676,6.274591920506814,-4.093057407083329,-3.9948876442568513,4.0185241748294755
1982-10-07,47.43434859944989,59.25882105350324,6.333943738942013,-4.143713999786409,-4.048330771702156,4.04530226338784
1982-11-06,47.585266241736235,59.41696114325546,6.389561571178192,-4.191743219492521,-4.098698022619332,4.072435337429923
1982-12-06,47.62483154814805,59.464662164519815,6.440263498943468,-4.2366693878863755,-4.145511996708721,4.099531710509978
1983-01-05,47.61170116129341,59.44800419597119,6.485525367869501,-4.278057444564537,-4.188341183966566,4.126203738706249
1983-02-04,47.566605827260105,59.39136409771937,6.525071334426938,-4.315521540217917,-4.226808204989438,4.152077099352977
1983-03-06,47.49796179912414,59.30762146189746,6.558756862296249,-4.34873147763806,-4.260595746353439,4.176799129215374
1983-04-05,47.40941921064871,59.203991322315694,6.58652914650201,-4.377416430743508,-4.289449693107799,4.2000453289271436
1983-05-05,47.30254026550426,59.0848146543514,6.608408481819166,-4.40136577994255,-4.313179379881058,4.221523419995722
1983-06-04,47.17795535127391,58.95295898091277,6.624475731841715,-4.420427342618355,-4.331655317631272,4.240974740841806
