date,lambda1,lambda2,variance_ratio,principal_angle
2003-12-12,6.887487791179615,0.18851072454973244,0.9733591345262879,99.69786471054502
2003-12-13,6.82042591580178,0.1872564183729041,0.9732784094022496,99.61777484750014
2003-12-14,6.753735299956974,0.1860244214024604,0.9731944002571288,99.53761157239677
2003-12-15,6.687418010526354,0.18481492784872322,0.9731070047383431,99.45737157989873
2003-12-16,6.621476055391883,0.18362813231104425,0.9730161174250841,99.37705144534449
2003-12-17,6.5559113835724965,0.18246422975263085,0.972921629748302,99.29664762179355
2003-12-18,6.490725885371319,0.18132341547448397,0.9728234299090839,99.21615643699614
2003-12-19,6.425921392533911,0.18020588508844188,0.9727214027954211,99.13557409028384
2003-12-20,6.3614996784173465,0.17911183448932327,0.9726154298973605,99.0548966493784
2003-12-21,6.297462458170129,0.17804145982615854,0.9725053892205426,98.97412004711654
2003-12-22,6.233811388922813,0.17699495747250416,0.9723911551981249,98.89324007808779
2003-12-23,6.17054806998928,0.1759725239958291,0.9722725986010972,98.81225239518274
2003-12-24,6.107674043078528,0.17497435612596604,0.9721495864469957,98.73115250604882
2003-12-25,6.045190792516912,0.17400065072261806,0.972021981907027,98.64993576945056
2003-12-26,5.983099745480789,0.1730516047419119,0.9718896442116142,98.56859739153128
2003-12-27,5.921402272239337,0.17212741520198555,0.9717524285543833,98.4871324219729
2003-12-28,5.860099686407624,0.17122827914760372,0.9716101859946127,98.40553575005059
2003-12-29,5.79919324520969,0.17035439361378896,0.971462763358169,98.32380210057876
2003-12-30,5.738684149751623,0.16950595558845527,0.9713100031369593,98.24192602974463
2003-12-31,5.6785735453044985,0.1686831619740384,0.9711517433869348,98.15990192082572
2004-01-01,5.618862521597082,0.16788620954810474,0.9709878176246854,98.0777239797873
2004-01-02,5.559552113118195,0.16711529492293037,0.9708180547226691,97.99538623075546
2004-01-03,5.500643299428627,0.16637061450403665,0.9706422788031267,97.91288251136199
2004-01-04,5.442137005482541,0.16565236444766757,0.9704603091307388,97.830206467956
2004-01-05,5.384034101958191,0.16496074061719582,0.970271960004087,97.74735155067816
2004-01-06,5.3263354055979,0.1642959385384424,0.9700770406459904,97.6643110083923
2004-01-07,5.269041679557175,0.16365815335389344,0.9698753550927922,97.58107788346972
2004-01-08,5.21215363376285,0.1630475797758004,0.9696667020826814,97.49764500642029
2004-01-09,5.155671925280155,0.16246441203814171,0.969450874943145,97.41400499036567
2004-01-10,5.099597158688584,0.16190884384743268,0.9692276614776467,97.33015022534822
2004-01-11,5.043929886466492,0.16138106833236343,0.9689968438516466,97.24607287246978
2004-01-12,4.988670609384266,0.1608812779922413,0.9687581984780808,97.16176485785422
2004-01-13,4.933819776905995,0.16040966464422182,0.9685114959024288,97.07721786642708
2004-01-14,4.879377787599516,0.15996641936930273,0.9682565006875125,96.99242333550542
2004-01-15,4.825344989554721,0.15955173245705934,0.9679929712981761,96.90737244819084
2004-01-16,4.771721680810051,0.15916579334909522,0.9677206599860124,96.82205612655807
2004-01-17,4.718508109787006,0.1588087905811836,0.9674393126743118,96.73646502463151
2004-01-18,4.6657044757326265,0.15848091172407178,0.9671486688434204,96.65058952114138
2004-01-19,4.613310929169808,0.1581823433229195,0.9668484614167167,96.56441971205108
2004-01-20,4.561327572355351,0.1579132708353403,0.9665384166474168,96.47794540284663
2004-01-21,4.509754459745624,0.15767387856801518,0.9662182540064485,96.39115610057925
2004-01-22,4.4585915984697735,0.15746434961184236,0.965887686071638,96.30404100565083
2004-01-23,4.40783894881033,0.15728486577559084,0.9655464184184768,96.21658900333239
2004-01-24,4.357496424691146,0.1571356075180156,0.9651941495127513,96.12878865500471
2004-01-25,4.307563894172556,0.15701675387839753,0.964830570605339,96.04062818911001
2004-01-26,4.258041179953659,0.15692848240546495,0.9644553656294864,95.95209549180277
2004-01-27,4.208928059881598,0.15687096908465137,0.9640682111009137,95.86317809728762
2004-01-28,4.160224267467814,0.15684438826364364,0.9636687760211057,95.7738631778312
2004-01-29,4.111929492411106,0.15684891257616843,0.9632567217841714,95.68413753343481
2004-01-30,4.064043381127461,0.156884712863967,0.9628317020876771,95.59398758115329
2004-01-31,4.0165655372865245,0.15695195809690005,0.9623933628478822,95.5033993440458
2004-02-01,3.9694955223546726,0.15705081529112455,0.9619413421198314,95.41235843974246
2004-02-02,3.922832856144563,0.15718144942528023,0.9614752700227781,95.32085006861116
2004-02-03,3.8765770173711234,0.1573440233546188,0.9609947686714485,95.2288590015068
2004-02-04,3.830727444213882,0.15753869772300716,0.9604994521136699,95.13636956708568
2004-02-05,3.7852835348855844,0.1577656308727291,0.9599889262749306,95.04336563866578
2004-02-06,3.740244648207013,0.15802497875200752,0.959462788910453,94.94983062061364
2004-02-07,3.6956101041879714,0.15831689482016545,0.9589206295653989,94.85574743423675
2004-02-08,3.6513791846143695,0.15864152995033576,0.9583620295438575,94.76109850316006
2004-02-09,3.6075511336413424,0.15899903232962861,0.9577865618872913,94.66586573816387
2004-02-10,3.564125158392403,0.15938954735665664,0.9571937913631545,94.5700305214589
2004-02-11,3.521100429564517,0.1598132175363146,0.956583274464429,94.47357369037378
2004-02-12,3.4784760820391543,0.16027018237170154,0.9559545594208531,94.3764755204286
2004-02-13,3.436251215499227,0.1607605782530705,0.9553071862226591,94.2787157077665
2004-02-14,3.394424895051917,0.16128453834367917,0.9546406866576673,94.1802733509149
2004-02-15,3.352996151857397,0.16184219246241263,0.9539545843626182,94.08112693184539
2004-02-16,3.311963983763413,0.16243366696303643,0.9532483948896656,93.98125429630036
2004-02-17,3.2713273559457696,0.163059084609935,0.9525216257889862,93.88063263335302
2004-02-18,3.2310852015547034,0.16371856445017655,0.9517737767084999,93.77923845416511
2004-02-19,3.1912364223671923,0.16441222168173963,0.9510043395117316,93.67704756990558
2004-02-20,3.1517798894452342,0.16514016751772662,0.9502127984148849,93.57403506879092
2004-02-21,3.1127144438001086,0.16590250904637605,0.949398630144232,93.4701752922066
2004-02-22,3.074038897062759,0.16669934908667694,0.9485613041149668,93.36544180986625
2004-02-23,3.0357520321602545,0.16753078603937552,0.9477002826326979,93.2598073939637
2004-02-24,2.9978526039985356,0.168396913733153,0.9468150211188052,93.1532439922703
2004-02-25,2.960339340151457,0.16929782126573628,0.9459049683609096,93.04572270012787
2004-02-26,2.923210941556277,0.17023359283969522,0.9449695667897484,92.93721373128459
2004-02-27,2.8864660832157423,0.17120430759265687,0.9440082527837824,92.82768638751921
2004-02-28,2.850103414906856,0.17221003942166013,0.9430204570028886,92.71710902699583
2004-02-29,2.8141215618965765,0.17325085680134752,0.9420056047525335,92.60544903128837
2004-03-01,2.7785191256645447,0.17432682259568139,0.9409631163798462,92.49267277101139
2004-03-02,2.7432946846331303,0.1754379938628455,0.9398924077030416,92.37874556999022
2004-03-03,2.708446794904952,0.1765844216529769,0.9387928904756683,92.26363166790043
2004-03-04,2.6739739910081637,0.17776615079834837,0.9376639728871867,92.1472941813031
2004-03-05,2.63987478664977,0.17898321969560083,0.936505060101395,92.02969506299846
2004-03-06,2.606147675477272,0.18023566007959715,0.9353155548342466,91.91079505961717
2004-03-07,2.572791131848965,0.18152349678844698,0.934094857972617,91.7905536673643
2004-03-08,2.5398036116132623,0.18284674751921873,0.9328423692355859,91.6689290858271
2004-03-09,2.5071835528973923,0.18420542257383157,0.9315574878798113,91.54587816975312
2004-03-10,2.47492937690595,0.18559952459458265,0.9302396134505794,91.42135637870155
2004-03-11,2.4430394887296947,0.18702904828873598,0.9288881465801035,91.2953177244651
2004-03-12,2.411512278165127,0.18849398014156069,0.9275024898346508,91.16771471615613
2004-03-13,2.3803461205453607,0.18999429811717133,0.9260820486120533,91.03849830284496
2004-03-14,2.349539377582855,0.19152997134648014,0.9246262320911548,90.90761781363385
2004-03-15,2.319090398224648,0.19310095980153108,0.9231344542347085,90.77502089504509
2004-03-16,2.288997519520717,0.1947072139554389,0.921606134847225,90.64065344559603
2004-03-17,2.2592590675062096,0.19634867442710838,0.9200407006892226,90.50445954742898
2004-03-18,2.229873358098285,0.19802527160986083,0.9184375866492972,90.36638139485854
2004-03-19,2.200838698008404,0.1997369252830366,0.9167962369753733,90.22635921969315
2004-03-20,2.172153385670933,0.20148354420558992,0.9151161065664448,90.08433121318315
2004-03-21,2.1438157121890042,0.2032650256906291,0.9133966623260433,89.94023344444113
2004-03-22,2.1158239622986375,0.2050812551597938,0.9116373845786027,89.79399977517645
2004-03-23,2.0881764153521942,0.20693210567629083,0.9098377685498025,89.64556177057987
2004-03-24,2.060871346322317,0.2088174374553415,0.907997325911887,89.49484860618976
2004-03-25,2.0339070268275634,0.2107370973507169,0.9061155863948529,89.3417869705671
2004-03-26,2.007281726181049,0.21269091831595885,0.9041920994642935,89.18630096360242
2004-03-27,1.9809937124634782,0.21467871883880066,0.902226436066571,89.02831199027412
2004-03-28,1.955041253622051,0.21670030234721516,0.900218190441864,88.86773864967552
2004-03-29,1.929422618596809,0.21875545658542403,0.8981669820054994,88.70449661912579
2004-03-30,1.9041360784760792,0.22084395295810752,0.896072457297843,88.53849853317936
2004-03-31,1.8791799076828224,0.22296554584095343,0.893934292002867,88.36965385734904
2004-04-01,1.854552385193721,0.22511997185557697,0.8917521930353567,88.19786875636026
2004-04-02,1.8302517957930187,0.2273069491067364,0.8895259006965506,88.02304595675831
2004-04-03,1.8062764313632134,0.22952617637965592,0.8872551908978368,87.84508460369615
2004-04-04,1.7826245922148178,0.23177733229514863,0.8849398774519479,87.6638801117404
2004-04-05,1.7592945884575322,0.23406007442011487,0.8825798144309046,87.47932400954444
2004-04-06,1.7362847414153093,0.2363740383308655,0.8801748985897703,87.29130377825422
2004-04-07,1.7135933850878948,0.23871883662659665,0.8777250718550759,87.099702683532
2004-04-08,1.691218867661565,0.24109405789021598,0.8752303238765685,86.90439960110932
2004-04-09,1.6691595530719239,0.24349926559359217,0.8726906946407282,86.7052688358107
2004-04-10,1.647413822621739,0.24593399694417648,0.8701062771442801,86.50217993402872
2004-04-11,1.6259800766568964,0.24839776166982142,0.8674772201257088,86.29499748967578
2004-04-12,1.6048567363037305,0.25089004073850407,0.8648037308525558,86.08358094369402
2004-04-13,1.5840422452710348,0.25341028500955337,0.8620860779620487,85.86778437726912
2004-04-14,1.563535071720196,0.25595791381287736,0.8593245943523729,85.6474562989724
2004-04-15,1.5433337102069875,0.258532313452607,0.8565196801216513,85.42243942614583
2004-04-16,1.5234366836985915,0.26113283563149847,0.8536718055514446,85.19257046095248
2004-04-17,1.503842545669504,0.2637587957923982,0.8507815141313169,84.95767986163983
2004-04-18,1.484549882279972,0.26640947137305604,0.8478494256207343,84.71759160970883
2004-04-19,1.465557314640591,0.26908409997059746,0.8448762391442663,84.4721229738511
2004-04-20,1.446863501166642,0.27178187741202686,0.8418627363157417,84.2210842717122
2004-04-21,1.4284671400256144,0.2745019557272601,0.8388097843866602,83.9642786307643
2004-04-22,1.4103669716811749,0.2772434410213672,0.8357183394137814,83.70150174983097
2004-04-23,1.3925617815365983,0.28000539124297125,0.8325894494403822,83.43254166310452
2004-04-24,1.3750504026802912,0.28278681384610765,0.8294242576851908,83.15717850883574
2004-04-25,1.357831718735608,0.2855866633433185,0.8262240057324594,82.87518430526374
2004-04-26,1.3409046668165239,0.2884038387483544,0.822990036715996,82.58632273679352
2004-04-27,1.3242682405899993,0.2912371809076132,0.8197237984892496,82.29034895392736
2004-04-28,1.307921493444941,0.29408546972037436,0.8164268467726835,81.98700939101926
2004-04-29,1.2918635417665079,0.2969474212490338,0.8131008482686753,81.67604160655382
2004-04-30,1.276093568313138,0.29982168472192505,0.8097475837330104,81.35717415136092
2004-05-01,1.2606108256920165,0.3027068394329773,0.8063689509906647,81.03012647096715
2004-05-02,1.2454146399267199,0.3056013915444416,0.802966967881967,80.69460884916444
2004-05-03,1.2305044141084145,0.30850377080126146,0.7995437751233484,80.35032240084485
2004-05-04,1.2158796321192566,0.3114123271684291,0.7961016390646954,79.996959123216
2004-05-05,1.2015398624133882,0.3143253274058866,0.7926429543227645,79.6342020156716
2004-05-06,1.187484761837199,0.31724095159928645,0.7891702462671598,79.26172527984885
2004-05-07,1.1737140794661851,0.32015728966924983,0.7856861733319528,78.87919461274943
2004-05-08,1.1602276604307777,0.3230723378867309,0.7821935291221005,78.48626760723066
2004-05-09,1.1470254496978323,0.32598399542776174,0.7786952442793283,78.08259427566617
2004-05-10,1.1341074957680848,0.32889006100727514,0.775194388067064,77.66781771411667
