phi,r,theta1,theta2,state
285.77205531900404,55.48440943240527,170.62823237570467,244.85617705670063,0
285.86327358606945,55.137756439675016,170.50051501287223,244.63724142680277,0
285.94808305179544,54.79241676982194,170.3702499108087,244.42216685901326,0
286.0264065097381,54.44839459906783,170.23740055440297,244.21099404466486,0
286.0981670553353,54.10569514114736,170.10193109824132,244.00376404290603,0
286.1632881410087,53.76432464510252,169.96380639305562,243.8005182520469,0
286.2216936328627,53.424290392346,169.82299201260435,243.60129837974165,0
286.2733078689838,53.08560069298216,169.67945428098298,243.40614641199917,0
286.3180557193454,52.74826488137119,169.5331603003583,243.2151045810129,0
286.35586264732154,52.412293310918926,169.38407797912024,243.0282153317987,0
286.3866547728159,52.07769734807166,169.23217606044378,242.8455212876279,0
286.410358937011,51.74448936549232,169.07742415125165,242.66706521424067,0
286.42690276874356,51.41268273439129,168.91979275156743,242.49288998282387,0
286.4362147525126,51.082291815982245,168.75925328424745,242.32303853173482,0
286.4382242981256,50.75333195203065,168.5957781250781,242.15755382695252,0
286.4328618119893,50.42581945445967,168.42934063322448,241.99647882123517,0
286.4200587700516,50.09977159397577,168.25991518201369,241.8398564119621,0
286.39974779239793,49.7752065876738,168.08747719003586,241.68772939763795,0
286.37186271950947,49.452143585579144,167.91200315254432,241.54014043303482,0
286.33633869018433,49.13060265608229,167.7334706731333,241.39713198294896,0
286.2931122211259,48.81060477021958,167.55185849567275,241.25874627454684,0
286.2421212881985,48.49217178475215,167.36714653647533,241.1250252482768,0
286.1833054093493,48.175326423993866,167.17931591667158,240.99601050732227,0
286.1166057291936,47.86009226033799,166.9883489947658,240.87174326557218,0
286.041965105257,47.54649369343188,166.79422939934446,240.7522642940874,0
285.95932819586545,47.23455592794855,166.596942061907,240.63761386604153,0
285.8686415496706,46.92430494990439,166.3964732497875,240.5278317001169,0
285.7698536967933,46.61576750147258,166.19281059913294,240.42295690233965,0
285.6629152415637,46.30897105424333,165.98594314790353,240.3230279063398,0
285.5477789568314,46.0039437808832,165.7758613688573,240.2280824120259,0
285.4243998798126,45.700714525148435,165.56255720248052,240.13815732266792,0
285.29273540943575,45.399312770209576,165.34602408982266,240.0532886803869,0
285.15274540513894,45.099768605248244,165.1262570051936,239.97351160005465,0
285.0043922870657,44.80211269029099,164.90325248867833,239.89886020161265,0
284.8476411375964,44.506376219249695,164.67700867842305,239.82936754082664,0
284.6824598041438,44.212590881143484,164.44752534264364,239.76506553849987,0
284.50881900313124,43.92078881948315,164.2148039113072,239.70598490817596,0
284.32669242506154,43.63100258980602,163.97884750743378,239.65215508237225,0
284.1360568405727,43.34326511535669,163.7396609779647,239.603604137392,0
283.9368922073649,43.05760964091732,163.4972509241411,239.5603587167762,0
283.72918177787056,42.774069684800615,163.2516257313356,239.52244395346503,0
283.51291220752427,42.49267898902793,163.0027955982761,239.48988339075183,0
283.2880736634773,42.21347146772602,162.75077256560166,239.46269890212437,0
283.054659933584,41.93648115378702,162.49557054368552,239.44091061010153,0
282.8126685354735,41.66174214384817,162.23720533966085,239.42453680418734,0
282.5621008255028,41.38928854166076,161.97569468358176,239.41359385807897,0
282.30296210737066,41.11915439993067,161.71105825365066,239.40809614628,0
282.0352617401551,40.85137366072702,161.44331770044104,239.40805596028596,0
