date,theta_deg,theta_wrapped,x_phase,y_phase
1986-08-20,-16.04990681137311,-16.04990681137312,0.961021240650371,-0.27647454678292127
1986-08-21,-16.067460704712772,-16.067460704712772,0.9609364911473971,-0.27676896498944475
1986-08-22,-16.084880150527848,-16.08488015052785,0.9608523015874663,-0.2770611025280682
1986-08-23,-16.102157111049944,-16.102157111049934,0.960768712943224,-0.277350825182513
1986-08-24,-16.119283335216572,-16.11928333521658,0.9606857673659105,-0.27763799520341526
1986-08-25,-16.13625035260685,-16.13625035260685,0.9606035082165986,-0.2779224712072834
1986-08-26,-16.153049467236094,-16.153049467236087,0.9605219800979481,-0.27820410807304236
1986-08-27,-16.169671751206607,-16.169671751206607,0.9604412288864739,-0.27848275683610973
1986-08-28,-16.186108038213582,-16.186108038213575,0.9603613017653081,-0.27875826457998126
1986-08-29,-16.202348916903254,-16.202348916903247,0.9602822472574485,-0.279030474325269
1986-08-30,-16.218384724081925,-16.218384724081915,0.960204115259475,-0.2792992249161619
1986-08-31,-16.234205537773967,-16.23420553777396,0.9601269570757166,-0.2795643509042685
1986-09-01,-16.249801170127093,-16.249801170127085,0.9600508254528477,-0.27982568242980443
1986-09-02,-16.265161160163334,-16.26516116016333,0.9599757746148919,-0.28008304510008847
1986-09-03,-16.28027476637446,-16.280274766374475,0.9599018602986067,-0.28033625986531613
1986-09-04,-16.29513095916042,-16.295130959160417,0.9598291397892199,-0.28058514289157604
1986-09-05,-16.30971841310982,-16.309718413109806,0.9597576719564863,-0.28082950543108104
1986-09-06,-16.324025499121603,-16.324025499121603,0.959687517291029,-0.28106915368958757
1986-09-07,-16.338040276367227,-16.338040276367224,0.9596187379409251,-0.28130388869097783
1986-09-08,-16.351750484092936,-16.351750484092946,0.9595513977484946,-0.2815335061389857
1986-09-09,-16.365143533262,-16.365143533262,0.9594855622872424,-0.2817577962760469
1986-09-10,-16.378206498036867,-16.37820649803686,0.9594212988989048,-0.2819765437392591
1986-09-11,-16.39092610710207,-16.390926107102075,0.9593586767305412,-0.2821895274134476
1986-09-12,-16.403288734828248,-16.403288734828237,0.9592977667716103,-0.28239652028132595
1986-09-13,-16.415280392278763,-16.41528039227876,0.9592386418909635,-0.28259728927075695
1986-09-14,-16.426886718060363,-16.42688671806036,0.9591813768736839,-0.28279159509911883
1986-09-15,-16.438092969019902,-16.43809296901989,0.959126048457689,-0.28297919211478934
1986-09-16,-16.448884010789698,-16.448884010789698,0.9590727353700147,-0.2831598281357682
1986-09-17,-16.45924430818455,-16.459244308184566,0.9590215183626865,-0.28333324428546586
1986-09-18,-16.469157915454055,-16.469157915454048,0.9589724802480778,-0.28349917482569514
1986-09-19,-16.47860846639439,-16.478608466394405,0.9589257059336498,-0.2836573469869086
