date,x,y,z,angle_170,angle_31
1987-06-20,0.5666303753414725,-0.45996595572373583,-0.6836383088413915,39.6349766526112,14.406339162672413
1987-06-21,0.5664742261475423,-0.4605254376696513,-0.6833910098689511,39.63076406770348,14.381376740546438
1987-06-22,0.56631728016168,-0.461088038422084,-0.6831416829723813,39.62653365442888,14.35628171210349
1987-06-23,0.5661595325298198,-0.46165376851927764,-0.682890314572956,39.6222851965722,14.33105355014282
1987-06-24,0.5660009783724013,-0.46222263854018014,-0.6826368909621162,39.618018476643,14.305691725251808
1987-06-25,0.565841612783906,-0.46279465910448253,-0.6823813983004369,39.61373327584314,14.280195705782562
1987-06-26,0.5656814308323876,-0.4633698408726705,-0.6821238226165716,39.60942937403394,14.254564957827844
1987-06-27,0.5655204275590148,-0.4639481945460498,-0.6818641498061877,39.605106549704004,14.228798945198399
1987-06-28,0.5653585979776092,-0.46452973086676785,-0.68160236563089,39.60076457993677,14.202897129400187
1987-06-29,0.5651959370741768,-0.46511446061785056,-0.6813384557171233,39.596403240377605,14.176858969610757
1987-06-30,0.5650324398064416,-0.46570239462322344,-0.6810724055550633,39.592022305201006,14.15068392265628
1987-07-01,0.5648681011033727,-0.46629354374773657,-0.6808042004974946,39.587621547077426,14.124371442988073
1987-07-02,0.5647029158647043,-0.46688791889720294,-0.6805338257586648,39.58320073713965,14.097920982658366
1987-07-03,0.5645368789604692,-0.4674855310184153,-0.6802612664131246,39.57875964495004,14.071331991297406
1987-07-04,0.5643699852305385,-0.468086391099136,-0.6799865073945612,39.57429803846785,14.044603916091715
1987-07-05,0.5642022294841434,-0.4686905101681038,-0.6797095334946169,39.569815684015474,14.017736201760867
1987-07-06,0.5640336064993846,-0.4692978992950585,-0.6794303293616851,39.565312346244035,13.990728290533117
1987-07-07,0.5638641110227435,-0.46990856959076066,-0.6791488794996882,39.56078778809914,13.963579622121284
1987-07-08,0.5636937377686008,-0.470522532206992,-0.6788651682668434,39.55624177078687,13.936289633699545
1987-07-09,0.5635224814187543,-0.47113979833654757,-0.6785791798744141,39.55167405373967,13.908857759880473
1987-07-10,0.5633503366219362,-0.47176037921322056,-0.6782908983854455,39.547084394582136,13.88128343269223
1987-07-11,0.5631772979933252,-0.4723842861117795,-0.6780003077134901,39.54247254909637,13.853566081555728
1987-07-12,0.5630033601140497,-0.4730115303479596,-0.6777073916213076,39.537838271186864,13.825705133260952
1987-07-13,0.5628285175306936,-0.47364212327844146,-0.6774121337195524,39.53318131284547,13.797700011943672
1987-07-14,0.5626527647547989,-0.47427607630081936,-0.6771145174654475,39.528501424115994,13.769550139062435
1987-07-15,0.5624760962623705,-0.4749134008535676,-0.6768145261614357,39.523798353059014,13.741254933375622
1987-07-16,0.5622985064933868,-0.47555410841597673,-0.6765121429538258,39.51907184571674,13.712813810919728
1987-07-17,0.5621199898512989,-0.47619821050810457,-0.6762073508314148,39.51432164607723,13.684226184986626
1987-07-18,0.5619405407025324,-0.47684571869071085,-0.675900132624096,39.509547496038664,13.655491466101415
1987-07-19,0.561760153375978,-0.47749664456518975,-0.6755904710014552,39.50474913537281,13.626609061999748
1987-07-20,0.5615788221624629,-0.4781509997735214,-0.6752783484713457,39.49992630168733,13.597578377603659
1987-07-21,0.5613965413142286,-0.4788087959982213,-0.6749637473784357,39.49507873038852,13.568398814997675
1987-07-22,0.561213305044425,-0.4794700449622389,-0.6746466499027526,39.49020615464484,13.539069773407366
1987-07-23,0.56102910752659,-0.48013475842885645,-0.6743270380582163,39.48530830534907,13.509590649177042
1987-07-24,0.5608439428941044,-0.48080294820161884,-0.6740048936911447,39.48038491107946,13.479960835745377
1987-07-25,0.5606578052396508,-0.4814746261242582,-0.6736801984787358,39.47543569806084,13.45017972362121
1987-07-26,0.5604706886146823,-0.48214980408057684,-0.6733529339275433,39.470460390126185,13.420246700361258
1987-07-27,0.5602825870288792,-0.4828284939943337,-0.6730230813719357,39.465458708677275,13.390161150546973
1987-07-28,0.5600934944495948,-0.4835107078291422,-0.6726906219725295,39.460430372644666,13.359922455760538
1987-07-29,0.5599034048013017,-0.484196457588349,-0.6723555367146081,39.455375098447725,13.329529994561444
