date,theta_deg,theta_wrapped,angle_to_170E,angle_to_31E
1984-09-21,-286.24019765130595,73.75980234869405,6.240197651305938,47.240197651305934
1984-09-22,-286.20273695408605,73.79726304591395,6.202736954086032,47.20273695408603
1984-09-23,-286.16326870971284,73.83673129028716,6.163268709712842,47.16326870971283
1984-09-24,-286.12172788165464,73.87827211834536,6.121727881654637,47.121727881654635
1984-09-25,-286.0780531877982,73.92194681220178,6.078053187798241,47.07805318779824
1984-09-26,-286.03218726041166,73.96781273958834,6.032187260411642,47.03218726041163
1984-09-27,-285.98407678774925,74.01592321225075,5.984076787749249,46.984076787749245
1984-09-28,-285.93367263673326,74.06632736326674,5.933672636733243,46.93367263673324
1984-09-29,-285.8809299563204,74.11907004367959,5.880929956320434,46.880929956320436
1984-09-30,-285.8258082612972,74.1741917387028,5.825808261297212,46.825808261297205
1984-10-01,-285.76827149642213,74.23172850357787,5.768271496422132,46.76827149642213
1984-10-02,-285.7082880809704,74.29171191902958,5.708288080970442,46.70828808097044
1984-10-03,-285.6458309339021,74.35416906609788,5.6458309339021335,46.645830933902126
1984-10-04,-285.58087748002754,74.41912251997246,5.580877480027554,46.58087748002755
1984-10-05,-285.5134096376535,74.48659036234648,5.513409637653547,46.51340963765354
1984-10-06,-285.4434137883146,74.55658621168539,5.443413788314607,46.4434137883146
1984-10-07,-285.37088072932283,74.62911927067717,5.3708807293228364,46.37088072932283
1984-10-08,-285.2958056099517,74.70419439004831,5.295805609951699,46.295805609951685
1984-10-09,-285.2181878521617,74.78181214783831,5.218187852161685,46.21818785216168
1984-10-10,-285.13803105687913,74.86196894312087,5.138031056879151,46.13803105687915
1984-10-11,-285.0553428968723,74.94465710312772,5.0553428968722764,46.05534289687227
1984-10-12,-284.97013499729945,75.02986500270055,4.970134997299455,45.97013499729946
1984-10-13,-284.88242280506967,75.11757719493033,4.882422805069677,45.88242280506967
1984-10-14,-284.7922254481812,75.20777455181877,4.792225448181231,45.79222544818122
1984-10-15,-284.6995655862017,75.30043441379831,4.699565586201702,45.6995655862017
1984-10-16,-284.6044692530642,75.39553074693578,4.604469253064206,45.6044692530642
1984-10-17,-284.50696569333576,75.49303430666424,4.506965693335771,45.50696569333577
1984-10-18,-284.4070871930905,75.59291280690951,4.407087193090478,45.40708719309046
1984-10-19,-284.30486890651116,75.69513109348884,4.304868906511141,45.30486890651114
1984-10-20,-284.2003486792979,75.79965132070208,4.200348679297909,45.200348679297896
1984-10-21,-284.0935668699271,75.90643313007291,4.093566869927083,45.09356686992708
1984-10-22,-283.98456616973994,76.01543383026006,3.9845661697399226,44.98456616973992
1984-10-23,-283.8733914227872,76.12660857721278,3.8733914227872086,44.8733914227872
1984-10-24,-283.76008944633685,76.23991055366315,3.7600894463368273,44.76008944633681
1984-10-25,-283.64470885284646,76.35529114715354,3.64470885284645,44.64470885284645
1984-10-26,-283.527299874153,76.47270012584698,3.5272998741530097,44.527299874153
1984-10-27,-283.40791418858464,76.59208581141536,3.407914188584623,44.40791418858462
1984-10-28,-283.2866047516224,76.7133952483776,3.286604751622411,44.286604751622406
1984-10-29,-283.1634256306769,76.8365743693231,3.1634256306768886,44.16342563067688
1984-10-30,-283.0384318444932,76.96156815550682,3.0384318444931706,44.03843184449316
1984-10-31,-282.91167920763036,77.08832079236964,2.9116792076303772,43.91167920763037
1984-11-01,-282.7832241803927,77.21677581960728,2.7832241803927023,43.78322418039269
1984-11-02,-282.65312372452337,77.34687627547663,2.653123724523361,43.653123724523354
1984-11-03,-282.5214351649254,77.47856483507462,2.5214351649253746,43.52143516492538
1984-11-04,-282.3882160576462,77.61178394235378,2.3882160576462104,43.388216057646204
1984-11-05,-282.25352406427703,77.74647593572297,2.2535240642770105,43.25352406427701
1984-11-06,-282.1174168328694,77.88258316713058,2.1174168328694263,43.11741683286942
1984-11-07,-281.97995188544814,78.02004811455186,1.9799518854481486,42.979951885448145
1984-11-08,-281.8411865121616,78.15881348783842,1.8411865121615913,42.841186512161585
1984-11-09,-281.70117767204596,78.29882232795404,1.701177672045938,42.70117767204594
1984-11-10,-281.5599819003662,78.44001809963379,1.5599819003662154,42.55998190036622
1984-11-11,-281.41765522246726,78.58234477753274,1.4176552224672403,42.41765522246723
1984-11-12,-281.2742530740171,78.72574692598289,1.2742530740171074,42.2742530740171
1984-11-13,-281.1298302275211,78.8701697724789,1.1298302275211087,42.1298302275211
1984-11-14,-280.9844407249678,79.01555927503222,0.984440724967767,41.98444072496776
1984-11-15,-280.83813781643227,79.16186218356773,0.8381378164322731,41.83813781643226
1984-11-16,-280.6909739044523,79.30902609554772,0.6909739044522928,41.690973904452285
1984-11-17,-280.5430004939751,79.45699950602489,0.5430004939751049,41.54300049397511
1984-11-18,-280.39426814767495,79.60573185232505,0.39426814767492313,41.394268147674914
1984-11-19,-280.2448264464089,79.75517355359108,0.24482644640893073,41.24482644640892
1984-11-20,-280.09472395459403,79.90527604540597,0.0947239545940225,41.094723954594016
1984-11-21,-279.9440081902811,80.05599180971888,0.05599180971885839,40.944008190281146
1984-11-22,-279.7927255996871,80.20727440031288,0.207274400312872,40.792725599687124
1984-11-23,-279.6409215359494,80.35907846405058,0.3590784640505758,40.64092153594942
1984-11-24,-279.48864024187264,80.51135975812736,0.5113597581273369,40.488640241872666
1984-11-25,-279.33592483643474,80.66407516356526,0.6640751635652747,40.33592483643472
1984-11-26,-279.18281730482545,80.81718269517455,0.8171826951745718,40.18281730482543
1984-11-27,-279.0293584917922,80.97064150820779,0.9706415082077781,40.029358491792216
1984-11-28,-278.87558809805705,81.12441190194295,1.1244119019429308,39.87558809805707
1984-11-29,-278.7215446796006,81.27845532039942,1.2784553203994227,39.721544679600576
1984-11-30,-278.5672656496038,81.43273435039617,1.4327343503961634,39.567265649603826
1984-12-01,-278.4127872828329,81.58721271716712,1.5872127171671337,39.41278728283285
1984-12-02,-278.25814472228507,81.74185527771493,1.7418552777149332,39.25814472228505
1984-12-03,-278.10337198789443,81.89662801210557,1.8966280121055492,39.10337198789444
1984-12-04,-277.94850198712214,82.05149801287786,2.05149801287785,38.94850198712214
1984-12-05,-277.7935665272579,82.2064334727421,2.206433472742128,38.793566527257866
1984-12-06,-277.6385963292611,82.36140367073892,2.361403670738933,38.63859632926106
1984-12-07,-277.4836210429884,82.51637895701163,2.5163789570116455,38.48362104298835
1984-12-08,-277.3286692636567,82.6713307363433,2.671330736343316,38.32866926365668
1984-12-09,-277.1737685494025,82.8262314505975,2.826231450597506,38.17376854940249
1984-12-10,-277.01894543980086,82.98105456019914,2.9810545601991167,38.01894543980087
1984-12-11,-276.864225475223,83.13577452477699,3.135774524776977,37.864225475223016
1984-12-12,-276.7096332169098,83.29036678309018,3.2903667830901586,37.709633216909836
1984-12-13,-276.5551922676541,83.44480773234591,3.4448077323459296,37.555192267654064
1984-12-14,-276.40092529298687,83.59907470701313,3.599074707013134,37.40092529298686
1984-12-15,-276.24685404276903,83.75314595723097,3.7531459572309656,37.24685404276903
1984-12-16,-276.0929993731004,83.90700062689962,3.907000626899617,37.092999373100376
1984-12-17,-275.93938126847166,84.06061873152834,4.060618731528362,36.939381268471635
1984-12-18,-275.7860188640773,84.21398113592272,4.213981135922712,36.786018864077285
1984-12-19,-275.63293046821485,84.36706953178515,4.36706953178517,36.63293046821482
1984-12-20,-275.48013358471366,84.51986641528634,4.519866415286371,36.48013358471363
1984-12-21,-275.3276449353286,84.67235506467142,4.6723550646714225,36.32764493532857
1984-12-22,-275.1754804820487,84.82451951795127,4.824519517951299,36.17548048204869
1984-12-23,-275.0236554492681,84.97634455073188,4.976344550731883,36.02365544926811
1984-12-24,-274.87218434577994,85.12781565422006,5.12781565422004,35.87218434577996
1984-12-25,-274.7210809865518,85.27891901344822,5.278919013448221,35.721080986551776
1984-12-26,-274.5703585142442,85.42964148575578,5.429641485755805,35.5703585142442
1984-12-27,-274.4200294204431,85.57997057955691,5.57997057955692,35.42002942044307
1984-12-28,-274.27010556657683,85.72989443342317,5.72989443342315,35.270105566576845
1984-12-29,-274.12059820449764,85.87940179550236,5.879401795502381,35.120598204497604
1984-12-30,-273.9715179967015,86.0284820032985,6.028482003298518,34.97151799670148
1984-12-31,-273.8228750361667,86.17712496383331,6.177124963833325,34.82287503616667
1985-01-01,-273.67467886580096,86.32532113419904,6.325321134199032,34.67467886580096
1985-01-02,-273.5269384974776,86.4730615025224,6.473061502522388,34.5269384974776
1985-01-03,-273.37966243065404,86.62033756934596,6.620337569345953,34.379662430654044
1985-01-04,-273.2328586705648,86.76714132943522,6.767141329435211,34.23285867056478
1985-01-05,-273.086534745981,86.913465254019,6.9134652540190284,34.08653474598097
1985-01-06,-272.94069772653165,87.05930227346835,7.059302273468341,33.94069772653166
1985-01-07,-272.79535423958,87.20464576042002,7.20464576042004,33.79535423957996
1985-01-08,-272.65051048665833,87.34948951334167,7.3494895133416875,33.65051048665831
1985-01-09,-272.50617225945837,87.49382774054163,7.4938277405416285,33.50617225945837
1985-01-10,-272.3623449553742,87.63765504462577,7.637655044625794,33.36234495537419
1985-01-11,-272.21903359260915,87.78096640739085,7.780966407390833,33.21903359260916
1985-01-12,-272.07624282484534,87.92375717515466,7.9237571751546785,33.07624282484531
1985-01-13,-271.93397695547594,88.06602304452406,8.066023044524051,32.933976955475934
1985-01-14,-271.7922399514076,88.20776004859238,8.207760048592377,32.792239951407616
1985-01-15,-271.65103545644104,88.34896454355896,8.348964543558967,32.65103545644103
1985-01-16,-271.5103668042351,88.4896331957649,8.48963319576492,32.51036680423507
1985-01-17,-271.3702370308561,88.62976296914388,8.629762969143883,32.3702370308561
1985-01-18,-271.2306488869238,88.7693511130762,8.769351113076185,32.23064888692382
1985-01-19,-271.09160484936194,88.90839515063806,8.908395150638055,32.091604849361936
1985-01-20,-270.9531071327607,89.04689286723931,9.046892867239292,31.95310713276071
1985-01-21,-270.8151577003572,89.18484229964281,9.184842299642824,31.815157700357172
1985-01-22,-270.6777582746463,89.3222417253537,9.322241725353718,31.677758274646276
1985-01-23,-270.5409103476267,89.45908965237328,9.459089652373267,31.540910347626728
1985-01-24,-270.40461519069186,89.59538480930814,9.595384809308168,31.404615190691825
1985-01-25,-270.26887386417894,89.73112613582106,9.731126135821082,31.26887386417891
1985-01-26,-270.1336872265812,89.86631277341883,9.86631277341883,31.133687226581166
1985-01-27,-269.99905594342493,90.00094405657507,10.00094405657507,30.999055943424924
1985-01-28,-269.86498049582985,90.13501950417015,10.135019504170153,30.86498049582984
1985-01-29,-269.73146118876315,90.26853881123685,10.26853881123687,30.731461188763127
