phi,theta1,theta2,state
67.24808176692119,46.608946227763795,126.27951641099287,1
67.17273541585523,46.38460598428651,126.45545034727871,1
67.09791556927969,46.16220377729957,126.62992096545236,1
67.02362161055969,45.94173150202482,126.80293347456785,1
66.94985286272424,45.72318087605464,126.97449323125218,1
66.87660858944149,45.50654344487589,127.14460573561794,1
66.80388799599827,45.29181058734798,127.31327662720287,1
66.73169023028359,45.07897352113184,127.48051168093752,1
66.6600143837754,44.8680233080683,127.64631680314363,1
66.58885949253008,44.658950859504216,127.81069802756355,1
66.51822453817405,44.45174694156373,127.9736615114237,1
66.44810844889732,44.24640218036262,128.13521353153294,1
66.37851010044787,44.04290706716586,128.2953604804168,1
66.309428317127,43.841251963484126,128.45410886249007,1
66.24086187278465,43.6414271061102,128.61146529026797,1
66.17280949181449,43.44342261209209,128.76743648061768,1
66.10526985014825,43.247228483642516,128.92202925105158,1
66.03824157624872,43.05283461298302,129.07525051606285,1
65.97172325210123,42.86023078712219,129.22710728350435,1
65.90571341420284,42.66940669256593,129.3776066510125,1
65.84021055454913,42.480351919960185,129.5267558024762,1
65.77521312161801,42.29305596866379,129.67456200455212,1
65.71071952135009,42.107508251251716,129.821032603227,1
65.64672811812545,41.923698097947295,129.96617502042787,1
65.58323723573626,41.74161476098328,130.1099967506803,1
65.52024515835488,41.56124741889124,130.2525053578159,1
65.45775013149718,41.38258518071791,130.39370847172916,1
65.3957503629807,41.20561709016937,130.53361378518457,1
65.33424402387737,41.03033212968131,130.67222905067385,1
65.2732292494603,40.856719224416565,130.80956207732424,1
65.21270414014455,40.68476724618847,130.94562072785772,1
65.15266676242153,40.51446501731073,131.08041291560195,1
65.09311514978663,40.34580131437269,131.21394660155255,1
65.0340473036599,40.17876487194161,131.34622979148745,1
64.97546119429961,40.01334438619034,131.47727053313304,1
64.91735476170825,39.84952851845088,131.60707691338263,1
64.85972591653085,39.687305898695286,131.73565705556675,1
64.80257254094539,39.526665128941715,131.863019116776,1
64.74589248954508,39.3675947865882,131.9891712852356,1
64.68968359021223,39.210083427672885,132.11412177773212,1
64.63394364498362,39.054119590061475,132.23787883709252,1
64.57867043090714,38.89969179656276,132.36045072971456,1
64.52386170088951,38.74678855797174,132.48184574314917,1
64.46951518453493,38.595398376041715,132.6020721837341,1
