date,theta_raw_rad,sun_phase_rad,theta_residual_minus_sun_rad,R,high_R
1991-09-20,0.7252362019053074,-1.865195962592778,2.590432164498085,0.5221703821169859,False
1991-09-21,0.7119971697129763,-1.8482426282664852,2.5602397979794613,0.5206661108431719,False
1991-09-22,0.6987477582184063,-1.831151505659998,2.529899263878404,0.5189228222062486,False
1991-09-23,0.6854846184804053,-1.813965324351698,2.4994499428321033,0.5170170757393215,False
1991-09-24,0.6722049558760013,-1.7966467850293024,2.468851740905304,0.5150352120739522,False
1991-09-25,0.6589067947653753,-1.7792426551475777,2.4381494499129532,0.5130524653928956,False
1991-09-26,0.6455891830709284,-1.761729103706632,2.40731828677756,0.5110915234386315,False
1991-09-27,0.632252075297064,-1.7441528128252186,2.3764048881222823,0.5091006623113129,False
1991-09-28,0.6188959117270123,-1.7264992230292802,2.3453951347562922,0.5069789020566862,False
1991-09-29,0.6055210392646764,-1.7088111156588768,2.3143321549235534,0.5046054881445727,False
1991-09-30,0.5921274114030872,-1.6910803884261918,2.2832077998292792,0.5018607982824068,False
1991-10-01,0.5787147114766817,-1.673343955610947,2.2520586670876286,0.4986319452011363,False
1991-10-02,0.5652825155103933,-1.6555990263062497,2.2208815418166434,0.494841454879819,False
1991-10-03,0.5518302300749305,-1.6378759637237978,2.1897061937987283,0.4904976775712492,False
1991-10-04,0.5383571585248497,-1.6201768581765053,2.1585340167013545,0.4856925218920154,False
1991-10-05,0.5248627123890977,-1.6025250924795573,2.127387804868655,0.4805687085430823,False
1991-10-06,0.5113464049086538,-1.5849269639504562,2.0962733688591104,0.4752691366672227,False
1991-10-07,0.4978076836075225,-1.567397834838049,2.0652055184455715,0.4698833439809297,False
1991-10-08,0.48424571192689214,-1.5499465416939966,2.0341922536208887,0.4644568764188729,False
1991-10-09,0.4706600035258539,-1.5325782154399215,2.003238218965775,0.4590001358952464,False
1991-10-10,0.45705124050454415,-1.5153013812563059,1.9723526217608498,0.4534947163422961,False
1991-10-11,0.4434214727341761,-1.498107969783419,1.941529442517595,0.447905268405484,False
1991-10-12,0.42977368733288657,-1.481003364800045,1.9107770521329313,0.4422199519301175,False
1991-10-13,0.4161110831981212,-1.463964488173936,1.880075571372057,0.4364525221304111,False
1991-10-14,0.4024364490048704,-1.4469930181546855,1.8494294671595561,0.4306207833670288,False
1991-10-15,0.38875153271904495,-1.4300521047102062,1.8188036374292516,0.4247431429649515,False
1991-10-16,0.37505649188874557,-1.413142371781517,1.7881988636702628,0.4188399232109113,False
1991-10-17,0.3613495062268761,-1.3962172289470698,1.7575667351739455,0.412929294354305,False
1991-10-18,0.34762669005739966,-1.3792809266978963,1.7269076167552964,0.4070039290839004,False
1991-10-19,0.3338823337984884,-1.3622822931151677,1.6961646269136565,0.401051446261429,False
1991-10-20,0.320109955867796,-1.345234211733003,1.6653441676007992,0.3950744763012846,False
1991-10-21,0.3063033496259102,-1.3280856158503984,1.6343889654763082,0.3890904832599124,False
1991-10-22,0.2924576658069391,-1.3108618270798669,1.603319492886806,0.3830971243696853,False
1991-10-23,0.2785701885695495,-1.2935146006730107,1.5720847892425605,0.3770327995815015,False
1991-10-24,0.2646400965777964,-1.276082968151282,1.5407230647290788,0.3708026829529799,False
1991-10-25,0.250667811846629,-1.258521430796376,1.5091892426430054,0.3643406480718094,False
1991-10-26,0.2366545445849546,-1.240881460670332,1.4775360052552866,0.3576261474668117,False
1991-10-27,0.22260175822666284,-1.2231183544532256,1.4457201126798882,0.3506617729569168,False
1991-10-28,0.2085103796129495,-1.2052937777358395,1.413804157348789,0.3434545602313157,False
1991-10-29,0.19438052292615637,-1.1873617613484306,1.381742284274587,0.3360191991863753,False
1991-10-30,0.18021195886226238,-1.1693924239552342,1.3496043828174962,0.3283968876389361,False
1991-10-31,0.16600473591137543,-1.1513373281807244,1.3173420640920996,0.3206483892278597,False
1991-11-01,0.15175945027275262,-1.1332742174337476,1.2850336677065002,0.3128445436884091,False
1991-11-02,0.1374770970605006,-1.1151518064568,1.2526289035173006,0.3050629559517349,False
1991-11-03,0.12315874207569166,-1.097055184848573,1.2202139269242647,0.297366658195668,False
1991-11-04,0.10880492372998063,-1.0789300600008573,1.187734983730838,0.2898225427966637,False
1991-11-05,0.09441570815798528,-1.0608682902830315,1.1552839984410168,0.2825063005461108,False
1991-11-06,0.07999129072294764,-1.0428115248570036,1.1228028155799512,0.2754457728151399,False
1991-11-07,0.06553244462033447,-1.0248561621663779,1.0903886067867123,0.2686213850571743,False
1991-11-08,0.051041088017445446,-1.0069364978068993,1.0579775858243448,0.2619794729724954,False
1991-11-09,0.0365205653570122,-0.9891487403229524,1.0256693056799646,0.2554566132930131,False
1991-11-10,0.021974898756969452,-0.9714146721950603,0.9933895709520293,0.2489743554627326,False
1991-11-11,0.007407847099617726,-0.9538252006760652,0.961233047775683,0.242459521420409,False
1991-11-12,-0.007177709340819405,-0.9362862348147485,0.9291085254739286,0.2358600333405111,False
1991-11-13,-0.021780195487902887,-0.9188819647472717,0.8971017692593684,0.2291467532248737,False
1991-11-14,-0.03639947844476055,-0.9015037698162209,0.8651042913714608,0.2223202258775452,False
1991-11-15,-0.051036626698856224,-0.8842320675101232,0.833195440811267,0.2154168029127003,False
1991-11-16,-0.06569337716817003,-0.8669481843387565,0.8012548071705865,0.2084930553416531,False
1991-11-17,-0.08037140252843855,-0.8497332835753362,0.7693618810468976,0.2016117541327695,False
1991-11-18,-0.0950716603757904,-0.8324634073015287,0.7373917469257383,0.1948307888632027,False
1991-11-19,-0.10979406039612272,-0.8152244537496083,0.7054303933534856,0.1881993435971015,False
1991-11-20,-0.12453784619644281,-0.7978909781580796,0.6733531319616368,0.1817330279643462,False
1991-11-21,-0.13930218937265337,-0.780556427958147,0.6412542385854936,0.1754160135549712,False
1991-11-22,-0.15408671767404414,-0.763096328475863,0.6090096108018188,0.1692063966028626,False
1991-11-23,-0.16889178754221845,-0.7456130667141361,0.5767212791719176,0.1630612166720127,False
1991-11-24,-0.18371866733798115,-0.7279841188244678,0.5442654514864866,0.1569771393556261,False
1991-11-25,-0.19856975883385175,-0.7103208549630606,0.5117510961292089,0.1510006060023405,False
1991-11-26,-0.21344859421881424,-0.6925025656988417,0.4790539714800275,0.1452296386825368,False
1991-11-27,-0.2283596302211599,-0.6746489175154102,0.4462892872942503,0.1397990795014354,False
1991-11-28,-0.24330763214686257,-0.6566405355284846,0.413332903381622,0.1348294713935937,False
1991-11-29,-0.2582970533078246,-0.6386047486870967,0.3803076953792721,0.130379052613414,False
1991-11-30,-0.27333186703819123,-0.6204233804672796,0.3470915134290884,0.1264411760276772,False
1991-12-01,-0.28841574119971014,-0.6022313533622223,0.3138156121625122,0.1229511235099522,False
1991-12-02,-0.30355248853961925,-0.5839122053553818,0.28035971681576255,0.1198278627727948,False
1991-12-03,-0.318745805635384,-0.5656089963584181,0.2468631907230341,0.1169866786960113,False
1991-12-04,-0.33399840976602135,-0.5472078400701204,0.213209430304099,0.1143513739020646,False
1991-12-05,-0.3493106034491653,-0.5288602389843464,0.1795496355351811,0.1118555807377503,False
1991-12-06,-0.3646800319159347,-0.5104545101288438,0.14577447821290912,0.109439035134276,False
1991-12-07,-0.3801031900131413,-0.49214833333142316,0.11204514331828186,0.1070575316903592,False
1991-12-08,-0.3955768974063396,-0.4738280407324216,0.07825114332608196,0.1046943642457148,False
1991-12-09,-0.41109954547929917,-0.45565095532041866,0.044551409841119494,0.1023597186889984,False
1991-12-10,-0.4266710768130757,-0.4374940979703177,0.010823021157241985,0.1000957359844177,False
1991-12-11,-0.4422921827679822,-0.41950740719524715,-0.02278477557273506,0.0979646625373072,False
1991-12-12,-0.457963563047155,-0.4015541013996473,-0.05640946164750771,0.096008249192138,False
1991-12-13,-0.4736851856387112,-0.3837749072896801,-0.08991027834903109,0.0942379187328668,False
1991-12-14,-0.489455321042211,-0.3660205540524366,-0.1234347669897744,0.092622053501079,False
1991-12-15,-0.5052704882936006,-0.34842530348997114,-0.1568451848036294,0.0911066208849307,False
1991-12-16,-0.5211266208061396,-0.3308313349893437,-0.1902952858167959,0.0896583996284222,False
1991-12-17,-0.5370197902277845,-0.3133699545346018,-0.22364983569318264,0.0882822687477156,False
1991-12-18,-0.5529469412347758,-0.2958783699158074,-0.25706857131896843,0.0870094586528291,False
1991-12-19,-0.568906447786798,-0.27848757903027455,-0.29041886875652345,0.0858486134119747,False
1991-12-20,-0.5848984080634914,-0.26103251153613716,-0.3238658965273542,0.0847984631783153,False
1991-12-21,-0.6009245006167525,-0.2436457417512008,-0.3572787588655517,0.0838642375822921,False
1991-12-22,-0.6169873103829211,-0.2261619913299162,-0.3908253190530049,0.0830653400370998,False
1991-12-23,-0.6330892129100185,-0.20871674386421546,-0.42437246904580306,0.0824332097139807,False
1991-12-24,-0.6492320388584822,-0.19114604058180085,-0.4580859982766814,0.0820052971843428,False
1991-12-25,-0.6654166134289135,-0.17358907405180224,-0.4918275393771112,0.0818264736831505,False
1991-12-26,-0.6816416923816142,-0.1558842177351325,-0.5257574746464817,0.0819521641960974,False
1991-12-27,-0.6979033974565105,-0.13817476807375462,-0.5597286293827559,0.0824489228808406,False
1991-12-28,-0.714195426932374,-0.1203021853131534,-0.5938932416192206,0.0833813506958351,False
1991-12-29,-0.7305096542951013,-0.10241425830132833,-0.628095395993773,0.0847671587037541,False
1991-12-30,-0.7468371924173844,-0.08435653522177367,-0.6624806571956108,0.086573735826069,False
1991-12-31,-0.7631694621520175,-0.06628225119633413,-0.6968872109556834,0.0887432773831354,False
1992-01-01,-0.7794987796733999,-0.04804283742138571,-0.7314559422520142,0.0912055220962668,False
1992-01-02,-0.7958177102955055,-0.029798863637637396,-0.7660188466578681,0.0939031609013408,False
1992-01-03,-0.8121184467292402,-0.011410119888290549,-0.8007083268409496,0.0967968803709711,False
1992-01-04,-0.8283934789824592,0.0069536959984111135,-0.8353471749808703,0.0998634418755531,False
1992-01-05,-0.8446371698156092,0.025423646870686323,-0.8700608166862955,0.1031000206572266,False
1992-01-06,-0.8608474035337927,0.043822866279432215,-0.904670269813225,0.1065221135022502,False
1992-01-07,-0.8770254322868958,0.06227806540894543,-0.9393034976958412,0.1101535128701933,False
1992-01-08,-0.8931741883363564,0.08061299883625628,-0.9737871871726127,0.1140125795434705,False
1992-01-09,-0.9092963556262212,0.09895863268199667,-1.008254988308218,0.1180955801001811,False
1992-01-10,-0.9253936205293449,0.1171471439789098,-1.0425407645082547,0.1223998612721859,False
1992-01-11,-0.941466726681039,0.13531857904916889,-1.076785305730208,0.1269241523757814,False
1992-01-12,-0.9575158485600603,0.15331552664767,-1.1108313752077303,0.1316581956402854,False
1992-01-13,-0.973541110445094,0.1712863322204905,-1.1448274426655844,0.1365689934564137,False
1992-01-14,-0.9895438965812922,0.18908214074986773,-1.17862603733116,0.14160768562939,False
1992-01-15,-1.0055278261309972,0.20685698096677108,-1.2123848070977683,0.1467409564463103,False
1992-01-16,-1.0214986913193194,0.22446842308242854,-1.245967114401748,0.1519467103443424,False
1992-01-17,-1.0374643214390709,0.24207405399673565,-1.2795383754358065,0.1572227804125009,False
1992-01-18,-1.0534336768247492,0.2595364795216133,-1.3129701563463625,0.1625719382772212,False
1992-01-19,-1.0694159066888567,0.27701533644272613,-1.3464312431315828,0.167976666465074,False
1992-01-20,-1.0854192875209883,0.2943773029326553,-1.3797965904536436,0.1734277171754781,False
1992-01-21,-1.1014510879397044,0.31178275261933486,-1.4132338405590392,0.1789413342554998,False
1992-01-22,-1.1175177149450768,0.329101537453552,-1.4466192523986288,0.1845414457540698,False
1992-01-23,-1.1336250758077107,0.346493428158853,-1.4801185039665636,0.1902187993508398,False
1992-01-24,-1.149778105730643,0.3638305211038766,-1.5136086268345197,0.195961835725981,False
1992-01-25,-1.1659805476491665,0.3812706139315347,-1.5472511615807012,0.2017890665295399,False
1992-01-26,-1.1822349748420145,0.39868708836891953,-1.580922063210934,0.20774973591838,False
1992-01-27,-1.1985430940392623,0.4162343038977956,-1.6147773979370579,0.2139152391901137,False
1992-01-28,-1.2149064528609976,0.43378571683795375,-1.6486921696989514,0.2203673880099794,False
1992-01-29,-1.2313269146746642,0.4514902716635101,-1.6828171863381742,0.2271762203185484,False
1992-01-30,-1.2478061971846124,0.46921940862095024,-1.7170256058055626,0.234352162233109,False
1992-01-31,-1.2643451937109624,0.48711345110322224,-1.7514586448141847,0.2418569637046831,False
1992-02-01,-1.2809432729511308,0.5050383134472374,-1.7859815863983681,0.2496131288672589,False
1992-02-02,-1.2975985565673334,0.5231214565315536,-1.820720013098887,0.2575199643475067,False
1992-02-03,-1.3143089245802564,0.5412199341722195,-1.8555288587524759,0.2654674152125751,False
1992-02-04,-1.331072528691049,0.5594465309356416,-1.8905190596266905,0.2733582913564014,False
